Position,Track Name,Artist,Streams,date,region,spotify_id
1,Otra vez (feat. J Balvin),Zion & Lennox,291708,2017-01-13--2017-01-20,co,3QwBODjSEzelZyVjxPOHdq
2,Shape of You,Ed Sheeran,266608,2017-01-13--2017-01-20,co,7qiZfU4dY1lWllzX7mPBI3
3,Despacito (Featuring Daddy Yankee),Luis Fonsi,256066,2017-01-13--2017-01-20,co,4aWmUDTfIPGksMNLV2rQP2
4,Chantaje (feat. Maluma),Shakira,246715,2017-01-13--2017-01-20,co,6mICuAdrwEjh6Y6lroV2Kg
5,Reggaetón Lento (Bailemos),CNCO,240902,2017-01-13--2017-01-20,co,3AEZUABDXNtecAOSC1qTfo
6,Safari,J Balvin,220691,2017-01-13--2017-01-20,co,6rQSrBHf7HlZjtcMZ4S4bO
7,Let Me Love You,DJ Snake,203330,2017-01-13--2017-01-20,co,4pdPtRcBmOSQDlJ3Fk945m
8,Me Llamas,Piso 21,197142,2017-01-13--2017-01-20,co,3jpqMaJREkmVDYlRvW1qWC
9,Ya No Me Duele Más,Silvestre Dangond,192432,2017-01-13--2017-01-20,co,4JnJ9ACXmtLkpH61ZvFSaM
10,Vente Pa' Ca (feat. Maluma),Ricky Martin,187452,2017-01-13--2017-01-20,co,7DM4BPaS7uofFul3ywMe46
11,Dile Que Tu Me Quieres,Ozuna,183102,2017-01-13--2017-01-20,co,20ZAJdsKB5IGbGj4ilRt2o
12,Closer,The Chainsmokers,177229,2017-01-13--2017-01-20,co,7BKLCZ1jbUBVqRi2FVlTVw
13,Bailame Despacio,Xantos,177040,2017-01-13--2017-01-20,co,4OaTpLJIa2harufGxfOPUu
14,Starboy,The Weeknd,171284,2017-01-13--2017-01-20,co,5aAx2yezTd8zXrkmtKl66Z
15,Traicionera,Sebastian Yatra,169635,2017-01-13--2017-01-20,co,5J1c3M4EldCfNxXwrwt8mT
16,One Dance,Drake,167504,2017-01-13--2017-01-20,co,1xznGGDReH1oQq0xzbwXa3
17,Chillax (feat. Ky-Mani Marley),Farruko,167378,2017-01-13--2017-01-20,co,1lxswgIpzV6HhENRvkflES
18,Don't Wanna Know,Maroon 5,163153,2017-01-13--2017-01-20,co,5MFzQMkrl1FOOng9tq6R9r
19,Me llamas (feat. Maluma) - Remix,Piso 21,160844,2017-01-13--2017-01-20,co,5hEM0JchdVzQ5PwvSfITeX
20,24K Magic,Bruno Mars,152357,2017-01-13--2017-01-20,co,6b8Be6ljOzmkOmFslEb23P
21,Te Quiero Pa´Mi,Don Omar,151600,2017-01-13--2017-01-20,co,3BY2mafsbsoKGqS380Xnuz
22,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,148793,2017-01-13--2017-01-20,co,5knuzwU65gJK7IF5yJsuaW
23,La Bicicleta,Carlos Vives,147572,2017-01-13--2017-01-20,co,0sXvAOmXgjR2QUqLK1MltU
24,"Ay Mi Dios (feat. Pitbull, Yandel & Chacal)",IAmChino,147195,2017-01-13--2017-01-20,co,6stYbAJgTszHAHZMPxWWCY
25,Andas En Mi Cabeza,Chino & Nacho,145226,2017-01-13--2017-01-20,co,5mey7CLLuFToM2P68Qu1gF
26,My Way,Calvin Harris,138329,2017-01-13--2017-01-20,co,1vvNmPOiUuyCbgWmtc6yfm
27,Cold Water (feat. Justin Bieber & MØ),Major Lazer,136835,2017-01-13--2017-01-20,co,6DNtNfH8hXkqOX1sjqmI7p
28,Vacaciones,Wisin,136632,2017-01-13--2017-01-20,co,3dQDid3IUNhZy1OehIfYfE
29,I Feel It Coming,The Weeknd,134542,2017-01-13--2017-01-20,co,5GXAXm5YOmYT0kL5jHvYBt
30,Shaky Shaky,Daddy Yankee,130931,2017-01-13--2017-01-20,co,58IL315gMSTD37DOZPJ2hf
31,Una y Otra Vez,Manuel Medrano,130878,2017-01-13--2017-01-20,co,0bK3jxkbq5cDKWr68KtO8G
32,"Cuatro Babys (feat. Trap Capos, Noriel, Bryant Myers & Juhn)",Maluma,130736,2017-01-13--2017-01-20,co,0JoHqmlqE0W0i9prt6kcHR
33,In the Name of Love,Martin Garrix,123802,2017-01-13--2017-01-20,co,04DwTuZ2VBdJCCC5TROn7L
