Track Name,spotify_id,Artist,Streams,Danceability,Valence,Energy
Shape of You,7qiZfU4dY1lWllzX7mPBI3,Ed Sheeran,11263791.0,0.825,0.931,0.652
Something Just Like This,6RUKPb4LETWmmr3iAEQktW,The Chainsmokers,8233961.0,0.617,0.446,0.635
Despacito - Remix,5CtI0qwDJkDQGwXD1H1cLb,Luis Fonsi,7853055.0,0.694,0.813,0.815
Perfect,0tgVpDi06FyKpA1z0VMD4v,Ed Sheeran,7417585.0,0.599,0.168,0.448
Say You Won't Let Go,5uCax9HTNlzGybIStD3vDh,James Arthur,6935546.0,0.358,0.494,0.557
Attention,4iLqG9SeJSnt0cSPICSjxv,Charlie Puth,6627181.0,0.774,0.777,0.626
"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",3NdDpSvN911VPGivFlV5d0,ZAYN,5567731.0,0.735,0.0862,0.451
Scared to Be Lonely,3ebXMykcMXOcLeJ9xZ17XH,Martin Garrix,5486523.0,0.584,0.195,0.54
That's What I Like,0KKkJNfGyhkQ5aFogxQAPU,Bruno Mars,5375560.0,0.853,0.86,0.56
New Rules,2ekn2ttSfGqwhhate0LSR0,Dua Lipa,5300623.0,0.762,0.608,0.7
It Ain't Me (with Selena Gomez),3eR23VReFzcdmS7TYCrhCe,Kygo,5295235.0,0.64,0.515,0.533
Paris,72jbDTw1piOOj770jWNeaG,The Chainsmokers,5205142.0,0.653,0.219,0.658
Dusk Till Dawn - Radio Edit,1j4kHkkpqZRBwE0A4CN4Yv,ZAYN,5193790.0,0.258,0.0967,0.437
Symphony (feat. Zara Larsson),1x5sYLZiu9r5E43kMlt9f8,Clean Bandit,5160779.0,0.707,0.457,0.629
Havana,0ofbQMrRDsUaVKq2mGLEAb,Camila Cabello,5114884.0,0.768,0.418,0.517
Stay (with Alessia Cara),0dA2Mk56wEzDgegdC6R17g,Zedd,4712252.0,0.679,0.498,0.634
Rockabye (feat. Sean Paul & Anne-Marie),5knuzwU65gJK7IF5yJsuaW,Clean Bandit,4635701.0,0.72,0.742,0.763
2U (feat. Justin Bieber),3A7qX2QjDlPnazUsRk5y0M,David Guetta,4456996.0,0.548,0.557,0.65
"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",5bcTCxgc7xVfSaMV3RuVke,Calvin Harris,4442153.0,0.893,0.872,0.745
Back to You (feat. Bebe Rexha & Digital Farm Animals),7F9vK8hNFMml4GtHsaXui6,Louis Tomlinson,4440174.0,0.683,0.645,0.53
No Promises (feat. Demi Lovato),1louJpMmzEicAn7lzDalPW,Cheat Codes,4391186.0,0.741,0.595,0.667
Closer,7BKLCZ1jbUBVqRi2FVlTVw,The Chainsmokers,4350256.0,0.748,0.661,0.524
Strip That Down,6EpRaXYhGOB3fj4V2uDkMJ,Liam Payne,4286026.0,0.869,0.527,0.485
