Track Name,spotify_id,Artist,Streams,Danceability,Valence,Energy
Shape of You,7qiZfU4dY1lWllzX7mPBI3,Ed Sheeran,37149088,0.825,0.931,0.652
Despacito (Featuring Daddy Yankee),4aWmUDTfIPGksMNLV2rQP2,Luis Fonsi,30998420,0.66,0.846,0.786
Something Just Like This,6RUKPb4LETWmmr3iAEQktW,The Chainsmokers,26300933,0.617,0.446,0.635
Rockabye (feat. Sean Paul & Anne-Marie),5knuzwU65gJK7IF5yJsuaW,Clean Bandit,19650915,0.72,0.742,0.763
La musica non c'è,5IKWRPO5NGaeNIXF4rkbfZ,Coez,19534586,0.747,0.53,0.498
Happy Days,3FLp4tu69GLt0KPizUhFsU,Ghali,18395176,0.77,0.721,0.815
Galway Girl,0afhq8XCExXpqazXczTSve,Ed Sheeran,18284598,0.624,0.781,0.876
Thunder,0tKcYR2II1VCQWT79i5NrW,Imagine Dragons,18199465,0.6,0.298,0.81
Pamplona,3H452nrW7GsaU01lpfrQTf,Fabri Fibra,17952204,0.658,0.444,0.763
Symphony (feat. Zara Larsson),1x5sYLZiu9r5E43kMlt9f8,Clean Bandit,17885856,0.707,0.457,0.629
Tran Tran,1S2VLr8j9KVbroLn76RF4i,Sfera Ebbasta,17631441,0.774,0.924,0.667
Believer,0CcQNd8CINkwQfe1RDtGV6,Imagine Dragons,17505877,0.779,0.708,0.787
Senza Pagare VS T-Pain (feat. T-Pain),0YOUE1TlkgSbkNvWkZkEVp,J-AX,17476970,0.679,0.489,0.625
SUBEME LA RADIO (feat. Descemer Bueno & Zion & Lennox),7nKBxz47S9SD79N086fuhn,Enrique Iglesias,17124016,0.684,0.647,0.823
Voglio ballare con te (feat. Andrés Dvicio),14KKXLz5WHrzGOMUNFV22H,Baby K,16529462,0.756,0.674,0.67
Attention,4iLqG9SeJSnt0cSPICSjxv,Charlie Puth,16222606,0.774,0.777,0.626
Mi Gente,2rb5MvYT7ZIxbKW5hfcHx8,J Balvin,16217841,0.543,0.294,0.677
Habibi,1lwpe8mLgHhytakM7m6R3W,Ghali,16064988,0.649,0.523,0.711
There's Nothing Holdin' Me Back,79cuOz3SPQTuFrp8WgftAu,Shawn Mendes,15913385,0.857,0.966,0.8
Swalla (feat. Nicki Minaj & Ty Dolla $ign),6kex4EBAj0WHXDKZMEJaaF,Jason Derulo,15886540,0.696,0.782,0.817
No Lie,3cFsmM51N5zMAuu1nNY4Tw,Sean Paul,15683697,0.741,0.449,0.891
It Ain't Me (with Selena Gomez),3eR23VReFzcdmS7TYCrhCe,Kygo,15172670,0.64,0.515,0.533
Lamborghini,7G8g5Zrr5rj2OoKoXGnRb1,Guè Pequeno,14782382,0.824,0.539,0.573
Me Rehúso,6De0lHrwBfPfrhorm9q1Xl,Danny Ocean,14714695,0.744,0.426,0.804
El Party,5xyExId5XWZplBvjmbIuy6,Jake La Furia,14661767,0.678,0.57,0.81
Occidentali's Karma - Radio Edit,00wxIcA1PPbqEzATkHT4e1,Francesco Gabbani,14238167,0.668,0.565,0.834
Riccione,6RiprjTTheMrJ2ypJxz3H4,Thegiornalisti,13716911,0.594,0.559,0.905
Paris,72jbDTw1piOOj770jWNeaG,The Chainsmokers,13608977,0.653,0.219,0.658
