Track Name,spotify_id,Artist,Streams,Danceability,Valence,Energy
Shape of You,7qiZfU4dY1lWllzX7mPBI3,Ed Sheeran,29030783.0,0.825,0.931,0.652
Despacito - Remix,5CtI0qwDJkDQGwXD1H1cLb,Luis Fonsi,28176606.0,0.694,0.813,0.815
It Ain't Me (with Selena Gomez),3eR23VReFzcdmS7TYCrhCe,Kygo,23272910.0,0.64,0.515,0.533
Fy Faen,6EcTjceNc3WhEqrWzXIFwA,Hkeem,19112855.0,0.502,0.387,0.693
Tuesday,7abpmGpF7PGep2rDU68GBR,Burak Yeter,16121146.0,0.841,0.675,0.639
Scared to Be Lonely,3ebXMykcMXOcLeJ9xZ17XH,Martin Garrix,15155359.0,0.584,0.195,0.54
Symphony (feat. Zara Larsson),1x5sYLZiu9r5E43kMlt9f8,Clean Bandit,14885250.0,0.707,0.457,0.629
Something Just Like This,6RUKPb4LETWmmr3iAEQktW,The Chainsmokers,14570718.0,0.617,0.446,0.635
"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",3NdDpSvN911VPGivFlV5d0,ZAYN,14096230.0,0.735,0.0862,0.451
Issues,1sXUWdKx03aP9Gmzft58rt,Julia Michaels,13735676.0,0.683,0.426,0.427
One Night Stand,0mYH2p6u1gyi3k40xEOvUT,Vidar Villa,12537529.0,0.735,0.765,0.79
Silence,7vGuf3Y35N4wmASOKLUVVU,Marshmello,12521894.0,0.52,0.286,0.761
Summer Air,3GPI7hYiqD6enLRobhkBm8,ItaloBrothers,12316177.0,0.755,0.491,0.751
Galway Girl,0afhq8XCExXpqazXczTSve,Ed Sheeran,12213777.0,0.624,0.781,0.876
Believer,0CcQNd8CINkwQfe1RDtGV6,Imagine Dragons,12127594.0,0.779,0.708,0.787
Despacito (Featuring Daddy Yankee),4aWmUDTfIPGksMNLV2rQP2,Luis Fonsi,12050354.0,0.66,0.846,0.786
First Time,2Gl0FzuLxflY6nPifJp5Dr,Kygo,11957313.0,0.633,0.679,0.592
Think Before I Talk,0Clb9aiXWa0dvVff5aN4VN,Astrid S,11729618.0,0.775,0.537,0.597
Håper du har plass,7FNyRafAkUgto3txPZhiO6,Cezinando,11386676.0,0.418,0.45,0.44
Such A Boy,7jHzO2EPJzt1JgHQ80aRu0,Astrid S,11302177.0,0.659,0.458,0.781
New Rules,2ekn2ttSfGqwhhate0LSR0,Dua Lipa,11277847.0,0.762,0.608,0.7
2U (feat. Justin Bieber),3A7qX2QjDlPnazUsRk5y0M,David Guetta,11272290.0,0.548,0.557,0.65
rockstar,7wGoVu4Dady5GV0Sv4UIsx,Post Malone,10965019.0,0.577,0.119,0.522
Alone,0JiVRyTJcJnmlwCZ854K4p,Alan Walker,10924822.0,0.676,0.157,0.929
Attention,4iLqG9SeJSnt0cSPICSjxv,Charlie Puth,10688618.0,0.774,0.777,0.626
Perfect,0tgVpDi06FyKpA1z0VMD4v,Ed Sheeran,10647138.0,0.599,0.168,0.448
Paris,72jbDTw1piOOj770jWNeaG,The Chainsmokers,10599870.0,0.653,0.219,0.658
"How Far I'll Go - From ""Moana""",5hYTyyh2odQKphUbMqc5gN,Alessia Cara,10579089.0,0.314,0.159,0.555
Thunder,0tKcYR2II1VCQWT79i5NrW,Imagine Dragons,10478213.0,0.6,0.298,0.81
"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",5bcTCxgc7xVfSaMV3RuVke,Calvin Harris,10471588.0,0.893,0.872,0.745
Weak,3E2Zh20GDCR9B1EYjfXWyv,AJR,10463924.0,0.673,0.678,0.637
Skin,6y2Kaz9QI01XBKJ8mTb7Pf,Rag'n'Bone Man,10374745.0,0.564,0.351,0.745
Dusk Till Dawn - Radio Edit,1j4kHkkpqZRBwE0A4CN4Yv,ZAYN,10305185.0,0.258,0.0967,0.437
Pretty Girl - Cheat Codes X CADE Remix,1NDxZ7cFAo481dtYWdrUnR,Maggie Lindemann,10304749.0,0.703,0.733,0.868
Rich Love (with Seeb),7aF09WaavZAmAWuUeYxlYD,OneRepublic,10260308.0,0.593,0.496,0.868
Castle on the Hill,6PCUP3dWmTjcTtXY02oFdT,Ed Sheeran,10020121.0,0.461,0.471,0.834
Mask Off,3rOSwuTsUlJp0Pu0MkN8r8,Future,9955513.0,0.833,0.281,0.434
Rockabye (feat. Sean Paul & Anne-Marie),5knuzwU65gJK7IF5yJsuaW,Clean Bandit,9931737.0,0.72,0.742,0.763
Stargazing,0Zbbxnx4SGGHoIow4PpISP,Kygo,9799499.0,0.677,0.419,0.497
Without You (feat. Sandro Cavazza),6WbADFqMvR8N5u0BvtsWQE,Avicii,9779275.0,0.652,0.279,0.855
Solo Dance,6HUnnBwYZqcED1eQztxMBN,Martin Jensen,9754427.0,0.744,0.36,0.836
"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",3DXncPQOG4VBw3QHh3S817,DJ Khaled,9750103.0,0.609,0.811,0.668
HUMBLE.,7KXjTSCq5nL1LoYtL7XAwS,Kendrick Lamar,9715527.0,0.908,0.421,0.621
1-800-273-8255,5tz69p7tJuGPeMGwNTxYuV,Logic,9486027.0,0.62,0.357,0.574
