Track Name,spotify_id,Artist,Streams,Danceability,Valence,Energy
Me Rehúso,6De0lHrwBfPfrhorm9q1Xl,Danny Ocean,3626772.0,0.744,0.426,0.804
"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]",5q2JbCNi4FcnglgPfxcV65,Anuel AA,2950701.0,0.639,0.767,0.869
Despacito (Featuring Daddy Yankee),4aWmUDTfIPGksMNLV2rQP2,Luis Fonsi,2549623.0,0.66,0.846,0.786
Shape of You,7qiZfU4dY1lWllzX7mPBI3,Ed Sheeran,2292813.0,0.825,0.931,0.652
Escápate Conmigo,2cnKEkpVUSV4wnjQiTWfH6,Wisin,2278622.0,0.747,0.754,0.864
Felices los 4,0qYTZCo5Bwh1nsUFGZP3zn,Maluma,2158754.0,0.755,0.737,0.789
Ahora Dice,22eADXu8DfOAUEDw4vU8qy,Chris Jedi,2126189.0,0.708,0.427,0.693
Una Lady Como Tú,7MHN1aCFtLXjownGhvEQlF,Manuel Turizo,2013822.0,0.788,0.86,0.477
Otra vez (feat. J Balvin),3QwBODjSEzelZyVjxPOHdq,Zion & Lennox,1898348.0,0.832,0.704,0.772
El Amante,3umS4y3uQDkqekNjVpiRUs,Nicky Jam,1892277.0,0.683,0.732,0.691
Sigo Extrañándote,6qDF4wWL49CAVbgT7yuHl8,J Balvin,1707383.0,0.889,0.922,0.853
Hey DJ,209gZgcfLq2aUuu51vOWBl,CNCO,1706197.0,0.792,0.433,0.819
Te Quiero Pa´Mi,3BY2mafsbsoKGqS380Xnuz,Don Omar,1633801.0,0.761,0.619,0.82
Si Tú La Ves (feat. Wisin),4yN6xPLopmTLvc27pO9LIE,Nicky Jam,1630741.0,0.685,0.786,0.731
Reggaetón Lento (Bailemos),3AEZUABDXNtecAOSC1qTfo,CNCO,1610040.0,0.761,0.71,0.838
Mi Gente,2rb5MvYT7ZIxbKW5hfcHx8,J Balvin,1585943.0,0.543,0.294,0.677
Olha a Explosão,6m2LNopVJKsvBB9l7Z1rwn,MC Kevinho,1583370.0,0.774,0.388,0.611
La Rompe Corazones,4okba5wu9mMLXx79DXLKi3,Daddy Yankee,1558511.0,0.685,0.891,0.859
"Diles (feat. Arcangel, Nengo Flow, Dj Luian & Mambo Kings)",2FrnTVSHjgnEylKGdHRUK1,Ozuna,1501194.0,0.805,0.307,0.582
Besándote,13X0XdLMOdtbXVtAj2ox4h,Piso 21,1478080.0,0.724,0.496,0.809
Me llamas (feat. Maluma) - Remix,5hEM0JchdVzQ5PwvSfITeX,Piso 21,1411551.0,0.76,0.745,0.838
Báilame - Remix,3VClLWqNn80Llv0PJOsKgr,Nacho,1315181.0,0.791,0.71,0.866
Deu Onda,0EPxmvsG1BY5td4aTOkWBF,MC G15,1279790.0,0.931,0.864,0.604
Se Preparó,1m69ELEgE6k5ZWsap40ozt,Ozuna,1279477.0,0.739,0.693,0.821
Bebe (feat. Anuel AA),6SIrNxmmdbv1KUbFBu1PaN,Ozuna,1232963.0,0.739,0.582,0.688
SUBEME LA RADIO (feat. Descemer Bueno & Zion & Lennox),7nKBxz47S9SD79N086fuhn,Enrique Iglesias,1203010.0,0.684,0.647,0.823
Vacaciones,3dQDid3IUNhZy1OehIfYfE,Wisin,1189519.0,0.772,0.694,0.909
Bella y Sensual,0ERbK7qVqveCaBWIiYCrl3,Romeo Santos,1150956.0,0.635,0.749,0.713
Traicionera,5J1c3M4EldCfNxXwrwt8mT,Sebastian Yatra,1137153.0,0.776,0.661,0.669
Mayores,7JNh1cfm0eXjqFVOzKLyau,Becky G,1135120.0,0.743,0.871,0.855
Bonita,693iqPOQvhI7PobtR8CC8v,J Balvin,1134555.0,0.782,0.884,0.868
Safari,6rQSrBHf7HlZjtcMZ4S4bO,J Balvin,1099476.0,0.508,0.555,0.687
Explícale (feat. Bad Bunny),1LszjjoVwDDZcWUQbzeDLG,Yandel,1093995.0,0.808,0.64,0.69
Que Va,7ofxPmTNMj2GP07g1VZa0O,Alex Sensation,1090234.0,0.771,0.817,0.835
Sensualidad,5hcisvFMidkMJlElTO9Qmw,Bad Bunny,1083886.0,0.807,0.676,0.681
Si Tu Novio Te Deja Sola,0RFFFGtPn6a58RHY3ccVYX,J Balvin,1054461.0,0.716,0.535,0.461
Chantaje (feat. Maluma),6mICuAdrwEjh6Y6lroV2Kg,Shakira,1034133.0,0.852,0.907,0.773
Déjala Que Vuelva (feat. Manuel Turizo),33bnxcjePIkcmNjEFTJX0l,Piso 21,1011168.0,0.681,0.839,0.788
Bailame Despacio,4OaTpLJIa2harufGxfOPUu,Xantos,1007885.0,0.688,0.605,0.719
Something Just Like This,6RUKPb4LETWmmr3iAEQktW,The Chainsmokers,1002840.0,0.617,0.446,0.635
