Track Name,spotify_id,Artist,Streams,Danceability,Valence,Energy
Me Rehúso,6De0lHrwBfPfrhorm9q1Xl,Danny Ocean,40767948,0.744,0.426,0.804
Despacito (Featuring Daddy Yankee),4aWmUDTfIPGksMNLV2rQP2,Luis Fonsi,36135027,0.66,0.846,0.786
Escápate Conmigo,2cnKEkpVUSV4wnjQiTWfH6,Wisin,29269857,0.747,0.754,0.864
Shape of You,7qiZfU4dY1lWllzX7mPBI3,Ed Sheeran,29172419,0.825,0.931,0.652
Felices los 4,0qYTZCo5Bwh1nsUFGZP3zn,Maluma,28774646,0.755,0.737,0.789
"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]",5q2JbCNi4FcnglgPfxcV65,Anuel AA,28410001,0.639,0.767,0.869
Otra vez (feat. J Balvin),3QwBODjSEzelZyVjxPOHdq,Zion & Lennox,26779369,0.832,0.704,0.772
Ahora Dice,22eADXu8DfOAUEDw4vU8qy,Chris Jedi,26089230,0.708,0.427,0.693
El Amante,3umS4y3uQDkqekNjVpiRUs,Nicky Jam,24663075,0.683,0.732,0.691
Mi Gente,2rb5MvYT7ZIxbKW5hfcHx8,J Balvin,23427385,0.543,0.294,0.677
Reggaetón Lento (Bailemos),3AEZUABDXNtecAOSC1qTfo,CNCO,22513430,0.761,0.71,0.838
Sigo Extrañándote,6qDF4wWL49CAVbgT7yuHl8,J Balvin,22160318,0.889,0.922,0.853
Bonita,693iqPOQvhI7PobtR8CC8v,J Balvin,22053624,0.782,0.884,0.868
La Rompe Corazones,4okba5wu9mMLXx79DXLKi3,Daddy Yankee,20892651,0.685,0.891,0.859
Te Quiero Pa´Mi,3BY2mafsbsoKGqS380Xnuz,Don Omar,20754856,0.761,0.619,0.82
Hey DJ,209gZgcfLq2aUuu51vOWBl,CNCO,20255296,0.792,0.433,0.819
Me llamas (feat. Maluma) - Remix,5hEM0JchdVzQ5PwvSfITeX,Piso 21,19774013,0.76,0.745,0.838
Mayores,7JNh1cfm0eXjqFVOzKLyau,Becky G,18698308,0.743,0.871,0.855
Chantaje (feat. Maluma),6mICuAdrwEjh6Y6lroV2Kg,Shakira,17905815,0.852,0.907,0.773
Báilame - Remix,3VClLWqNn80Llv0PJOsKgr,Nacho,17506695,0.791,0.71,0.866
Bella y Sensual,0ERbK7qVqveCaBWIiYCrl3,Romeo Santos,16792147,0.635,0.749,0.713
Vacaciones,3dQDid3IUNhZy1OehIfYfE,Wisin,16769194,0.772,0.694,0.909
Se Preparó,1m69ELEgE6k5ZWsap40ozt,Ozuna,16069533,0.739,0.693,0.821
Una Lady Como Tú,7MHN1aCFtLXjownGhvEQlF,Manuel Turizo,15841240,0.788,0.86,0.477
"Ay Mi Dios (feat. Pitbull, Yandel & Chacal)",6stYbAJgTszHAHZMPxWWCY,IAmChino,15811445,0.761,0.813,0.829
Safari,6rQSrBHf7HlZjtcMZ4S4bO,J Balvin,15283384,0.508,0.555,0.687
Amárrame,0u13src3QcditRU5VPduML,Mon Laferte,15230642,0.676,0.824,0.676
Besándote,13X0XdLMOdtbXVtAj2ox4h,Piso 21,14677688,0.724,0.496,0.809
Si Tú La Ves (feat. Wisin),4yN6xPLopmTLvc27pO9LIE,Nicky Jam,14610702,0.685,0.786,0.731
Vente Pa' Ca (feat. Maluma),7DM4BPaS7uofFul3ywMe46,Ricky Martin,14054028,0.663,0.533,0.92
Que Va,7ofxPmTNMj2GP07g1VZa0O,Alex Sensation,14048174,0.771,0.817,0.835
SUBEME LA RADIO (feat. Descemer Bueno & Zion & Lennox),7nKBxz47S9SD79N086fuhn,Enrique Iglesias,14010471,0.684,0.647,0.823
Báilame,7lRsNbdOGykkMAgsqs4R1C,Nacho,13808893,0.817,0.561,0.869
Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version,2Vdub5mY4lad7w64bFPUez,Pitbull,13118172,0.489,0.518,0.962
Si Tu Novio Te Deja Sola,0RFFFGtPn6a58RHY3ccVYX,J Balvin,13112004,0.716,0.535,0.461
I Feel It Coming,5GXAXm5YOmYT0kL5jHvYBt,The Weeknd,12777367,0.773,0.585,0.819
"Diles (feat. Arcangel, Nengo Flow, Dj Luian & Mambo Kings)",2FrnTVSHjgnEylKGdHRUK1,Ozuna,12399584,0.805,0.307,0.582
Bailame Despacio,4OaTpLJIa2harufGxfOPUu,Xantos,12052048,0.688,0.605,0.719
Perro Fiel (feat. Nicky Jam),70lnL3QaSOIIyMa2X9aVRL,Shakira,11855843,0.75,0.893,0.76
Caile (feat. Zion & De La Ghetto),626rYyBfeAeleh1F5t4B70,Revol,11789850,0.768,0.303,0.735
Let Me Love You,4pdPtRcBmOSQDlJ3Fk945m,DJ Snake,11333879,0.476,0.142,0.718
Soy Peor,5MT96Zz0ymUJNm8obKZQr0,Bad Bunny,11269430,0.732,0.143,0.605
Tu Falta De Querer,4skuEIloXWuxxgekKupkEH,Mon Laferte,11113025,0.394,0.441,0.475
Despacito - Remix,5CtI0qwDJkDQGwXD1H1cLb,Luis Fonsi,11001030,0.694,0.813,0.815
Borro Cassette,6DUdDIRgLqCGq1DwkNWQTN,Maluma,10887891,0.73,0.785,0.701
Chillax (feat. Ky-Mani Marley),1lxswgIpzV6HhENRvkflES,Farruko,10848922,0.827,0.512,0.646
Gyal You A Party Animal - Remix,1AkTW13ysu0AJrwuM6UY0I,Charly Black,10748652,0.723,0.701,0.889
Como Antes (feat. Wisin),5YzA563GXTuwQaRq24z1k5,Yandel,10722182,0.813,0.746,0.876
Loco Enamorado,4N1c5rmWOzRmB9SMacr5wB,Abraham Mateo,10703709,0.69,0.731,0.872
That's What I Like,0KKkJNfGyhkQ5aFogxQAPU,Bruno Mars,10507447,0.853,0.86,0.56
