Track Name,spotify_id,Artist,Streams,Danceability,Valence,Energy
Shape of You,7qiZfU4dY1lWllzX7mPBI3,Ed Sheeran,95700065,0.825,0.931,0.652
Despacito - Remix,5CtI0qwDJkDQGwXD1H1cLb,Luis Fonsi,53534201,0.694,0.813,0.815
Was du Liebe nennst,4hKWUzhQWsOkgT6LnDEASe,Bausa,49071672,0.874,0.746,0.487
Swalla (feat. Nicki Minaj & Ty Dolla $ign),6kex4EBAj0WHXDKZMEJaaF,Jason Derulo,48160016,0.696,0.782,0.817
Something Just Like This,6RUKPb4LETWmmr3iAEQktW,The Chainsmokers,45197784,0.617,0.446,0.635
Despacito (Featuring Daddy Yankee),4aWmUDTfIPGksMNLV2rQP2,Luis Fonsi,42860787,0.66,0.846,0.786
OK,3bWAqKDWg6u1davspr5IkS,Robin Schulz,42853027,0.653,0.583,0.81
Galway Girl,0afhq8XCExXpqazXczTSve,Ed Sheeran,42700256,0.624,0.781,0.876
Thunder,0tKcYR2II1VCQWT79i5NrW,Imagine Dragons,42587566,0.6,0.298,0.81
It Ain't Me (with Selena Gomez),3eR23VReFzcdmS7TYCrhCe,Kygo,41772490,0.64,0.515,0.533
Ohne mein Team,05Mp2UJulSttxQ4E6hQPH3,Bonez MC,40853311,0.766,0.635,0.8
Tuesday,7abpmGpF7PGep2rDU68GBR,Burak Yeter,40233235,0.841,0.675,0.639
Solo Dance,6HUnnBwYZqcED1eQztxMBN,Martin Jensen,39353587,0.744,0.36,0.836
More Than You Know,3PEgB3fkiojxms35ntsTgs,Axwell /\ Ingrosso,37658885,0.644,0.544,0.743
Unforgettable,3B54sVLJ402zGa6Xm4YGNe,French Montana,36263539,0.726,0.733,0.769
Mi Gente,2rb5MvYT7ZIxbKW5hfcHx8,J Balvin,36199946,0.543,0.294,0.677
Attention,4iLqG9SeJSnt0cSPICSjxv,Charlie Puth,36004592,0.774,0.777,0.626
There's Nothing Holdin' Me Back,79cuOz3SPQTuFrp8WgftAu,Shawn Mendes,35997845,0.857,0.966,0.8
Paris,72jbDTw1piOOj770jWNeaG,The Chainsmokers,35938108,0.653,0.219,0.658
Heute mit mir,7fUWZUNj5qbEuoL6K9947g,Nimo,35565232,0.831,0.823,0.843
Strip That Down,6EpRaXYhGOB3fj4V2uDkMJ,Liam Payne,35118558,0.869,0.527,0.485
Havana,0ofbQMrRDsUaVKq2mGLEAb,Camila Cabello,35008436,0.768,0.418,0.517
Pretty Girl - Cheat Codes X CADE Remix,1NDxZ7cFAo481dtYWdrUnR,Maggie Lindemann,33599824,0.703,0.733,0.868
Nummer 1,3sgGmPQD2J6aQduN36RDBO,Zuna,33255843,0.823,0.515,0.514
Scared to Be Lonely,3ebXMykcMXOcLeJ9xZ17XH,Martin Garrix,32931916,0.584,0.195,0.54
New Rules,2ekn2ttSfGqwhhate0LSR0,Dua Lipa,32595942,0.762,0.608,0.7
Symphony (feat. Zara Larsson),1x5sYLZiu9r5E43kMlt9f8,Clean Bandit,32442614,0.707,0.457,0.629
Believer,0CcQNd8CINkwQfe1RDtGV6,Imagine Dragons,32316804,0.779,0.708,0.787
rockstar,7wGoVu4Dady5GV0Sv4UIsx,Post Malone,32127628,0.577,0.119,0.522
You Don't Know Me - Radio Edit,00lNx0OcTJrS3MKHcB80HY,Jax Jones,32001364,0.876,0.682,0.669
Call On Me - Ryan Riback Extended Remix,78rIJddV4X0HkNAInEcYde,Starley,31931191,0.67,0.717,0.838
I Like Me Better,1wjzFQodRWrPcQ0AnYnvQ9,Lauv,31240977,0.752,0.419,0.505
"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",3NdDpSvN911VPGivFlV5d0,ZAYN,31227083,0.735,0.0862,0.451
Wild Thoughts (feat. Rihanna & Bryson Tiller),1OAh8uOEOvTDqkKFsKksCi,DJ Khaled,30397023,0.671,0.632,0.672
Mask Off,3rOSwuTsUlJp0Pu0MkN8r8,Future,30053313,0.833,0.281,0.434
Stay (with Alessia Cara),0dA2Mk56wEzDgegdC6R17g,Zedd,29846015,0.679,0.498,0.634
Silence,7vGuf3Y35N4wmASOKLUVVU,Marshmello,29349325,0.52,0.286,0.761
Your Song,4c2W3VKsOFoIg2SFaO6DY5,Rita Ora,28741823,0.855,0.962,0.624
Mama,0NiXXAI876aGImAd6rTj8w,Jonas Blue,28306312,0.739,0.547,0.792
Hot2Touch,1sBhJGPUKrdRycgKxve70v,Felix Jaehn,28042566,0.755,0.813,0.719
Castle on the Hill,6PCUP3dWmTjcTtXY02oFdT,Ed Sheeran,27731832,0.461,0.471,0.834
Perfect,0tgVpDi06FyKpA1z0VMD4v,Ed Sheeran,26520779,0.599,0.168,0.448
2U (feat. Justin Bieber),3A7qX2QjDlPnazUsRk5y0M,David Guetta,25937774,0.548,0.557,0.65
"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",3DXncPQOG4VBw3QHh3S817,DJ Khaled,25902428,0.609,0.811,0.668
SUBEME LA RADIO (feat. Descemer Bueno & Zion & Lennox),7nKBxz47S9SD79N086fuhn,Enrique Iglesias,25842408,0.684,0.647,0.823
Primo,7y5chiQbuvviOYUfUmOPqo,RAF Camora,25824094,0.748,0.487,0.754
Dusk Till Dawn - Radio Edit,1j4kHkkpqZRBwE0A4CN4Yv,ZAYN,25669692,0.258,0.0967,0.437
Senorita,5OHOykHs3Ct2pgbqod8uMD,Kay One,25254615,0.821,0.709,0.75
Ya Salam,5fpujciVjGBhnR2XFx06E7,Kurdo,25177717,0.935,0.813,0.726
Weak,3E2Zh20GDCR9B1EYjfXWyv,AJR,24851383,0.673,0.678,0.637
