Track Name,spotify_id,Artist,Streams,Danceability,Valence,Energy
Shape of You,7qiZfU4dY1lWllzX7mPBI3,Ed Sheeran,264508,0.825,0.931,0.652
Despacito - Remix,5CtI0qwDJkDQGwXD1H1cLb,Luis Fonsi,160556,0.694,0.813,0.815
Something Just Like This,6RUKPb4LETWmmr3iAEQktW,The Chainsmokers,133724,0.617,0.446,0.635
Attention,4iLqG9SeJSnt0cSPICSjxv,Charlie Puth,125987,0.774,0.777,0.626
Wild Thoughts (feat. Rihanna & Bryson Tiller),1OAh8uOEOvTDqkKFsKksCi,DJ Khaled,125138,0.671,0.632,0.672
Despacito (Featuring Daddy Yankee),4aWmUDTfIPGksMNLV2rQP2,Luis Fonsi,125099,0.66,0.846,0.786
Havana,0ofbQMrRDsUaVKq2mGLEAb,Camila Cabello,124846,0.768,0.418,0.517
New Rules,2ekn2ttSfGqwhhate0LSR0,Dua Lipa,123134,0.762,0.608,0.7
It Ain't Me (with Selena Gomez),3eR23VReFzcdmS7TYCrhCe,Kygo,121739,0.64,0.515,0.533
Swalla (feat. Nicki Minaj & Ty Dolla $ign),6kex4EBAj0WHXDKZMEJaaF,Jason Derulo,114449,0.696,0.782,0.817
Unforgettable,3B54sVLJ402zGa6Xm4YGNe,French Montana,113579,0.726,0.733,0.769
Symphony (feat. Zara Larsson),1x5sYLZiu9r5E43kMlt9f8,Clean Bandit,112313,0.707,0.457,0.629
Believer,0CcQNd8CINkwQfe1RDtGV6,Imagine Dragons,111183,0.779,0.708,0.787
rockstar,7wGoVu4Dady5GV0Sv4UIsx,Post Malone,110761,0.577,0.119,0.522
HUMBLE.,7KXjTSCq5nL1LoYtL7XAwS,Kendrick Lamar,108614,0.908,0.421,0.621
There's Nothing Holdin' Me Back,79cuOz3SPQTuFrp8WgftAu,Shawn Mendes,104813,0.857,0.966,0.8
Mi Gente,2rb5MvYT7ZIxbKW5hfcHx8,J Balvin,99706,0.543,0.294,0.677
Thunder,0tKcYR2II1VCQWT79i5NrW,Imagine Dragons,95572,0.6,0.298,0.81
"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",3NdDpSvN911VPGivFlV5d0,ZAYN,94324,0.735,0.0862,0.451
2U (feat. Justin Bieber),3A7qX2QjDlPnazUsRk5y0M,David Guetta,93290,0.548,0.557,0.65
Dusk Till Dawn - Radio Edit,1j4kHkkpqZRBwE0A4CN4Yv,ZAYN,93258,0.258,0.0967,0.437
Stay (with Alessia Cara),0dA2Mk56wEzDgegdC6R17g,Zedd,92909,0.679,0.498,0.634
Mask Off,3rOSwuTsUlJp0Pu0MkN8r8,Future,87625,0.833,0.281,0.434
"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",3DXncPQOG4VBw3QHh3S817,DJ Khaled,87204,0.609,0.811,0.668
1-800-273-8255,5tz69p7tJuGPeMGwNTxYuV,Logic,84439,0.62,0.357,0.574
Paris,72jbDTw1piOOj770jWNeaG,The Chainsmokers,83795,0.653,0.219,0.658
Scared to Be Lonely,3ebXMykcMXOcLeJ9xZ17XH,Martin Garrix,83548,0.584,0.195,0.54
Strip That Down,6EpRaXYhGOB3fj4V2uDkMJ,Liam Payne,82366,0.869,0.527,0.485
"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",5bcTCxgc7xVfSaMV3RuVke,Calvin Harris,81819,0.893,0.872,0.745
Congratulations,3a1lNhkSLSkpJE4MSHpDu9,Post Malone,81351,0.63,0.492,0.804
Silence,7vGuf3Y35N4wmASOKLUVVU,Marshmello,80704,0.52,0.286,0.761
Mama,0NiXXAI876aGImAd6rTj8w,Jonas Blue,79871,0.739,0.547,0.792
Call On Me - Ryan Riback Extended Remix,78rIJddV4X0HkNAInEcYde,Starley,79325,0.67,0.717,0.838
That's What I Like,0KKkJNfGyhkQ5aFogxQAPU,Bruno Mars,78206,0.853,0.86,0.56
Galway Girl,0afhq8XCExXpqazXczTSve,Ed Sheeran,75233,0.624,0.781,0.876
Your Song,4c2W3VKsOFoIg2SFaO6DY5,Rita Ora,74215,0.855,0.962,0.624
More Than You Know,3PEgB3fkiojxms35ntsTgs,Axwell /\ Ingrosso,70442,0.644,0.544,0.743
Rockabye (feat. Sean Paul & Anne-Marie),5knuzwU65gJK7IF5yJsuaW,Clean Bandit,68556,0.72,0.742,0.763
Solo Dance,6HUnnBwYZqcED1eQztxMBN,Martin Jensen,67798,0.744,0.36,0.836
Perfect,0tgVpDi06FyKpA1z0VMD4v,Ed Sheeran,67651,0.599,0.168,0.448
There for You,6jA8HL9i4QGzsj6fjoxp8Y,Martin Garrix,67318,0.611,0.13,0.644
Issues,1sXUWdKx03aP9Gmzft58rt,Julia Michaels,67262,0.683,0.426,0.427
Slide (feat. Frank Ocean & Migos),7tr2za8SQg2CI8EDgrdtNl,Calvin Harris,66989,0.736,0.511,0.795
Say You Won't Let Go,5uCax9HTNlzGybIStD3vDh,James Arthur,66649,0.358,0.494,0.557
No Promises (feat. Demi Lovato),1louJpMmzEicAn7lzDalPW,Cheat Codes,64174,0.741,0.595,0.667
I Like Me Better,1wjzFQodRWrPcQ0AnYnvQ9,Lauv,63349,0.752,0.419,0.505
Pretty Girl - Cheat Codes X CADE Remix,1NDxZ7cFAo481dtYWdrUnR,Maggie Lindemann,62644,0.703,0.733,0.868
Castle on the Hill,6PCUP3dWmTjcTtXY02oFdT,Ed Sheeran,62074,0.461,0.471,0.834
Friends (with BloodPop®),7nZmah2llfvLDiUjm0kiyz,Justin Bieber,58590,0.744,0.649,0.739
Feel It Still,6QgjcU0zLnzq5OrUoSZ3OK,Portugal. The Man,57952,0.801,0.754,0.795
