Track Name,spotify_id,Artist,Streams,Danceability,Valence,Energy
Me Rehúso,6De0lHrwBfPfrhorm9q1Xl,Danny Ocean,122786309,0.744,0.426,0.804
Despacito (Featuring Daddy Yankee),4aWmUDTfIPGksMNLV2rQP2,Luis Fonsi,100488538,0.66,0.846,0.786
Felices los 4,0qYTZCo5Bwh1nsUFGZP3zn,Maluma,98606640,0.755,0.737,0.789
Shape of You,7qiZfU4dY1lWllzX7mPBI3,Ed Sheeran,86358158,0.825,0.931,0.652
Una Lady Como Tú,7MHN1aCFtLXjownGhvEQlF,Manuel Turizo,75358141,0.788,0.86,0.477
Escápate Conmigo,2cnKEkpVUSV4wnjQiTWfH6,Wisin,71531375,0.747,0.754,0.864
El Amante,3umS4y3uQDkqekNjVpiRUs,Nicky Jam,66176510,0.683,0.732,0.691
Ahora Dice,22eADXu8DfOAUEDw4vU8qy,Chris Jedi,66022913,0.708,0.427,0.693
Bonita,693iqPOQvhI7PobtR8CC8v,J Balvin,64099498,0.782,0.884,0.868
Otra vez (feat. J Balvin),3QwBODjSEzelZyVjxPOHdq,Zion & Lennox,63907075,0.832,0.704,0.772
Mi Gente,2rb5MvYT7ZIxbKW5hfcHx8,J Balvin,61155966,0.543,0.294,0.677
La Rompe Corazones,4okba5wu9mMLXx79DXLKi3,Daddy Yankee,59655845,0.685,0.891,0.859
Me llamas (feat. Maluma) - Remix,5hEM0JchdVzQ5PwvSfITeX,Piso 21,56628098,0.76,0.745,0.838
Sigo Extrañándote,6qDF4wWL49CAVbgT7yuHl8,J Balvin,56231601,0.889,0.922,0.853
Chantaje (feat. Maluma),6mICuAdrwEjh6Y6lroV2Kg,Shakira,54405780,0.852,0.907,0.773
Reggaetón Lento (Bailemos),3AEZUABDXNtecAOSC1qTfo,CNCO,53870466,0.761,0.71,0.838
Hey DJ,209gZgcfLq2aUuu51vOWBl,CNCO,53332684,0.792,0.433,0.819
"Ay Mi Dios (feat. Pitbull, Yandel & Chacal)",6stYbAJgTszHAHZMPxWWCY,IAmChino,47719022,0.761,0.813,0.829
"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]",5q2JbCNi4FcnglgPfxcV65,Anuel AA,46920891,0.639,0.767,0.869
Vente Pa' Ca (feat. Maluma),7DM4BPaS7uofFul3ywMe46,Ricky Martin,46414149,0.663,0.533,0.92
Despacito - Remix,5CtI0qwDJkDQGwXD1H1cLb,Luis Fonsi,43006301,0.694,0.813,0.815
SUBEME LA RADIO (feat. Descemer Bueno & Zion & Lennox),7nKBxz47S9SD79N086fuhn,Enrique Iglesias,42729930,0.684,0.647,0.823
Mayores,7JNh1cfm0eXjqFVOzKLyau,Becky G,42616069,0.743,0.871,0.855
Traicionera,5J1c3M4EldCfNxXwrwt8mT,Sebastian Yatra,41629832,0.776,0.661,0.669
Sé Que Te Duele,5vZfgeDfNhlkKeJqjzSAmg,Alejandro Fernández,41528142,0.682,0.753,0.858
Safari,6rQSrBHf7HlZjtcMZ4S4bO,J Balvin,39008558,0.508,0.555,0.687
