Track Name,spotify_id,Artist,Streams,Danceability,Valence,Energy
Shape of You,7qiZfU4dY1lWllzX7mPBI3,Ed Sheeran,23336797,0.825,0.931,0.652
Despacito - Remix,5CtI0qwDJkDQGwXD1H1cLb,Luis Fonsi,20607698,0.694,0.813,0.815
Rica (feat. Kesi & Sivas),69oJmQ3NnWHQriYQ4L8dKa,Gilli,12662923,0.791,0.822,0.75
Habibi Aiwa,1UUj1iScVn6wOXiBSyBhLn,Gilli,12485338,0.731,0.576,0.661
Galway Girl,0afhq8XCExXpqazXczTSve,Ed Sheeran,11944685,0.624,0.781,0.876
De Snakker,7c6DueTr5BfxnF4RvtEccH,NODE,11209793,0.798,0.653,0.607
Mamacita (feat. Benny Jamz),5OSH98PlarYwozcSR7lY19,KESI,11199788,0.694,0.657,0.633
Jeg Har En Pige,3cJ0Fyr8C8blcaAZTYRLMN,Skinz,11125525,0.72,0.589,0.588
Castle on the Hill,6PCUP3dWmTjcTtXY02oFdT,Ed Sheeran,10587124,0.461,0.471,0.834
There's Nothing Holdin' Me Back,79cuOz3SPQTuFrp8WgftAu,Shawn Mendes,10397136,0.857,0.966,0.8
It Ain't Me (with Selena Gomez),3eR23VReFzcdmS7TYCrhCe,Kygo,9775601,0.64,0.515,0.533
Issues,1sXUWdKx03aP9Gmzft58rt,Julia Michaels,9484646,0.683,0.426,0.427
Deja vu,4MV2H0Jeh08sv5L5IU7fGn,Scarlet Pleasure,9373877,0.852,0.705,0.547
"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",3NdDpSvN911VPGivFlV5d0,ZAYN,9111777,0.735,0.0862,0.451
1-800-273-8255,5tz69p7tJuGPeMGwNTxYuV,Logic,9030677,0.62,0.357,0.574
"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",3DXncPQOG4VBw3QHh3S817,DJ Khaled,8741888,0.609,0.811,0.668
Perfect,0tgVpDi06FyKpA1z0VMD4v,Ed Sheeran,8709622,0.599,0.168,0.448
Paris,72jbDTw1piOOj770jWNeaG,The Chainsmokers,8539793,0.653,0.219,0.658
Something Just Like This,6RUKPb4LETWmmr3iAEQktW,The Chainsmokers,8430096,0.617,0.446,0.635
Attention,4iLqG9SeJSnt0cSPICSjxv,Charlie Puth,8373476,0.774,0.777,0.626
Say You Won't Let Go,5uCax9HTNlzGybIStD3vDh,James Arthur,8302568,0.358,0.494,0.557
Slide (feat. Frank Ocean & Migos),7tr2za8SQg2CI8EDgrdtNl,Calvin Harris,8146837,0.736,0.511,0.795
Pretty Girl - Cheat Codes X CADE Remix,1NDxZ7cFAo481dtYWdrUnR,Maggie Lindemann,8110030,0.703,0.733,0.868
Mask Off,3rOSwuTsUlJp0Pu0MkN8r8,Future,8080857,0.833,0.281,0.434
I Feel It Coming,5GXAXm5YOmYT0kL5jHvYBt,The Weeknd,7991140,0.773,0.585,0.819
Solo Dance,6HUnnBwYZqcED1eQztxMBN,Martin Jensen,7929796,0.744,0.36,0.836
rockstar,7wGoVu4Dady5GV0Sv4UIsx,Post Malone,7876410,0.577,0.119,0.522
Symphony (feat. Zara Larsson),1x5sYLZiu9r5E43kMlt9f8,Clean Bandit,7779820,0.707,0.457,0.629
Wild Thoughts (feat. Rihanna & Bryson Tiller),1OAh8uOEOvTDqkKFsKksCi,DJ Khaled,7662125,0.671,0.632,0.672
Limbo,6Kc6w3BTFqDTGgB2vasbek,Scarlet Pleasure,7562664,0.85,0.723,0.65
La Varrio (El Barrio),10mqz0d6uiVNYa1ng4QlWl,Gilli,7534160,0.758,0.554,0.682
"Skejsen (feat. Benny Jamz, Gilli & MellemFingaMuzik)",4hI5PS8GWCftS1AUgNlJV1,Molo,7371223,0.866,0.492,0.651
