Track Name,spotify_id,Artist,Streams,Danceability,Valence,Energy
Shape of You,7qiZfU4dY1lWllzX7mPBI3,Ed Sheeran,14653330,0.825,0.931,0.652
Despacito - Remix,5CtI0qwDJkDQGwXD1H1cLb,Luis Fonsi,12087595,0.694,0.813,0.815
Antaudun,4waYSI6TTW0guhTJc4gWzq,Reino Nordin,11055210,0.534,0.661,0.715
Hula Hula,5WytJMdICvcrJF6JY0W4pl,Robin,8175573,0.608,0.773,0.91
Liikaa Sussa Kii,0MEuAbpzkCXjFu2ey5vKaD,Mikael Gabriel,8129902,0.635,0.465,0.719
Kylmii Väreitä,7MddwdpQ7sh3Pi1xHUSr4K,Evelina,8126569,0.579,0.699,0.787
Hulluuden Highway,1RPMDcIljymdp7dSgTfhls,Haloo Helsinki!,7888212,0.612,0.454,0.9
Rahan takii,4UDDfd77rlXmNjgW1NKhWq,Antti Tuisku,7735013,0.746,0.824,0.779
Karjala Takas,1PZNjZOmm3ZmaWkqvmJpaY,Portion Boys,7409610,0.756,0.604,0.874
Sitä säät mitä tilaat (feat. Ellinoora),5DTBkAANRc9K2B2uZ9aVCU,JVG,7294773,0.678,0.147,0.56
Älä jätä roikkuu,7m7vqt0dQ3HXHSzLPMlFg3,JVG,7068953,0.436,0.368,0.668
rockstar,7wGoVu4Dady5GV0Sv4UIsx,Post Malone,6754549,0.577,0.119,0.522
Symphony (feat. Zara Larsson),1x5sYLZiu9r5E43kMlt9f8,Clean Bandit,6739098,0.707,0.457,0.629
It Ain't Me (with Selena Gomez),3eR23VReFzcdmS7TYCrhCe,Kygo,6519998,0.64,0.515,0.533
Juna,5fB7KNzDNtTLWAa6D2zcBJ,Spekti,6449194,0.793,0.843,0.93
Hanuri (feat. Boyat),7CI9dousrqQ0uf4DSbaaEF,Antti Tuisku,6236608,0.712,0.595,0.7
Pettävällä Jäällä - Vain Elämää Kausi 6,2C7Yzl61H8BE3EbK2Qk1sM,Nikke Ankara,6218302,0.686,0.53,0.658
Rockabye (feat. Sean Paul & Anne-Marie),5knuzwU65gJK7IF5yJsuaW,Clean Bandit,6186166,0.72,0.742,0.763
New Rules,2ekn2ttSfGqwhhate0LSR0,Dua Lipa,6036445,0.762,0.608,0.7
Meidän biisi,3nSiEJPNSH86D7JTFsyyly,Arttu Wiskari,5889841,0.729,0.859,0.8
Riippumatto,5OFJyq8UpmRbU6fE3inXfg,Mikael Gabriel,5807476,0.772,0.521,0.705
OK,3bWAqKDWg6u1davspr5IkS,Robin Schulz,5790927,0.653,0.583,0.81
Tanssi se ulos (feat. Ellinoora),1jFYy4KngiDNpG5yw6cOQA,Roope Salminen & Koirat,5786799,0.656,0.609,0.762
Mä En Kestä,4lLL9uT4lun5BKt3ouOhxO,Laura Voutilainen,5718221,0.797,0.904,0.798
Scared to Be Lonely,3ebXMykcMXOcLeJ9xZ17XH,Martin Garrix,5658502,0.584,0.195,0.54
Something Just Like This,6RUKPb4LETWmmr3iAEQktW,The Chainsmokers,5656339,0.617,0.446,0.635
