Track Name,spotify_id,Artist,Streams,Danceability,Valence,Energy
Shape of You,7qiZfU4dY1lWllzX7mPBI3,Ed Sheeran,881228.0,0.825,0.931,0.652
HUMBLE.,7KXjTSCq5nL1LoYtL7XAwS,Kendrick Lamar,617179.0,0.908,0.421,0.621
Something Just Like This,6RUKPb4LETWmmr3iAEQktW,The Chainsmokers,539544.0,0.617,0.446,0.635
Thunder,0tKcYR2II1VCQWT79i5NrW,Imagine Dragons,521907.0,0.6,0.298,0.81
Believer,0CcQNd8CINkwQfe1RDtGV6,Imagine Dragons,500262.0,0.779,0.708,0.787
rockstar,7wGoVu4Dady5GV0Sv4UIsx,Post Malone,470018.0,0.577,0.119,0.522
Congratulations,3a1lNhkSLSkpJE4MSHpDu9,Post Malone,468616.0,0.63,0.492,0.804
"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",3NdDpSvN911VPGivFlV5d0,ZAYN,453277.0,0.735,0.0862,0.451
It Ain't Me (with Selena Gomez),3eR23VReFzcdmS7TYCrhCe,Kygo,414874.0,0.64,0.515,0.533
Mask Off,3rOSwuTsUlJp0Pu0MkN8r8,Future,401730.0,0.833,0.281,0.434
1-800-273-8255,5tz69p7tJuGPeMGwNTxYuV,Logic,401532.0,0.62,0.357,0.574
Despacito - Remix,5CtI0qwDJkDQGwXD1H1cLb,Luis Fonsi,400279.0,0.694,0.813,0.815
Paris,72jbDTw1piOOj770jWNeaG,The Chainsmokers,386162.0,0.653,0.219,0.658
New Rules,2ekn2ttSfGqwhhate0LSR0,Dua Lipa,383375.0,0.762,0.608,0.7
Scared to Be Lonely,3ebXMykcMXOcLeJ9xZ17XH,Martin Garrix,371688.0,0.584,0.195,0.54
Unforgettable,3B54sVLJ402zGa6Xm4YGNe,French Montana,367858.0,0.726,0.733,0.769
Solo Dance,6HUnnBwYZqcED1eQztxMBN,Martin Jensen,366419.0,0.744,0.36,0.836
Stay (with Alessia Cara),0dA2Mk56wEzDgegdC6R17g,Zedd,364712.0,0.679,0.498,0.634
Call On Me - Ryan Riback Extended Remix,78rIJddV4X0HkNAInEcYde,Starley,356289.0,0.67,0.717,0.838
Havana,0ofbQMrRDsUaVKq2mGLEAb,Camila Cabello,355975.0,0.768,0.418,0.517
Symphony (feat. Zara Larsson),1x5sYLZiu9r5E43kMlt9f8,Clean Bandit,354408.0,0.707,0.457,0.629
Feel It Still,6QgjcU0zLnzq5OrUoSZ3OK,Portugal. The Man,344989.0,0.801,0.754,0.795
Attention,4iLqG9SeJSnt0cSPICSjxv,Charlie Puth,332455.0,0.774,0.777,0.626
I Like Me Better,1wjzFQodRWrPcQ0AnYnvQ9,Lauv,324266.0,0.752,0.419,0.505
Issues,1sXUWdKx03aP9Gmzft58rt,Julia Michaels,319986.0,0.683,0.426,0.427
Despacito (Featuring Daddy Yankee),4aWmUDTfIPGksMNLV2rQP2,Luis Fonsi,315336.0,0.66,0.846,0.786
There's Nothing Holdin' Me Back,79cuOz3SPQTuFrp8WgftAu,Shawn Mendes,314343.0,0.857,0.966,0.8
There for You,6jA8HL9i4QGzsj6fjoxp8Y,Martin Garrix,314155.0,0.611,0.13,0.644
Redbone,3kxfsdsCpFgN412fpnW85Y,Childish Gambino,302288.0,0.745,0.607,0.356
Silence,7vGuf3Y35N4wmASOKLUVVU,Marshmello,299674.0,0.52,0.286,0.761
Тает лёд,0cItyj95uqYjvYGchMLzIh,Грибы,299101.0,0.941,0.517,0.384
Dusk Till Dawn - Radio Edit,1j4kHkkpqZRBwE0A4CN4Yv,ZAYN,294364.0,0.258,0.0967,0.437
Young Dumb & Broke,5Z3GHaZ6ec9bsiI5BenrbY,Khalid,292847.0,0.798,0.394,0.539
Castle on the Hill,6PCUP3dWmTjcTtXY02oFdT,Ed Sheeran,291742.0,0.461,0.471,0.834
DNA.,6HZILIRieu8S0iqY8kIKhj,Kendrick Lamar,285924.0,0.638,0.422,0.523
No Promises (feat. Demi Lovato),1louJpMmzEicAn7lzDalPW,Cheat Codes,285031.0,0.741,0.595,0.667
I Got Love,5rwsJbBNa8SfPW4oFA1GjP,MiyaGi & Endspiel,284428.0,0.665,0.233,0.872
More Than You Know,3PEgB3fkiojxms35ntsTgs,Axwell /\ Ingrosso,282970.0,0.644,0.544,0.743
Say You Won't Let Go,5uCax9HTNlzGybIStD3vDh,James Arthur,279248.0,0.358,0.494,0.557
2U (feat. Justin Bieber),3A7qX2QjDlPnazUsRk5y0M,David Guetta,278945.0,0.548,0.557,0.65
Strip That Down,6EpRaXYhGOB3fj4V2uDkMJ,Liam Payne,278344.0,0.869,0.527,0.485
Pretty Girl - Cheat Codes X CADE Remix,1NDxZ7cFAo481dtYWdrUnR,Maggie Lindemann,276386.0,0.703,0.733,0.868
Mi Gente,2rb5MvYT7ZIxbKW5hfcHx8,J Balvin,273591.0,0.543,0.294,0.677
"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",5bcTCxgc7xVfSaMV3RuVke,Calvin Harris,272911.0,0.893,0.872,0.745
Weak,3E2Zh20GDCR9B1EYjfXWyv,AJR,268765.0,0.673,0.678,0.637
Your Song,4c2W3VKsOFoIg2SFaO6DY5,Rita Ora,267150.0,0.855,0.962,0.624
Galway Girl,0afhq8XCExXpqazXczTSve,Ed Sheeran,266276.0,0.624,0.781,0.876
