Track Name,spotify_id,Artist,Streams,Danceability,Valence,Energy
Shape of You,7qiZfU4dY1lWllzX7mPBI3,Ed Sheeran,3439352,0.825,0.931,0.652
Believer,0CcQNd8CINkwQfe1RDtGV6,Imagine Dragons,1879662,0.779,0.708,0.787
It Ain't Me (with Selena Gomez),3eR23VReFzcdmS7TYCrhCe,Kygo,1860944,0.64,0.515,0.533
Despacito - Remix,5CtI0qwDJkDQGwXD1H1cLb,Luis Fonsi,1741102,0.694,0.813,0.815
Despacito (Featuring Daddy Yankee),4aWmUDTfIPGksMNLV2rQP2,Luis Fonsi,1620242,0.66,0.846,0.786
Something Just Like This,6RUKPb4LETWmmr3iAEQktW,The Chainsmokers,1618195,0.617,0.446,0.635
Thunder,0tKcYR2II1VCQWT79i5NrW,Imagine Dragons,1514409,0.6,0.298,0.81
Symphony (feat. Zara Larsson),1x5sYLZiu9r5E43kMlt9f8,Clean Bandit,1423919,0.707,0.457,0.629
Scared to Be Lonely,3ebXMykcMXOcLeJ9xZ17XH,Martin Garrix,1339719,0.584,0.195,0.54
Rockabye (feat. Sean Paul & Anne-Marie),5knuzwU65gJK7IF5yJsuaW,Clean Bandit,1313404,0.72,0.742,0.763
Attention,4iLqG9SeJSnt0cSPICSjxv,Charlie Puth,1307998,0.774,0.777,0.626
There's Nothing Holdin' Me Back,79cuOz3SPQTuFrp8WgftAu,Shawn Mendes,1305726,0.857,0.966,0.8
New Rules,2ekn2ttSfGqwhhate0LSR0,Dua Lipa,1279543,0.762,0.608,0.7
Stay (with Alessia Cara),0dA2Mk56wEzDgegdC6R17g,Zedd,1267333,0.679,0.498,0.634
OK,3bWAqKDWg6u1davspr5IkS,Robin Schulz,1240305,0.653,0.583,0.81
Galway Girl,0afhq8XCExXpqazXczTSve,Ed Sheeran,1234873,0.624,0.781,0.876
Swalla (feat. Nicki Minaj & Ty Dolla $ign),6kex4EBAj0WHXDKZMEJaaF,Jason Derulo,1213358,0.696,0.782,0.817
Tuesday,7abpmGpF7PGep2rDU68GBR,Burak Yeter,1207031,0.841,0.675,0.639
Havana,0ofbQMrRDsUaVKq2mGLEAb,Camila Cabello,1197870,0.768,0.418,0.517
More Than You Know,3PEgB3fkiojxms35ntsTgs,Axwell /\ Ingrosso,1141516,0.644,0.544,0.743
Paris,72jbDTw1piOOj770jWNeaG,The Chainsmokers,1098591,0.653,0.219,0.658
"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",3NdDpSvN911VPGivFlV5d0,ZAYN,1093857,0.735,0.0862,0.451
Solo Dance,6HUnnBwYZqcED1eQztxMBN,Martin Jensen,1065490,0.744,0.36,0.836
Mi Gente,2rb5MvYT7ZIxbKW5hfcHx8,J Balvin,1022805,0.543,0.294,0.677
2U (feat. Justin Bieber),3A7qX2QjDlPnazUsRk5y0M,David Guetta,1003781,0.548,0.557,0.65
Call On Me - Ryan Riback Extended Remix,78rIJddV4X0HkNAInEcYde,Starley,992054,0.67,0.717,0.838
HUMBLE.,7KXjTSCq5nL1LoYtL7XAwS,Kendrick Lamar,947976,0.908,0.421,0.621
SUBEME LA RADIO (feat. Descemer Bueno & Zion & Lennox),7nKBxz47S9SD79N086fuhn,Enrique Iglesias,939993,0.684,0.647,0.823
Mama,0NiXXAI876aGImAd6rTj8w,Jonas Blue,916812,0.739,0.547,0.792
You Don't Know Me - Radio Edit,00lNx0OcTJrS3MKHcB80HY,Jax Jones,904514,0.876,0.682,0.669
"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",5bcTCxgc7xVfSaMV3RuVke,Calvin Harris,903079,0.893,0.872,0.745
Your Song,4c2W3VKsOFoIg2SFaO6DY5,Rita Ora,865989,0.855,0.962,0.624
Strip That Down,6EpRaXYhGOB3fj4V2uDkMJ,Liam Payne,863267,0.869,0.527,0.485
Castle on the Hill,6PCUP3dWmTjcTtXY02oFdT,Ed Sheeran,859255,0.461,0.471,0.834
There for You,6jA8HL9i4QGzsj6fjoxp8Y,Martin Garrix,846189,0.611,0.13,0.644
Dusk Till Dawn - Radio Edit,1j4kHkkpqZRBwE0A4CN4Yv,ZAYN,845503,0.258,0.0967,0.437
Human,58zsLZPvfflaiIbNWoA22O,Rag'n'Bone Man,831336,0.602,0.554,0.707
Pretty Girl - Cheat Codes X CADE Remix,1NDxZ7cFAo481dtYWdrUnR,Maggie Lindemann,820048,0.703,0.733,0.868
Silence,7vGuf3Y35N4wmASOKLUVVU,Marshmello,808332,0.52,0.286,0.761
Perfect,0tgVpDi06FyKpA1z0VMD4v,Ed Sheeran,792179,0.599,0.168,0.448
