Track Name,spotify_id,Artist,Streams,Danceability,Valence,Energy
Shape of You,7qiZfU4dY1lWllzX7mPBI3,Ed Sheeran,9099949.0,0.825,0.931,0.652
Despacito (Featuring Daddy Yankee),4aWmUDTfIPGksMNLV2rQP2,Luis Fonsi,5618473.0,0.66,0.846,0.786
Something Just Like This,6RUKPb4LETWmmr3iAEQktW,The Chainsmokers,4262035.0,0.617,0.446,0.635
It Ain't Me (with Selena Gomez),3eR23VReFzcdmS7TYCrhCe,Kygo,4043985.0,0.64,0.515,0.533
Despacito - Remix,5CtI0qwDJkDQGwXD1H1cLb,Luis Fonsi,3714220.0,0.694,0.813,0.815
Thunder,0tKcYR2II1VCQWT79i5NrW,Imagine Dragons,3707774.0,0.6,0.298,0.81
Mi Gente,2rb5MvYT7ZIxbKW5hfcHx8,J Balvin,3547583.0,0.543,0.294,0.677
Believer,0CcQNd8CINkwQfe1RDtGV6,Imagine Dragons,3446026.0,0.779,0.708,0.787
Unforgettable,3B54sVLJ402zGa6Xm4YGNe,French Montana,3378993.0,0.726,0.733,0.769
Galway Girl,0afhq8XCExXpqazXczTSve,Ed Sheeran,3352052.0,0.624,0.781,0.876
Solo Dance,6HUnnBwYZqcED1eQztxMBN,Martin Jensen,3327139.0,0.744,0.36,0.836
Symphony (feat. Zara Larsson),1x5sYLZiu9r5E43kMlt9f8,Clean Bandit,3284112.0,0.707,0.457,0.629
Call On Me - Ryan Riback Extended Remix,78rIJddV4X0HkNAInEcYde,Starley,3193309.0,0.67,0.717,0.838
OK,3bWAqKDWg6u1davspr5IkS,Robin Schulz,3133030.0,0.653,0.583,0.81
"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",3NdDpSvN911VPGivFlV5d0,ZAYN,3131708.0,0.735,0.0862,0.451
Havana,0ofbQMrRDsUaVKq2mGLEAb,Camila Cabello,3037965.0,0.768,0.418,0.517
Attention,4iLqG9SeJSnt0cSPICSjxv,Charlie Puth,2992011.0,0.774,0.777,0.626
Scared to Be Lonely,3ebXMykcMXOcLeJ9xZ17XH,Martin Garrix,2976171.0,0.584,0.195,0.54
New Rules,2ekn2ttSfGqwhhate0LSR0,Dua Lipa,2975023.0,0.762,0.608,0.7
Perfect,0tgVpDi06FyKpA1z0VMD4v,Ed Sheeran,2929118.0,0.599,0.168,0.448
Swalla (feat. Nicki Minaj & Ty Dolla $ign),6kex4EBAj0WHXDKZMEJaaF,Jason Derulo,2927917.0,0.696,0.782,0.817
Mask Off,3rOSwuTsUlJp0Pu0MkN8r8,Future,2872433.0,0.833,0.281,0.434
SUBEME LA RADIO (feat. Descemer Bueno & Zion & Lennox),7nKBxz47S9SD79N086fuhn,Enrique Iglesias,2868540.0,0.684,0.647,0.823
Wild Thoughts (feat. Rihanna & Bryson Tiller),1OAh8uOEOvTDqkKFsKksCi,DJ Khaled,2865968.0,0.671,0.632,0.672
Paris,72jbDTw1piOOj770jWNeaG,The Chainsmokers,2842816.0,0.653,0.219,0.658
rockstar,7wGoVu4Dady5GV0Sv4UIsx,Post Malone,2812586.0,0.577,0.119,0.522
More Than You Know,3PEgB3fkiojxms35ntsTgs,Axwell /\ Ingrosso,2808240.0,0.644,0.544,0.743
Rockabye (feat. Sean Paul & Anne-Marie),5knuzwU65gJK7IF5yJsuaW,Clean Bandit,2796497.0,0.72,0.742,0.763
There's Nothing Holdin' Me Back,79cuOz3SPQTuFrp8WgftAu,Shawn Mendes,2758311.0,0.857,0.966,0.8
Castle on the Hill,6PCUP3dWmTjcTtXY02oFdT,Ed Sheeran,2715383.0,0.461,0.471,0.834
Stay (with Alessia Cara),0dA2Mk56wEzDgegdC6R17g,Zedd,2561194.0,0.679,0.498,0.634
Mama,0NiXXAI876aGImAd6rTj8w,Jonas Blue,2550435.0,0.739,0.547,0.792
2U (feat. Justin Bieber),3A7qX2QjDlPnazUsRk5y0M,David Guetta,2518930.0,0.548,0.557,0.65
Your Song,4c2W3VKsOFoIg2SFaO6DY5,Rita Ora,2486969.0,0.855,0.962,0.624
