Track Name,spotify_id,Artist,Streams,Danceability,Valence,Energy
God's Plan,2XW4DbS6NddZxRPm5rMCeY,Drake,33771245.0,0.758,0.373,0.448
Better Now,7dt6x5M1jzdTEt8oCbisTK,Post Malone,32226124.0,0.68,0.341,0.578
SAD!,3ee8Jmje8o58CHK66QrVC2,XXXTENTACION,30427389.0,0.74,0.473,0.613
Look Alive (feat. Drake),4qKcDkK6siZ7Jp1Jb4m0aL,BlocBoy JB,29130921.0,0.922,0.595,0.581
I Like It,58q2HKrzhC3ozto2nDdN4z,Cardi B,29081516.0,0.816,0.65,0.726
SICKO MODE,2xLMifQCjDGFmkHkpNLD9h,Travis Scott,26676741.0,0.834,0.446,0.73
In My Feelings,2G7V7zsVDxg1yRsu7Ew9RJ,Drake,24769888.0,0.835,0.35,0.626
Taste (feat. Offset),5IaHrVsrferBYDm0bDyABy,Tyga,24081178.0,0.884,0.342,0.559
Moonlight,0JP9xo3adEtGSdUEISiszL,XXXTENTACION,22155161.0,0.921,0.711,0.537
Love Lies (with Normani),45Egmo7icyopuzJN0oMEdk,Khalid,20859337.0,0.708,0.338,0.648
Girls Like You (feat. Cardi B),7fa9MBXhVfQ8P8Df9OEbD8,Maroon 5,20660889.0,0.851,0.448,0.541
Havana (feat. Young Thug),1rfofaqEpACxVEHIZBJe6W,Camila Cabello,19694506.0,0.765,0.394,0.523
Ric Flair Drip (& Metro Boomin),7sO5G9EABYOXQKNPNiE9NR,Offset,19673897.0,0.88,0.333,0.428
Psycho (feat. Ty Dolla $ign),3swc6WTsr7rl9DqQKQA55C,Post Malone,19536460.0,0.75,0.459,0.56
Nice For What,1cTZMwcBJT0Ka3UJPXOeeN,Drake,19525949.0,0.567,0.792,0.913
Jackie Chan,4kWO6O1BUXcZmaxitpVUwp,Tiësto,18728590.0,0.747,0.687,0.834
I Fall Apart,75ZvA4QfFiZvzhj2xkaWAh,Post Malone,18139532.0,0.556,0.291,0.538
Youngblood,2iUXsYOEPhVqEBwsqP70rE,5 Seconds of Summer,17862301.0,0.596,0.152,0.854
FEFE (feat. Nicki Minaj & Murda Beatz),2E124GmJRnBJuXbTb4cPUB,6ix9ine,17842471.0,0.931,0.376,0.387
One Kiss (with Dua Lipa),7ef4DlsgrMEH11cDZd32M6,Calvin Harris,17804887.0,0.791,0.592,0.862
Yes Indeed,6vN77lE9LK6HP2DewaN6HZ,Lil Baby,17749398.0,0.963,0.562,0.346
FRIENDS,08bNPGLD8AhKpnnERrAc6G,Marshmello,17712456.0,0.626,0.534,0.88
Happier,2dpaYNEQHiRxtZbfNsse99,Marshmello,17425846.0,0.687,0.671,0.792
Walk It Talk It,6n4U3TlzUGhdSFbUUhTvLP,Migos,17264283.0,0.907,0.395,0.633
