Track Name,spotify_id,Artist,Streams,Danceability,Valence,Energy
079,3dfCKQy9JY2ixI58zTeUn9,Lo & Leduc,7206274.0,0.879,0.688,0.598
Nevermind,63SevszngYpZOwf63o61K4,Dennis Lloyd,5615929.0,0.6,0.0793,0.688
In My Mind,0E9ZjEAyAwOXZ7wJC0PD33,Dynoro,5305970.0,0.694,0.163,0.77
One Kiss (with Dua Lipa),7ef4DlsgrMEH11cDZd32M6,Calvin Harris,4661471.0,0.791,0.592,0.862
"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",5CLGzJsGqhCEECcpnFQA8x,Rudimental,4513518.0,0.653,0.55,0.809
SAD!,3ee8Jmje8o58CHK66QrVC2,XXXTENTACION,4460070.0,0.74,0.473,0.613
I Like It,58q2HKrzhC3ozto2nDdN4z,Cardi B,4387581.0,0.816,0.65,0.726
Better Now,7dt6x5M1jzdTEt8oCbisTK,Post Malone,4162782.0,0.68,0.341,0.578
X,39N9RPD9MRb5WmoLzNzPeA,Nicky Jam,4140910.0,0.595,0.711,0.773
FRIENDS,08bNPGLD8AhKpnnERrAc6G,Marshmello,3881262.0,0.626,0.534,0.88
Solo (feat. Demi Lovato),6kPJZM97LwdG9QIsT7khp6,Clean Bandit,3656457.0,0.737,0.565,0.636
Girls Like You (feat. Cardi B),7fa9MBXhVfQ8P8Df9OEbD8,Maroon 5,3625210.0,0.851,0.448,0.541
Taste (feat. Offset),5IaHrVsrferBYDm0bDyABy,Tyga,3544923.0,0.884,0.342,0.559
Moonlight,0JP9xo3adEtGSdUEISiszL,XXXTENTACION,3513215.0,0.921,0.711,0.537
God's Plan,2XW4DbS6NddZxRPm5rMCeY,Drake,3489769.0,0.758,0.373,0.448
Havana (feat. Young Thug),1rfofaqEpACxVEHIZBJe6W,Camila Cabello,3357281.0,0.765,0.394,0.523
Leave a Light On,6lOWoTqVnAWXchddtTH31W,Tom Walker,3244415.0,0.586,0.267,0.624
Shape of You,7qiZfU4dY1lWllzX7mPBI3,Ed Sheeran,3067743.0,0.825,0.931,0.652
Te Boté - Remix,3V8UKqhEK5zBkBb6d6ub8i,Nio Garcia,2981541.0,0.903,0.442,0.675
"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",4w8niZpiMy6qz1mntFA5uM,DJ Snake,2820414.0,0.842,0.617,0.801
Rise,3u1S1OmAUhx5DRlLrXqyp3,Jonas Blue,2814799.0,0.69,0.669,0.784
Remind Me to Forget,6xTU6B6nFwKKTSZ9ySXS80,Kygo,2769337.0,0.689,0.312,0.505
