Track Name,spotify_id,Artist,Streams,Danceability,Valence,Energy
Mundo,4u8RkgV6P4TLi89SmlUtv8,IV Of Spades,40397073.0,0.705,0.481,0.401
Kathang Isip,3WUEs51GpcvlgU7lehLgLh,Ben&Ben,36634602.0,0.491,0.295,0.314
IDGAF,76cy1WJvNGJTj78UqeA5zr,Dua Lipa,34894242.0,0.836,0.51,0.544
Tagpuan,0ztDBQdQmdVZvorSmIjMih,Moira Dela Torre,28756050.0,0.566,0.293,0.121
Kung 'Di Rin Lang Ikaw,2BgD4nRyx9EZ5o8YEnjRSV,December Avenue,27219630.0,0.502,0.132,0.482
Nadarang,6LJ1p1h5EcMK4VPeCLDSoF,Shanti Dope,25627441.0,0.839,0.693,0.535
Sa Ngalan Ng Pag-Ibig,00mBzIWv5gHOYxwuEJXjOG,December Avenue,24957298.0,0.518,0.271,0.762
Girls Like You (feat. Cardi B),7fa9MBXhVfQ8P8Df9OEbD8,Maroon 5,24172325.0,0.851,0.448,0.541
Rewrite The Stars,630sXRhIcfwr2e4RdNtjKN,Zac Efron,23655818.0,0.684,0.284,0.619
Freaky Friday (feat. Chris Brown),10Igtw8bSDyyFs7KIsKngZ,Lil Dicky,22508316.0,0.755,0.755,0.599
Maybe The Night,1yDiru08Q6omDOGkZMPnei,Ben&Ben,21072140.0,0.572,0.498,0.522
'Di Na Muli,3VQb0rq27GPX92X53Ni1Lc,Janine Teñoso,20954985.0,0.413,0.352,0.561
Too Good At Goodbyes,1mXVgsBdtIVeCLJnSnmtdV,Sam Smith,20919081.0,0.681,0.476,0.372
Havana (feat. Young Thug),1rfofaqEpACxVEHIZBJe6W,Camila Cabello,19245719.0,0.765,0.394,0.523
Perfect,0tgVpDi06FyKpA1z0VMD4v,Ed Sheeran,18903150.0,0.599,0.168,0.448
BBoom BBoom,3BPoSr2pO34Aan6alFfVto,MOMOLAND,18540428.0,0.785,0.833,0.744
Say You Won't Let Go,5uCax9HTNlzGybIStD3vDh,James Arthur,17875421.0,0.358,0.494,0.557
Sana,1X4l4i472kW5ofFP8Xo0x0,I Belong to the Zoo,17313959.0,0.66,0.348,0.373
Tadhana,6NFKf8vBApSvtzkapYmnVR,Up Dharma Down,17090098.0,0.686,0.511,0.322
"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",5CLGzJsGqhCEECcpnFQA8x,Rudimental,16810981.0,0.653,0.55,0.809
Hayaan Mo Sila,7MrDfa1uQGVXx0JMZ2u5tN,Ex Battalion,16547935.0,0.708,0.71,0.704
Never Be the Same,4eWQlBRaTjPPUlzacqEeoQ,Camila Cabello,15972301.0,0.637,0.243,0.713
Malaya (Camp Sawi Original Motion Picture Soundtrack),6M21eWbEw74XDdoQsNIinq,Moira Dela Torre,15581784.0,0.374,0.108,0.125
In My Feelings,2G7V7zsVDxg1yRsu7Ew9RJ,Drake,15469790.0,0.835,0.35,0.626
Buwan,5f9808hpiCpuNyqqdXmpF2,juan karlos,15356151.0,0.631,0.36,0.381
Let Me,7Fg342AJtNsIDdwCfX0paC,ZAYN,14716327.0,0.46,0.189,0.567
Beautiful (feat. Camila Cabello),4VUwkH455At9kENOfzTqmF,Bazzi,14640363.0,0.638,0.249,0.717
The Middle,2ARqIya5NAuvFVHSN3bL0m,Zedd,14620951.0,0.748,0.431,0.652
2002,2BgEsaKNfHUdlh97KmvFyo,Anne-Marie,14368959.0,0.697,0.603,0.683
