Track Name,spotify_id,Artist,Streams,Danceability,Valence,Energy
I Like It,58q2HKrzhC3ozto2nDdN4z,Cardi B,410507,0.816,0.65,0.726
One Kiss (with Dua Lipa),7ef4DlsgrMEH11cDZd32M6,Calvin Harris,354000,0.791,0.592,0.862
SAD!,3ee8Jmje8o58CHK66QrVC2,XXXTENTACION,350259,0.74,0.473,0.613
Taste (feat. Offset),5IaHrVsrferBYDm0bDyABy,Tyga,343605,0.884,0.342,0.559
Better Now,7dt6x5M1jzdTEt8oCbisTK,Post Malone,341959,0.68,0.341,0.578
FRIENDS,08bNPGLD8AhKpnnERrAc6G,Marshmello,334101,0.626,0.534,0.88
IDGAF,76cy1WJvNGJTj78UqeA5zr,Dua Lipa,326410,0.836,0.51,0.544
SICKO MODE,2xLMifQCjDGFmkHkpNLD9h,Travis Scott,325470,0.834,0.446,0.73
God's Plan,2XW4DbS6NddZxRPm5rMCeY,Drake,318864,0.758,0.373,0.448
Havana (feat. Young Thug),1rfofaqEpACxVEHIZBJe6W,Camila Cabello,314385,0.765,0.394,0.523
In My Feelings,2G7V7zsVDxg1yRsu7Ew9RJ,Drake,309136,0.835,0.35,0.626
Look Alive (feat. Drake),4qKcDkK6siZ7Jp1Jb4m0aL,BlocBoy JB,304073,0.922,0.595,0.581
rockstar (feat. 21 Savage),0e7ipj03S05BNilyu5bRzt,Post Malone,302978,0.585,0.129,0.52
Nevermind,63SevszngYpZOwf63o61K4,Dennis Lloyd,302603,0.6,0.0793,0.688
Чужди усмивки,7a4QHep3kxvGT9ZcP0z0G5,ToTo H,284172,0.861,0.239,0.569
Him & I (with Halsey),5k38wzpLb15YgncyWdTZE4,G-Eazy,283814,0.589,0.191,0.731
Solo (feat. Demi Lovato),6kPJZM97LwdG9QIsT7khp6,Clean Bandit,275011,0.737,0.565,0.636
Call Out My Name,1gm616Plq4ScqNi7TVkZ5N,The Weeknd,273585,0.489,0.172,0.598
Praise The Lord (Da Shine) (feat. Skepta),7ycWLEP1GsNjVvcjawXz3z,A$AP Rocky,264178,0.854,0.294,0.569
No Limit,2DQ1ITjI0YoLFzuADN1ZBW,G-Eazy,261624,0.838,0.405,0.771
Feel It Still,6QgjcU0zLnzq5OrUoSZ3OK,Portugal. The Man,261270,0.801,0.754,0.795
In My Mind,0E9ZjEAyAwOXZ7wJC0PD33,Dynoro,260849,0.694,0.163,0.77
Moonlight,0JP9xo3adEtGSdUEISiszL,XXXTENTACION,257436,0.921,0.711,0.537
Shape of You,7qiZfU4dY1lWllzX7mPBI3,Ed Sheeran,237461,0.825,0.931,0.652
Love Lies (with Normani),45Egmo7icyopuzJN0oMEdk,Khalid,236918,0.708,0.338,0.648
FEFE (feat. Nicki Minaj & Murda Beatz),2E124GmJRnBJuXbTb4cPUB,6ix9ine,234775,0.931,0.376,0.387
Ric Flair Drip (& Metro Boomin),7sO5G9EABYOXQKNPNiE9NR,Offset,234422,0.88,0.333,0.428
Lucky You (feat. Joyner Lucas),60SdxE8apGAxMiRrpbmLY0,Eminem,232939,0.876,0.575,0.786
Girls Like You (feat. Cardi B),7fa9MBXhVfQ8P8Df9OEbD8,Maroon 5,230396,0.851,0.448,0.541
Nonstop,0TlLq3lA83rQOYtrqBqSct,Drake,230310,0.912,0.423,0.412
"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",4w8niZpiMy6qz1mntFA5uM,DJ Snake,225705,0.842,0.617,0.801
HUMBLE.,7KXjTSCq5nL1LoYtL7XAwS,Kendrick Lamar,224366,0.908,0.421,0.621
New Rules,2ekn2ttSfGqwhhate0LSR0,Dua Lipa,224103,0.762,0.608,0.7
Walk It Talk It,6n4U3TlzUGhdSFbUUhTvLP,Migos,222724,0.907,0.395,0.633
no tears left to cry,5SxkdsY1ufZzoq9iXceLw9,Ariana Grande,212137,0.703,0.366,0.696
God is a woman,5OCJzvD7sykQEKHH7qAC3C,Ariana Grande,211672,0.602,0.268,0.658
Pray For Me (with Kendrick Lamar),4ofvoCdXq99vpMZO4Cfp8x,The Weeknd,205829,0.728,0.162,0.668
Eastside (with Halsey & Khalid),0d2iYfpKoM0QCKvcLCkBao,benny blanco,202180,0.56,0.319,0.68
Without Me,5p7ujcrUXASCNwRaWNHR1C,Halsey,200243,0.752,0.533,0.488
XO Tour Llif3,7GX5flRQZVHRAGd6B4TmDO,Lil Uzi Vert,194982,0.732,0.401,0.75
Venom - Music From The Motion Picture,2SL6oP2YAEQbqsrkOzRGO4,Eminem,191688,0.749,0.46,0.794
I Love It (& Lil Pump),4S8d14HvHb70ImctNgVzQQ,Kanye West,184524,0.901,0.329,0.522
River (feat. Ed Sheeran),5UEnHoDYpsxlfzWLZIc7LD,Eminem,184470,0.757,0.693,0.748
APESHIT,0E6PsO3ymCfUh7pJQjBgkj,The Carters,183747,0.705,0.377,0.784
lovely (with Khalid),0u2P5u6lvoDfwTYjAADbn4,Billie Eilish,180652,0.351,0.12,0.296
Unforgettable,3B54sVLJ402zGa6Xm4YGNe,French Montana,179007,0.726,0.733,0.769
"King's Dead (with Kendrick Lamar, Future & James Blake)",51rXHuKN8Loc4sUlKPODgH,Jay Rock,178413,0.645,0.376,0.705
Youngblood,2iUXsYOEPhVqEBwsqP70rE,5 Seconds of Summer,177789,0.596,0.152,0.854
goosebumps,6gBFPUFcJLzWGx4lenP6h2,Travis Scott,173880,0.841,0.43,0.728
Jocelyn Flores,7m9OqQk4RVRkw9JJdeAw96,XXXTENTACION,173332,0.872,0.437,0.391
