Track Name,spotify_id,Artist,Streams,Danceability,Valence,Energy
Propaganda - Ao Vivo,74n5d5M21JnC4WJ6gdkggK,Jorge & Mateus,117870804,0.614,0.77,0.782
Ao Vivo E A Cores,2Ab1wPTEqulaCGoBak1gUo,Matheus & Kauan,95708143,0.668,0.42,0.526
Largado Às Traças - Ao Vivo,1IJH7QjV5V99eJBtKXqGXE,Zé Neto & Cristiano,87658701,0.694,0.786,0.869
Fuleragem,6tuzPD1zPPvwMbGiD0TBay,MC WM,84654003,0.808,0.755,0.836
Amor de Verdade,76KDy62J99FKu6ZsxMJy3j,MC Kekel,83897763,0.638,0.461,0.724
Vai malandra (feat. Tropkillaz & DJ Yuri Martins),6u0EAxf1OJTLS7CvInuNd7,Anitta,83782034,0.876,0.557,0.55
Ta Tum Tum,6etab3UBCo5GOTMZqUvRka,MC Kevinho,83331620,0.746,0.748,0.683
Coladinha em Mim - Ao Vivo,4JPSfCXQe6kDliMIJTqISW,Gustavo Mioto,82879941,0.623,0.643,0.68
Romance Com Safadeza,0RBOFW5424gCCCZrgECbt6,Wesley Safadão,80596819,0.544,0.765,0.903
Apelido Carinhoso,6wXYGqXCLtEHx4VDb2TPcM,Gusttavo Lima,79625813,0.708,0.654,0.82
Anti-Amor - Ao Vivo,7JdZZfozlODQ08ATf8xIZ6,Gustavo Mioto,78821232,0.643,0.499,0.541
A Culpa É Dele - Ao Vivo | Acústico,6yxYagNp6Gapd7jXmWzgVc,Marília Mendonça,70994722,0.838,0.729,0.602
Largado As Traças - Acústico,74gguwbBvfBTurNJUWFOsC,Zé Neto & Cristiano,61607028,0.799,0.669,0.743
Ciumeira - Ao Vivo,2H1liABu20HXBOmbt5SQz1,Marília Mendonça,61595275,0.741,0.765,0.813
Meu Abrigo,5U28PY9MekLyCBYtLHGQpe,Melim,61231865,0.658,0.741,0.572
Deixe Me Ir - Acústico,2srL4DYBekshpbprS6H0mO,1Kilo,61224969,0.555,0.705,0.439
Jogo do Amor,3MxbRHE1u74SoMNR9iURIZ,MC Bruninho,61044294,0.758,0.857,0.52
Amor Falso,00zzSEe82JTtz68XlARnh7,Aldair Playboy,60986010,0.767,0.9,0.55
Trincadinho - Ao Vivo,5qjMyKkmosPBws5cImS9Zz,Jorge & Mateus,60564394,0.711,0.845,0.792
O Alvo (feat. Henrique & Juliano) - Ao Vivo,5Vw6ZLNB6Ko7VZM6vmNIbr,Diego & Victor Hugo,55976764,0.551,0.505,0.808
O Sol,3IfctMaf2sfvlSLRa42Cna,Vitor Kley,54892747,0.641,0.65,0.623
Só Quer Vrau,68uKHxQzoY6gd7YSKJf21J,MC MM,54240376,0.673,0.934,0.76
Status Que Eu Não Queria - Ao Vivo,1fyhyOy6iS9E2NckAzjmTo,Zé Neto & Cristiano,53723446,0.58,0.911,0.871
Dona Maria,0dGqIEsFN3KakdPCMkgjre,Thiago Brava,52900164,0.746,0.924,0.447
Agora Vai Sentar,0pDaqgIForVNO4jrtTxcWT,MC's Jhowzinho & Kadinho,51803650,0.814,0.706,0.653
Indecente,5FOCkGt7bp22nBVfQ4WSIT,Anitta,50883758,0.874,0.587,0.602
Só Você,4xc6RrWzEOdprPqYn9Cyen,DENNIS,50813007,0.834,0.697,0.751
Bom Rapaz (feat. Jorge & Mateus) - Ao Vivo,5Zha6IxtfsLjqLYndyWcER,Fernando & Sorocaba,48418753,0.579,0.561,0.864
Atrasadinha - Ao Vivo,5EKHbW7mXcAR4hCyS3YXjb,Felipe Araújo,47408622,0.676,0.716,0.844
Pouca Pausa,2odzriVVZBwYOiYJEj30tm,Clau,47285326,0.886,0.883,0.583
Medicina,4R5xvs5X0phd0EYWyGigju,Anitta,47012559,0.798,0.653,0.784
Amor Da Sua Cama,2cwFhwT6L2D4Olc25nhyZo,Felipe Araújo,46363443,0.607,0.638,0.688
Notificação Preferida - Ao Vivo,2qkNnJvQvhLiZ63X1L3eFz,Zé Neto & Cristiano,46156919,0.398,0.206,0.838
Tô Com Moral No Céu! - Ao Vivo,0uwaiApk6k7k9POyFjTKeR,Matheus & Kauan,44495200,0.343,0.731,0.802
Mundo de Ilusões - Ao Vivo,3UxbT06Mz8aTJbHYYIxwkI,Gusttavo Lima,43513689,0.758,0.775,0.925
Não Fala Não pra Mim,0PaAB17axL9hn88mHiw8g0,Humberto & Ronaldo,43364593,0.741,0.765,0.794
Downtown,3Ga6eKrUFf12ouh9Yw3v2D,Anitta,43062972,0.775,0.619,0.679
Cerveja De Garrafa (Fumaça Que Eu Faço) - Ao Vivo,2PADJK4rhdklqFLQFa5oMX,Atitude 67,43017000,0.673,0.663,0.841
O Bebê,51HrDv54pSe1IqynORNXBd,MC Kevinho,42959101,0.81,0.795,0.749
Ocean,4nraNqonMyfc0U3o8VeXVu,Alok,41092071,0.655,0.27,0.684
Medley da Gaiola - DENNIS Remix,7rLegaz7zKB6EtDNzcslKE,MC Kevin o Chris,40742885,0.896,0.686,0.756
Transplante,6uyMtLQXZ8amkLyv5l7F7O,Marília Mendonça,39876848,0.663,0.651,0.703
Tem Café,4lNriuYNZD2YP2OPG6xOte,Gaab,39863246,0.694,0.263,0.506
Shape of You,7qiZfU4dY1lWllzX7mPBI3,Ed Sheeran,39610723,0.825,0.931,0.652
Só Pra Castigar,2X8sssaxS5GReg6945B6RW,Wesley Safadão,39596167,0.681,0.648,0.94
Havana (feat. Young Thug),1rfofaqEpACxVEHIZBJe6W,Camila Cabello,39412556,0.765,0.394,0.523
Pirata e tesouro - Ao vivo,3Cabw7y9EoR68v7dBS76HQ,Ferrugem,39247931,0.582,0.583,0.777
Bebida Na Ferida - Ao Vivo,3HEb6Y5dv8PgD6JgsIQNac,Zé Neto & Cristiano,38814275,0.605,0.51,0.796
Amar Amei,1kNVJQEkobOlyfbctPZ4fs,Mc Don Juan,38774607,0.675,0.817,0.493
Saudade Nível Hard,2dmGj5Nf01FcR6N4HPzAbL,Yasmin Santos,38674792,0.509,0.716,0.811
