Track Name,spotify_id,Artist,Streams,Danceability,Valence,Energy
Te Boté - Remix,3V8UKqhEK5zBkBb6d6ub8i,Nio Garcia,40957531.0,0.903,0.442,0.675
Me Niego (feat. Ozuna & Wisin),6jA8JUuPCGYjFcgw0AoM5T,Reik,38420734.0,0.777,0.768,0.779
Sin Pijama,2ijef6ni2amuunRoKTlgww,Becky G,35125939.0,0.791,0.82,0.745
Cuando Te Besé,2XXMDz7SPZ4mSFN1PXfHUy,Becky G,33429396.0,0.772,0.295,0.732
X,39N9RPD9MRb5WmoLzNzPeA,Nicky Jam,33315054.0,0.595,0.711,0.773
Nena Maldicion (feat. Lenny Tavarez),3TnhQSRwT3AVMdXw5JPq0x,Paulo Londra,32571523.0,0.762,0.379,0.631
Toda - Remix,7nD2JPaxIKUdxd2UWgnaGL,Alex Rose,29104635.0,0.512,0.368,0.451
Dura,2j2fIJGh4PMdXt9ULI5Tlc,Daddy Yankee,28804493.0,0.786,0.819,0.846
Te Amo,2RVrdr062uLFxXwIxwdXPH,Piso 21,28504760.0,0.849,0.63,0.724
Criminal,6Za3190Sbw39BBC77WSS1C,Natti Natasha,26931792.0,0.814,0.839,0.813
"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",4QtiVmuA88tPQiCOHZuQ5b,Sofia Reyes,24769922.0,0.792,0.794,0.895
Síguelo Bailando,5Y9fnynLlIvqtM710MHzfz,Ozuna,24764664.0,0.855,0.626,0.664
No Es Justo,5qFeMRz4TvetPmzjre9Dq7,J Balvin,24439006.0,0.684,0.721,0.811
"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",4w8niZpiMy6qz1mntFA5uM,DJ Snake,23650274.0,0.842,0.617,0.801
Amorfoda,3ITvHA9zhZZdBJsOsAUegF,Bad Bunny,22729398.0,0.742,0.252,0.432
No Te Creas Tan Importante - En Vivo,3trowLiYwwOoiwapLISNyk,Damas Gratis,22501050.0,0.302,0.669,0.758
Vaina Loca,48zFZh27QU5qsrBjn4C2FA,Ozuna,22467368.0,0.754,0.555,0.805
Vete,2rZB6indPhp8C5AZK1PpkS,KHEA,22373239.0,0.619,0.25,0.563
Downtown,3Ga6eKrUFf12ouh9Yw3v2D,Anitta,21945615.0,0.775,0.619,0.679
Adan y Eva,6FyRXC8tJUh863JCkyWqtk,Paulo Londra,21206248.0,0.767,0.72,0.709
Madura (feat. Bad Bunny),0r9d60ZYPAlFHq8qnUtkXN,Cosculluela,21045926.0,0.878,0.751,0.555
Déjala Que Vuelva (feat. Manuel Turizo),33bnxcjePIkcmNjEFTJX0l,Piso 21,20988378.0,0.681,0.839,0.788
Sensualidad,5hcisvFMidkMJlElTO9Qmw,Bad Bunny,20943809.0,0.807,0.676,0.681
Ya No Tiene Novio,7uQmJ1jgNzBpATSoWKSPFu,Sebastian Yatra,20780708.0,0.632,0.784,0.832
Dimelo,3uwehoqKSQLa5lFFvIX6M3,Paulo Londra,20412682.0,0.832,0.373,0.71
Échame La Culpa,1zsG4eaZmkA1dvjDDsAGLK,Luis Fonsi,20385298.0,0.724,0.64,0.895
La player (Bandolera),0VKkyBKCXyR99navhVRqcP,Zion & Lennox,19400418.0,0.769,0.602,0.838
Bella,3xcCix7Jv1Rp90YVmgo35D,Wolfine,19247972.0,0.909,0.844,0.493
Corazón,4lESS6vuruP6a79KWRaQou,Maluma,19075086.0,0.871,0.765,0.768
Loca Remix,2CRbiMK0W14l71SpDKqKZM,KHEA,18699025.0,0.795,0.537,0.751
Loca,0vnrhysrKKRdNYFKLAGzRc,KHEA,18573825.0,0.834,0.462,0.753
Solita,7rwX0O3RlxqqIjQM8evm5E,Ozuna,18536399.0,0.807,0.325,0.633
Se Preparó,1m69ELEgE6k5ZWsap40ozt,Ozuna,18446166.0,0.739,0.693,0.821
Clandestino,7DrluKkTviBwCc8AV3VGmf,Shakira,18440811.0,0.766,0.881,0.822
Chica Paranormal,2r77vqSZkOktTSgmAOoHsV,Paulo Londra,18202344.0,0.84,0.71,0.596
Me Vas a Extrañar - En Vivo,3CACzG9I3AoKUKA3ODE5zW,Damas Gratis,18154156.0,0.419,0.635,0.809
Si Te Sentis Sola,2Z4VK9otSeq3MxWcEgptUa,Duki,18106946.0,0.851,0.388,0.657
Duro y Suave,31M5m42C3EGlbydf9XB5to,Leslie Grace,17181498.0,0.769,0.618,0.721
MIA (feat. Drake),116H0KvKr2Zl4RPuVBruDO,Bad Bunny,16844273.0,0.817,0.158,0.539
Quiero Repetir,0MIcPSq9n2z5H8TAfEstri,Ozuna,16747778.0,0.608,0.482,0.753
Dembow,2EzRdhuoPyNJDlep7lnNf2,Danny Ocean,16181984.0,0.802,0.45,0.744
Mala Mía,62o8KoI44JfN7aYxgTnPvh,Maluma,16127918.0,0.749,0.901,0.752
