Track Name,spotify_id,Artist,Streams,Danceability,Valence,Energy
"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",5CLGzJsGqhCEECcpnFQA8x,Rudimental,22644602.0,0.653,0.55,0.809
In My Mind,0E9ZjEAyAwOXZ7wJC0PD33,Dynoro,20069187.0,0.694,0.163,0.77
Mer för varandra,5GC6b6Ukc7PfwG8VfYO3ar,Norlie & KKV,18454458.0,0.665,0.542,0.656
Remind Me to Forget,6xTU6B6nFwKKTSZ9ySXS80,Kygo,17638315.0,0.689,0.312,0.505
SAD!,3ee8Jmje8o58CHK66QrVC2,XXXTENTACION,17234696.0,0.74,0.473,0.613
Be Alright,3EPXxR3ImUwfayaurPi3cm,Dean Lewis,17051045.0,0.553,0.443,0.586
Better Now,7dt6x5M1jzdTEt8oCbisTK,Post Malone,16958777.0,0.68,0.341,0.578
Sweet but Psycho,25sgk305KZfyuqVBQIahim,Ava Max,16821831.0,0.719,0.628,0.704
Solo (feat. Demi Lovato),6kPJZM97LwdG9QIsT7khp6,Clean Bandit,16240100.0,0.737,0.565,0.636
God's Plan,2XW4DbS6NddZxRPm5rMCeY,Drake,16209041.0,0.758,0.373,0.448
Hon dansar vidare i livet,0DsMfCqOclDOvEeExl6zNY,Hov1,15902328.0,0.655,0.782,0.651
Shuffla,3bnS9O5Q9Zn9MD4Z3zDV62,Samir & Viktor,13214743.0,0.699,0.602,0.838
FRIENDS,08bNPGLD8AhKpnnERrAc6G,Marshmello,13141270.0,0.626,0.534,0.88
Taste (feat. Offset),5IaHrVsrferBYDm0bDyABy,Tyga,13130484.0,0.884,0.342,0.559
Shallow,2VxeLyX666F8uXCJ0dZF8B,Lady Gaga,13046193.0,0.572,0.323,0.385
All For Love,5VGBgPVFO3e0lWz4WHYntQ,Tungevaag,12725051.0,0.689,0.651,0.901
One Kiss (with Dua Lipa),7ef4DlsgrMEH11cDZd32M6,Calvin Harris,12165409.0,0.791,0.592,0.862
Happier,2dpaYNEQHiRxtZbfNsse99,Marshmello,11808716.0,0.687,0.671,0.792
Youngblood,2iUXsYOEPhVqEBwsqP70rE,5 Seconds of Summer,11743490.0,0.596,0.152,0.854
Lucid Dreams,0s3nnoMeVWz3989MkNQiRf,Juice WRLD,11690723.0,0.511,0.218,0.566
In My Feelings,2G7V7zsVDxg1yRsu7Ew9RJ,Drake,11649666.0,0.835,0.35,0.626
High With Somebody,6IhosQhN1ayHO4XP72XFXy,Sandro Cavazza,11607991.0,0.785,0.789,0.644
Still - Recorded at Spotify Studios Stockholm,5CjIVxNTlIA1OuIAk7juR1,Hov1,11295811.0,0.613,0.452,0.765
Girls Like You (feat. Cardi B),7fa9MBXhVfQ8P8Df9OEbD8,Maroon 5,11194988.0,0.851,0.448,0.541
Aqua Aura,468ooECb1oRgt4gGfLeAoH,Fricky,11085505.0,0.775,0.509,0.545
Without You (feat. Sandro Cavazza),6WbADFqMvR8N5u0BvtsWQE,Avicii,10800350.0,0.652,0.279,0.855
Eastside (with Halsey & Khalid),0d2iYfpKoM0QCKvcLCkBao,benny blanco,10446566.0,0.56,0.319,0.68
Perfect,0tgVpDi06FyKpA1z0VMD4v,Ed Sheeran,10446390.0,0.599,0.168,0.448
Promises (with Sam Smith),5N5k9nd479b1xpDZ4usjrg,Calvin Harris,10416533.0,0.781,0.486,0.768
Born To Be Yours,0kHyKhJMukHEPfeh8s7rdM,Kygo,10210749.0,0.688,0.451,0.688
Without You (feat. Sandro Cavazza),6Pgkp4qUoTmJIPn7ReaGxL,Avicii,10160559.0,0.662,0.295,0.858
Shape of You,7qiZfU4dY1lWllzX7mPBI3,Ed Sheeran,10002380.0,0.825,0.931,0.652
River (feat. Ed Sheeran),5UEnHoDYpsxlfzWLZIc7LD,Eminem,9860177.0,0.757,0.693,0.748
Min Diamant,5v3gBxtmgWSlTXGyytzphF,Ricky Rich,9775616.0,0.654,0.678,0.68
Jocelyn Flores,7m9OqQk4RVRkw9JJdeAw96,XXXTENTACION,9720914.0,0.872,0.437,0.391
Sand,7CYKovD8hNKg0w902IASMi,Molly Sandén,9505264.0,0.68,0.393,0.3
Flames,33IOhptvC2Qoy2UhjiHXLV,David Guetta,9441907.0,0.609,0.362,0.726
Ignite (feat. SEUNGRI),0UMLejbZXf7YVgnfxURvVr,K-391,9381778.0,0.575,0.486,0.866
IDGAF,76cy1WJvNGJTj78UqeA5zr,Dua Lipa,9201950.0,0.836,0.51,0.544
Havana (feat. Young Thug),1rfofaqEpACxVEHIZBJe6W,Camila Cabello,9091007.0,0.765,0.394,0.523
EVERY SINGLE DAY,5Ly489ABFjUgUQDXd1W2c5,FELIX SANDMAN,9037354.0,0.536,0.395,0.252
Större,05kHxnnHprpntLT6mHT78m,Molly Sandén,8967349.0,0.652,0.424,0.642
Dance You Off,0s3P5PImfDZYWIseR3b39D,Benjamin Ingrosso,8960609.0,0.73,0.76,0.692
Perfect Duet (Ed Sheeran & Beyoncé),1bhUWB0zJMIKr9yVPrkEuI,Ed Sheeran,8833214.0,0.587,0.356,0.299
Positiv,1KrOTm6E95kLrOsbwutlFe,Z.E,8819394.0,0.774,0.846,0.539
Nevermind,63SevszngYpZOwf63o61K4,Dennis Lloyd,8659638.0,0.6,0.0793,0.688
Feel It Still,6QgjcU0zLnzq5OrUoSZ3OK,Portugal. The Man,8607373.0,0.801,0.754,0.795
Whenever (feat. Conor Maynard),3DGar7krWlmrXRFHBcQF6z,Kris Kross Amsterdam,8599565.0,0.734,0.518,0.765
Psycho (feat. Ty Dolla $ign),65NwOZqoXny4JxqAPlfxRF,Post Malone,8584350.0,0.74,0.421,0.558
changes,7AFASza1mXqntmGtbxXprO,XXXTENTACION,8540691.0,0.669,0.52,0.308
