Track Name,spotify_id,Artist,Streams,Danceability,Valence,Energy
In My Mind,0E9ZjEAyAwOXZ7wJC0PD33,Dynoro,841312.0,0.694,0.163,0.77
IDGAF,76cy1WJvNGJTj78UqeA5zr,Dua Lipa,763634.0,0.836,0.51,0.544
One Kiss (with Dua Lipa),7ef4DlsgrMEH11cDZd32M6,Calvin Harris,739159.0,0.791,0.592,0.862
FRIENDS,08bNPGLD8AhKpnnERrAc6G,Marshmello,730719.0,0.626,0.534,0.88
Nevermind,63SevszngYpZOwf63o61K4,Dennis Lloyd,719219.0,0.6,0.0793,0.688
"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",5CLGzJsGqhCEECcpnFQA8x,Rudimental,666408.0,0.653,0.55,0.809
V Meste Snov,5h0qay449Zex9XSHxNuzm7,Ego,659328.0,0.561,0.52,0.918
Solo (feat. Demi Lovato),6kPJZM97LwdG9QIsT7khp6,Clean Bandit,633087.0,0.737,0.565,0.636
Vozíme,2ZkzWeBRaUDWiM1So7KBK7,Ego,627892.0,0.586,0.641,0.758
Better Now,7dt6x5M1jzdTEt8oCbisTK,Post Malone,614647.0,0.68,0.341,0.578
SAD!,3ee8Jmje8o58CHK66QrVC2,XXXTENTACION,585206.0,0.74,0.473,0.613
Havana (feat. Young Thug),1rfofaqEpACxVEHIZBJe6W,Camila Cabello,561564.0,0.765,0.394,0.523
I Like It,58q2HKrzhC3ozto2nDdN4z,Cardi B,556769.0,0.816,0.65,0.726
Girls Like You (feat. Cardi B),7fa9MBXhVfQ8P8Df9OEbD8,Maroon 5,524856.0,0.851,0.448,0.541
Remind Me to Forget,6xTU6B6nFwKKTSZ9ySXS80,Kygo,502344.0,0.689,0.312,0.505
Rise,3u1S1OmAUhx5DRlLrXqyp3,Jonas Blue,490314.0,0.69,0.669,0.784
Jackie Chan,4kWO6O1BUXcZmaxitpVUwp,Tiësto,489521.0,0.747,0.687,0.834
Flexim Ako Gott,3OQVYq5J8poPPdz4bwr4Dr,Ego,457592.0,0.444,0.488,0.854
Shallow,2VxeLyX666F8uXCJ0dZF8B,Lady Gaga,453354.0,0.572,0.323,0.385
Robím To Čo Chcem,0BgPDXGfhaAXZFeROQMCxn,Ego,449978.0,0.83,0.712,0.614
Shape of You,7qiZfU4dY1lWllzX7mPBI3,Ed Sheeran,427451.0,0.825,0.931,0.652
rockstar (feat. 21 Savage),0e7ipj03S05BNilyu5bRzt,Post Malone,417805.0,0.585,0.129,0.52
Ideme Ďalej,6DzfYk9ABmsnihlvCsnf88,Ego,415444.0,0.751,0.483,0.849
Promises (with Sam Smith),5N5k9nd479b1xpDZ4usjrg,Calvin Harris,407117.0,0.781,0.486,0.768
God's Plan,2XW4DbS6NddZxRPm5rMCeY,Drake,406338.0,0.758,0.373,0.448
Natural,4zIO3ilp5HvTeK3HJHxhMP,Imagine Dragons,405086.0,0.448,0.213,0.612
Eastside (with Halsey & Khalid),0d2iYfpKoM0QCKvcLCkBao,benny blanco,403612.0,0.56,0.319,0.68
New Rules,2ekn2ttSfGqwhhate0LSR0,Dua Lipa,388666.0,0.762,0.608,0.7
Love Lies (with Normani),45Egmo7icyopuzJN0oMEdk,Khalid,384408.0,0.708,0.338,0.648
Happier,2dpaYNEQHiRxtZbfNsse99,Marshmello,382643.0,0.687,0.671,0.792
Youngblood,2iUXsYOEPhVqEBwsqP70rE,5 Seconds of Summer,381371.0,0.596,0.152,0.854
Feel It Still,6QgjcU0zLnzq5OrUoSZ3OK,Portugal. The Man,373416.0,0.801,0.754,0.795
Moonlight,0JP9xo3adEtGSdUEISiszL,XXXTENTACION,370539.0,0.921,0.711,0.537
Láska,3WCByzRf6NHujImKIiImkG,Ego,369102.0,0.71,0.52,0.841
I Love It (& Lil Pump),4S8d14HvHb70ImctNgVzQQ,Kanye West,358746.0,0.901,0.329,0.522
In My Feelings,2G7V7zsVDxg1yRsu7Ew9RJ,Drake,358029.0,0.835,0.35,0.626
FEFE (feat. Nicki Minaj & Murda Beatz),2E124GmJRnBJuXbTb4cPUB,6ix9ine,340783.0,0.931,0.376,0.387
Flames,33IOhptvC2Qoy2UhjiHXLV,David Guetta,328520.0,0.609,0.362,0.726
Lucky You (feat. Joyner Lucas),60SdxE8apGAxMiRrpbmLY0,Eminem,327994.0,0.876,0.575,0.786
Runway,7nkx7DxGFsQrhPbsGCMwGv,Ego,326065.0,0.703,0.22,0.651
Be Alright,3EPXxR3ImUwfayaurPi3cm,Dean Lewis,325867.0,0.553,0.443,0.586
no tears left to cry,5SxkdsY1ufZzoq9iXceLw9,Ariana Grande,325211.0,0.703,0.366,0.696
Say Something (feat. Chris Stapleton),1LhMopPAallLeaeNutqbgS,Justin Timberlake,322931.0,0.707,0.372,0.632
Audiokniha,6tgYoMQ6r45PiY3MoQ1MmP,Gleb,318222.0,0.747,0.106,0.858
Taste (feat. Offset),5IaHrVsrferBYDm0bDyABy,Tyga,317693.0,0.884,0.342,0.559
Like I Do,6RnkFd8Fqqgk1Uni8RgqCQ,David Guetta,312369.0,0.635,0.15,0.9
Lonely Together (feat. Rita Ora),2OALaHcDdKkjYEpAr0Qzab,Avicii,304095.0,0.655,0.272,0.666
Praise The Lord (Da Shine) (feat. Skepta),7ycWLEP1GsNjVvcjawXz3z,A$AP Rocky,301290.0,0.854,0.294,0.569
More Than You Know,71bBFbfn2OBK5QwUJSLS44,Axwell /\ Ingrosso,299237.0,0.642,0.519,0.733
SICKO MODE,2xLMifQCjDGFmkHkpNLD9h,Travis Scott,298479.0,0.834,0.446,0.73
