Track Name,spotify_id,Artist,Streams,Danceability,Valence,Energy
In My Mind,0E9ZjEAyAwOXZ7wJC0PD33,Dynoro,59501854.0,0.694,0.163,0.77
Nevermind,63SevszngYpZOwf63o61K4,Dennis Lloyd,49673154.0,0.6,0.0793,0.688
FRIENDS,08bNPGLD8AhKpnnERrAc6G,Marshmello,42958999.0,0.626,0.534,0.88
One Kiss (with Dua Lipa),7ef4DlsgrMEH11cDZd32M6,Calvin Harris,42795437.0,0.791,0.592,0.862
Magisch,4gnuy9VBU2GGrN60UMB79t,Olexesh,42228199.0,0.586,0.538,0.655
Better Now,7dt6x5M1jzdTEt8oCbisTK,Post Malone,37156123.0,0.68,0.341,0.578
Solo (feat. Demi Lovato),6kPJZM97LwdG9QIsT7khp6,Clean Bandit,36542865.0,0.737,0.565,0.636
Melodien (feat. Juju),5d35jcJj7WjDQBOHCHPY6t,Capital Bra,35233463.0,0.751,0.33,0.529
Bella ciao - HUGEL Remix,1MFSD0AkPk8Yq7TDEhrHcb,El Profesor,35111871.0,0.838,0.655,0.406
Was du Liebe nennst,2hIY4sjfMeKwXXh2LvhrMo,Bausa,33949852.0,0.874,0.746,0.487
"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",5CLGzJsGqhCEECcpnFQA8x,Rudimental,33244022.0,0.653,0.55,0.809
Dior 2001,2eNSyVH3sNPiAj9WpRYK73,RIN,32363995.0,0.43,0.473,0.699
Taste (feat. Offset),5IaHrVsrferBYDm0bDyABy,Tyga,31472171.0,0.884,0.342,0.559
Facetime,0oZyouBDStcJEUbTmSfys2,Dardan,30885995.0,0.701,0.446,0.682
God's Plan,2XW4DbS6NddZxRPm5rMCeY,Drake,29852950.0,0.758,0.373,0.448
SAD!,3ee8Jmje8o58CHK66QrVC2,XXXTENTACION,29516354.0,0.74,0.473,0.613
Girls Like You (feat. Cardi B),7fa9MBXhVfQ8P8Df9OEbD8,Maroon 5,28965116.0,0.851,0.448,0.541
Rise,3u1S1OmAUhx5DRlLrXqyp3,Jonas Blue,28881058.0,0.69,0.669,0.784
Barking,7amMgNDcObIDkIXv4xcvc2,Ramz,28314158.0,0.527,0.765,0.465
BONNIE & CLYDE,5UtiebKGhsSce9gX1qCqic,Loredana,27067116.0,0.792,0.637,0.62
I Like It,58q2HKrzhC3ozto2nDdN4z,Cardi B,26909493.0,0.816,0.65,0.726
High Hopes,1rqqCSm0Qe4I9rUvWncaom,Panic! At The Disco,26728987.0,0.579,0.681,0.904
Havana (feat. Young Thug),1rfofaqEpACxVEHIZBJe6W,Camila Cabello,26134474.0,0.765,0.394,0.523
One Night Stand,3AXtDUSO78KrGa9Rq8rWUS,Capital Bra,25645638.0,0.645,0.897,0.636
Change Your Mind,4kOlyvj9WiPrI4zpmzKAeA,ELI,25498006.0,0.826,0.582,0.499
Happier,2dpaYNEQHiRxtZbfNsse99,Marshmello,25493499.0,0.687,0.671,0.792
Casanova,0jB0RNZIfaihaDKNmdrI40,Summer Cem,25459436.0,0.709,0.195,0.588
500 PS,4UOXo3xWnxYdTf3sFyRaUG,Bonez MC,24990600.0,0.805,0.836,0.924
Neymar,0d0d2CuQSQDF7Q7vNhwA3i,Capital Bra,24882796.0,0.749,0.542,0.66
Neymar,7ecGSqT8Ulbzhs5QwgWGVN,Capital Bra,24726315.0,0.75,0.533,0.662
Eastside (with Halsey & Khalid),0d2iYfpKoM0QCKvcLCkBao,benny blanco,24589052.0,0.56,0.319,0.68
Promises (with Sam Smith),5N5k9nd479b1xpDZ4usjrg,Calvin Harris,24374763.0,0.781,0.486,0.768
"Standard (feat. Trettmann, Gringo, Ufo361 & Gzuz)",4Nip6oiJU24LqcUEi7u19S,KitschKrieg,24374286.0,0.825,0.876,0.76
Body (feat. brando),7K7MUBCnzgBAvMVW2RTWNs,Loud Luxury,23267447.0,0.752,0.582,0.764
IDGAF,76cy1WJvNGJTj78UqeA5zr,Dua Lipa,23170564.0,0.836,0.51,0.544
500 PS,641R77CBy4bOLGRcA9sgHy,Bonez MC,22880026.0,0.807,0.836,0.923
Primo,7y5chiQbuvviOYUfUmOPqo,RAF Camora,22753062.0,0.748,0.487,0.754
X,39N9RPD9MRb5WmoLzNzPeA,Nicky Jam,22446945.0,0.595,0.711,0.773
Je ne parle pas français - Beatgees Remix,0LH2h4pwiX1iY3KDuONOb6,Namika,22392236.0,0.807,0.619,0.646
Be Alright,3EPXxR3ImUwfayaurPi3cm,Dean Lewis,22287408.0,0.553,0.443,0.586
River (feat. Ed Sheeran),5UEnHoDYpsxlfzWLZIc7LD,Eminem,22179133.0,0.757,0.693,0.748
In My Feelings,2G7V7zsVDxg1yRsu7Ew9RJ,Drake,21929634.0,0.835,0.35,0.626
Tamam Tamam,0Ch40WfKG9UfWmyPVEWxow,Summer Cem,21477718.0,0.886,0.581,0.642
Casanova,35lIK2q78MSgv3Abb4qAjk,Summer Cem,21268733.0,0.709,0.195,0.588
Copacabana,214Mx6MSJhtaO1uPtZGqLH,Leon Machère,21231056.0,0.735,0.623,0.849
Blah Blah Blah,0tp6mwUt99QnfY95T30Lqj,Armin van Buuren,20950849.0,0.378,0.16,0.963
Für Euch alle (feat. Samra & Capital Bra),78CLZUWhsxIDwObCKOh1fh,Bushido,20644321.0,0.735,0.359,0.586
Ohne mein Team,05Mp2UJulSttxQ4E6hQPH3,Bonez MC,20567829.0,0.766,0.635,0.8
I Love It (& Lil Pump),4S8d14HvHb70ImctNgVzQQ,Kanye West,20432881.0,0.901,0.329,0.522
Leave a Light On,6lOWoTqVnAWXchddtTH31W,Tom Walker,20399765.0,0.586,0.267,0.624
