Track Name,spotify_id,Artist,Streams,Danceability,Valence,Energy
Devia Ir,1ftBvRj542ol7LT1A0EtL7,Wet Bed Gang,2995411.0,0.714,0.486,0.51
Amor de Verdade,76KDy62J99FKu6ZsxMJy3j,MC Kekel,2884083.0,0.638,0.461,0.724
SAD!,3ee8Jmje8o58CHK66QrVC2,XXXTENTACION,2494578.0,0.74,0.473,0.613
Better Now,7dt6x5M1jzdTEt8oCbisTK,Post Malone,2322676.0,0.68,0.341,0.578
God's Plan,2XW4DbS6NddZxRPm5rMCeY,Drake,2207335.0,0.758,0.373,0.448
Faz Gostoso,35pucCKt28NvIK88gpEEjl,Blaya,2169523.0,0.819,0.478,0.583
Te Boté - Remix,3V8UKqhEK5zBkBb6d6ub8i,Nio Garcia,2165164.0,0.903,0.442,0.675
Mafiosa (feat. Caroliina),0WxiQqTcK3ZErx2mMWgtm6,Lartiste,2107288.0,0.867,0.757,0.724
FRIENDS,08bNPGLD8AhKpnnERrAc6G,Marshmello,2020052.0,0.626,0.534,0.88
X,39N9RPD9MRb5WmoLzNzPeA,Nicky Jam,1955743.0,0.595,0.711,0.773
One Kiss (with Dua Lipa),7ef4DlsgrMEH11cDZd32M6,Calvin Harris,1929051.0,0.791,0.592,0.862
Vai malandra (feat. Tropkillaz & DJ Yuri Martins),6u0EAxf1OJTLS7CvInuNd7,Anitta,1883327.0,0.876,0.557,0.55
In My Feelings,2G7V7zsVDxg1yRsu7Ew9RJ,Drake,1805740.0,0.835,0.35,0.626
Downtown,3Ga6eKrUFf12ouh9Yw3v2D,Anitta,1781965.0,0.775,0.619,0.679
Love Lies (with Normani),45Egmo7icyopuzJN0oMEdk,Khalid,1771423.0,0.708,0.338,0.648
Cafeína,37tlhZnzXdF5en96O1j93w,Dj Dadda,1742553.0,0.798,0.39,0.787
IDGAF,76cy1WJvNGJTj78UqeA5zr,Dua Lipa,1660896.0,0.836,0.51,0.544
Girls Like You (feat. Cardi B),7fa9MBXhVfQ8P8Df9OEbD8,Maroon 5,1597177.0,0.851,0.448,0.541
Salto Alto,3sIXzuNgN9HrC7amkEQWiP,Piruka,1583078.0,0.631,0.184,0.516
Moonlight,0JP9xo3adEtGSdUEISiszL,XXXTENTACION,1569060.0,0.921,0.711,0.537
Water (feat. Slow J) - Single Version,58dElABzeDBwfhttWGf6n1,Richie Campbell,1566985.0,0.403,0.327,0.418
Lucid Dreams,0s3nnoMeVWz3989MkNQiRf,Juice WRLD,1557944.0,0.511,0.218,0.566
Youngblood,2iUXsYOEPhVqEBwsqP70rE,5 Seconds of Summer,1556392.0,0.596,0.152,0.854
Chaminé (Zara G),53kn2KqWSG9neh5H3YQqxt,Wet Bed Gang,1548922.0,0.718,0.405,0.663
Havana (feat. Young Thug),1rfofaqEpACxVEHIZBJe6W,Camila Cabello,1534510.0,0.765,0.394,0.523
I Like It,58q2HKrzhC3ozto2nDdN4z,Cardi B,1514285.0,0.816,0.65,0.726
Ta Tum Tum,6etab3UBCo5GOTMZqUvRka,MC Kevinho,1492382.0,0.746,0.748,0.683
Jocelyn Flores,7m9OqQk4RVRkw9JJdeAw96,XXXTENTACION,1468614.0,0.872,0.437,0.391
Taste (feat. Offset),5IaHrVsrferBYDm0bDyABy,Tyga,1454185.0,0.884,0.342,0.559
Look Alive (feat. Drake),4qKcDkK6siZ7Jp1Jb4m0aL,BlocBoy JB,1453624.0,0.922,0.595,0.581
NÓS2 (feat. Deezy),4Pl3vnDKIJRQ1eXjeqimBR,Bispo,1416727.0,0.462,0.452,0.647
Happier,2dpaYNEQHiRxtZbfNsse99,Marshmello,1387474.0,0.687,0.671,0.792
Água de Coco,4VXadgWrXnmHsWknVD2vgJ,ProfJam,1317214.0,0.801,0.133,0.492
Silence,7vGuf3Y35N4wmASOKLUVVU,Marshmello,1295479.0,0.52,0.286,0.761
"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",4w8niZpiMy6qz1mntFA5uM,DJ Snake,1295204.0,0.842,0.617,0.801
Não Sinto,0YC2GENi574LpUCPEHk8qy,Wet Bed Gang,1277332.0,0.493,0.185,0.584
"thank u, next",2rPE9A1vEgShuZxxzR2tZH,Ariana Grande,1273243.0,0.724,0.435,0.647
rockstar (feat. 21 Savage),0e7ipj03S05BNilyu5bRzt,Post Malone,1248565.0,0.585,0.129,0.52
Échame La Culpa,1zsG4eaZmkA1dvjDDsAGLK,Luis Fonsi,1238887.0,0.724,0.64,0.895
Arms Around You (feat. Maluma & Swae Lee),2LskIZrCeLxRvCiGP8gxlh,XXXTENTACION,1235463.0,0.703,0.288,0.723
All The Stars (with SZA),3GCdLUSnKSMJhs4Tj6CV3s,Kendrick Lamar,1231495.0,0.698,0.552,0.633
Solo (feat. Demi Lovato),6kPJZM97LwdG9QIsT7khp6,Clean Bandit,1230407.0,0.737,0.565,0.636
Shape of You,7qiZfU4dY1lWllzX7mPBI3,Ed Sheeran,1228860.0,0.825,0.931,0.652
New Rules,2ekn2ttSfGqwhhate0LSR0,Dua Lipa,1205632.0,0.762,0.608,0.7
Nevermind,63SevszngYpZOwf63o61K4,Dennis Lloyd,1205436.0,0.6,0.0793,0.688
O Bebê,51HrDv54pSe1IqynORNXBd,MC Kevinho,1203354.0,0.81,0.795,0.749
changes,7AFASza1mXqntmGtbxXprO,XXXTENTACION,1200666.0,0.669,0.52,0.308
XO Tour Llif3,7GX5flRQZVHRAGd6B4TmDO,Lil Uzi Vert,1200054.0,0.732,0.401,0.75
Aleluia,3nOdmaNfqskNaYpBGPLDdG,Wet Bed Gang,1199841.0,0.721,0.201,0.665
Din Din Din (Participação especial de MC Pupio e MC Doguinha),78Q2gghkt8iLJ7J0Uc4QYb,Ludmilla,1191894.0,0.869,0.887,0.622
