Track Name,spotify_id,Artist,Streams,Danceability,Valence,Energy
FRIENDS,08bNPGLD8AhKpnnERrAc6G,Marshmello,14696542.0,0.626,0.534,0.88
Girls Like You (feat. Cardi B),7fa9MBXhVfQ8P8Df9OEbD8,Maroon 5,14631987.0,0.851,0.448,0.541
IDGAF,76cy1WJvNGJTj78UqeA5zr,Dua Lipa,14452375.0,0.836,0.51,0.544
Best Part (feat. Daniel Caesar),4OBZT9EnhYIV17t4pGw7ig,H.E.R.,14279984.0,0.473,0.413,0.371
DDU-DU DDU-DU - KR Ver.,2CWnuF7ht55Ajyeg4WPvWu,BLACKPINK,14240784.0,0.665,0.372,0.86
Dengan Caraku,6zZMfagNj5Nr8rSdJ9KLqq,Arsy Widianto,13574611.0,0.647,0.372,0.318
Teman Bahagia,0KeK6xqEcTT1VWhHf5iw2d,Jaz,13556536.0,0.736,0.798,0.411
"Zona Nyaman (From ""Filosofi Kopi 2: Ben & Jody"")",4lfAvFv8roumWVKXhHF8uN,Fourtwnty,11917311.0,0.515,0.35,0.649
Perfect,0tgVpDi06FyKpA1z0VMD4v,Ed Sheeran,11833081.0,0.599,0.168,0.448
Jangan,0hXshgMyFiHVNlnSzMikGn,Marion Jola,11346793.0,0.416,0.758,0.673
"Menunggu Kamu - From ""Jelita Sejuba"" soundtrack",648Hbyb56YTzT8bBEp6wMp,Anji,10904457.0,0.544,0.251,0.301
Remaja,1SaQZoFXNu7ZAxxKImzFgf,Hivi!,10599417.0,0.623,0.695,0.439
Too Good At Goodbyes,1mXVgsBdtIVeCLJnSnmtdV,Sam Smith,10029345.0,0.681,0.476,0.372
2002,2BgEsaKNfHUdlh97KmvFyo,Anne-Marie,9959098.0,0.697,0.603,0.683
Dan...,1MdjZzEInrmDBXf8zs0nKS,Sheila On 7,9732672.0,0.658,0.536,0.539
Havana (feat. Young Thug),1rfofaqEpACxVEHIZBJe6W,Camila Cabello,9711417.0,0.765,0.394,0.523
Berpisah Itu Mudah,52AWJPKuELTY9TjwHzXuhl,Rizky Febian,9641626.0,0.682,0.643,0.562
You Are The Reason,69vToJ9BMbbLlFZo7k7A7B,Calum Scott,9621110.0,0.329,0.22,0.235
Pupus,4za8UJq7JI99ilRYQXVrkm,Hanin Dhiya,9619421.0,0.498,0.358,0.203
All Falls Down (feat. Juliander),5yFSF6qQA1rcLsQRnBsZgb,Alan Walker,9615477.0,0.658,0.662,0.678
Let Me,7Fg342AJtNsIDdwCfX0paC,ZAYN,9449308.0,0.46,0.189,0.567
Rewrite The Stars,630sXRhIcfwr2e4RdNtjKN,Zac Efron,8788316.0,0.684,0.284,0.619
Muara,4lCtZZktwgQqzCoJxK3ZxR,Adera,8676979.0,0.678,0.299,0.204
SOLO,2wVDWtLKXunswWecARNILj,JENNIE,8532843.0,0.751,0.388,0.642
Can't Take My Eyes Off You,4mf6HE25CkxeezcdWyfUGO,Joseph Vincent,8468527.0,0.719,0.594,0.135
Happy Now,4keoy2fqgwGnbWlm3ZVZFa,Zedd,8447009.0,0.503,0.458,0.741
Kangen,5LqanqJSmZwbwPtIi2RwTb,Dewa 19,8208527.0,0.618,0.842,0.776
Kecewa,1sDfnkQge4Nmkp8sgLgH1i,Bunga Citra Lestari,8202133.0,0.609,0.247,0.442
Film Favorit,2BCYKFDWnZi9PMkZiemQh1,Sheila On 7,8045171.0,0.525,0.628,0.801
Untuk Perempuan Yang Sedang Di Pelukan,0urpBLpcm6DOGzs86rcKd8,Payung Teduh,7971232.0,0.477,0.463,0.493
LOVE SCENARIO,6qAzAmPBUpGrk7XADZHR5k,iKON,7957020.0,0.806,0.746,0.707
Tentang Rindu,5bG0Nj8pt4fM8LTG9PiWmu,Virzha,7878535.0,0.445,0.375,0.65
I'm a Mess,04ZTP5KsCypmtCmQg5tH9R,Bebe Rexha,7867075.0,0.63,0.216,0.694
Heaven,3gBFAvpAVSNohs3ESRMYHi,Isyana Sarasvati,7701564.0,0.54,0.434,0.285
The Middle,2ARqIya5NAuvFVHSN3bL0m,Zedd,7689523.0,0.748,0.431,0.652
One Kiss (with Dua Lipa),7ef4DlsgrMEH11cDZd32M6,Calvin Harris,7631257.0,0.791,0.592,0.862
Jealous,4L2K7JKseFCBoHMZEAszW0,Labrinth,7504467.0,0.439,0.104,0.153
Dusk Till Dawn - Radio Edit,1j4kHkkpqZRBwE0A4CN4Yv,ZAYN,7207670.0,0.258,0.0967,0.437
Wolves,7EmGUiUaOSGDnUUQUDrOXC,Selena Gomez,7126815.0,0.715,0.327,0.802
Sweet Talk,5KTWREZTovnyIsWx09bxps,Sheryl Sheinafia,7126601.0,0.777,0.709,0.534
You,4ilwLEDlMXGEVmMAAEJavA,Ten2Five,7111691.0,0.686,0.618,0.393
Untitled,1i9iliTpiPLizleapSg37I,MALIQ & D'Essentials,7033032.0,0.821,0.487,0.241
New Rules,2ekn2ttSfGqwhhate0LSR0,Dua Lipa,7016178.0,0.762,0.608,0.7
In My Feelings,2G7V7zsVDxg1yRsu7Ew9RJ,Drake,7008482.0,0.835,0.35,0.626
Solo (feat. Demi Lovato),6kPJZM97LwdG9QIsT7khp6,Clean Bandit,6914301.0,0.737,0.565,0.636
Manusia Bodoh,408TyH9YoTkH9J0Da9Ue8C,Ada Band,6820767.0,0.519,0.273,0.634
Cinta Dan Rahasia,4HXUMRdT6s6Am6YHcWmuib,Yura Yunita,6797826.0,0.703,0.505,0.207
Akad,3AAAGS7iM1ekDywqdYMJG2,Payung Teduh,6720295.0,0.502,0.774,0.708
Kiss and Make Up,13hvHEstJ4sNbzdroPrPI3,Dua Lipa,6713288.0,0.675,0.63,0.729
Shape of You,7qiZfU4dY1lWllzX7mPBI3,Ed Sheeran,6614257.0,0.825,0.931,0.652
