Track Name,spotify_id,Artist,Streams,Danceability,Valence,Energy
打上花火,4IouQaO9GkaHC7AtMErdSa,DAOKO,8084261,0.625,0.292,0.668
Shape of You,7qiZfU4dY1lWllzX7mPBI3,Ed Sheeran,7660914,0.825,0.931,0.652
愛をこめて花束を,7CmWXD3w1xOO53AAO4LRVQ,Superfly,6084134,0.37,0.451,0.8
Wherever you are,0YAMQSmHk6BSUGTYpaoqTJ,ONE OK ROCK,5982492,0.379,0.288,0.69
My Boo,2gasr6aemUqZIBBN05EO03,Shota Shimizu,5799117,0.719,0.693,0.718
恋音と雨空,46gSY0U7ZZCmd7EuJuo15N,AAA,5711808,0.625,0.533,0.86
ワタリドリ,0ve9Tpz8Yw0I4eXhWsy21o,[Alexandros],5654059,0.508,0.609,0.964
小さな恋のうた,7swIKcU4tFRk4iFJpi12Fg,MONGOL800,5625643,0.403,0.549,0.87
Change,6KBj27Bko8gh71gpx0PzIG,ONE OK ROCK,5265512,0.357,0.326,0.75
君はロックを聴かない,59eluCMn0XbOWqeWQ91FTM,Aimyon,4989920,0.524,0.619,0.687
HANABI,77lmDcPPyY6kK907gdgC6i,Mr.Children,4961712,0.638,0.595,0.766
Stay,0I20rLT2MJDhcF96AjbNYo,Zedd,4828843,0.69,0.543,0.622
Story,0V2axJ946WH1vt9t5SGMLV,AI,4637032,0.586,0.391,0.632
キセキ,7ztdl6cnbJgHRdMkKldkts,GReeeeN,4517610,0.641,0.338,0.618
ハナミズキ,4PqDkR6YM80Sy590Qsy6mm,Yo Hitoto,4348421,0.49,0.299,0.451
さよならエレジー,0QKmcZNAST4GytJYmkN05D,Masaki Suda,4320064,0.466,0.62,0.934
RAIN,40cPkRjw5aLQIOjaqgUVnB,SEKAI NO OWARI,4314545,0.526,0.482,0.758
Closer,7BKLCZ1jbUBVqRi2FVlTVw,The Chainsmokers,4181094,0.748,0.661,0.524
U.S.A.,4qZyuyqLoZ3CaH79rGvJFR,DA PUMP,4164976,0.653,0.921,0.992
さよならの前に,7vwXjDrZT2mqiFynlEwwgG,AAA,4150997,0.545,0.525,0.853
愛唄,7iXHLtPosbHvglVSJ4rxLq,GReeeeN,4101247,0.505,0.425,0.791
新宝島,6ODZT1FGTE2q4two05giS1,Sakanaction,4060800,0.557,0.653,0.917
Havana (feat. Young Thug),1rfofaqEpACxVEHIZBJe6W,Camila Cabello,4033417,0.765,0.394,0.523
366日,22aZD7yaGYfhgCYazL4nbc,HY,3949459,0.378,0.184,0.426
AM11:00,6YcvfXy4wTvjaIniIBuh30,HY,3941856,0.601,0.252,0.688
HOME,5PF0IW8iHqOcTWAyRqiDzb,Shota Shimizu,3917725,0.577,0.577,0.618
The Beginning,4f3nDjgqXurMryYBSp0TZD,ONE OK ROCK,3827430,0.36,0.279,0.983
I LOVE YOU,0mf82mK5aeZm4vN9HM2InQ,Chris Hart,3725954,0.303,0.253,0.452
君が好き,5Bg0HkfaRYRx8A7tMrjT9Z,Shota Shimizu,3722488,0.573,0.535,0.575
愛を伝えたいだとか,0N8Xztr4pBHJ7V0moJWhbO,Aimyon,3712161,0.673,0.793,0.85
Symphony (feat. Zara Larsson),1x5sYLZiu9r5E43kMlt9f8,Clean Bandit,3681093,0.707,0.457,0.629
LIKEY,4Eb5cLWxKQUoUQaKUYSRgI,TWICE,3594865,0.723,0.394,0.898
TT - Japanese ver.,0PAyiPTz8gL0udQnSasc5G,TWICE,3568448,0.699,0.331,0.856
マリーゴールド,0jWVUKsIoyo3zw64RaEWYg,Aimyon,3531930,0.545,0.413,0.745
何度でも,6Qq8UOS6QzeSYFUVXC5wEB,DREAMS COME TRUE,3339276,0.551,0.35,0.768
君に届け,0kA7SWxWPYqSyIbMl51X5b,flumpool,3293732,0.449,0.523,0.872
ロビンソン,5YP52gnoypy9H1jg5RIwUW,SPITZ,3127810,0.636,0.622,0.81
Kimiga Kureta Natsu,4bK6qPvD4xB8npRkZa1a55,Leo Ieiri,3097473,0.51,0.463,0.615
PIECES OF A DREAM,6CQ5WvprBENUd53lv9UzAh,CHEMISTRY,3040043,0.733,0.716,0.848
DREAM,6PO8T4qt3FHfauSs98zO9j,Shota Shimizu,2974209,0.592,0.537,0.562
FAKE LOVE,3aW0ds4A4tSQDIp75FqWTo,BTS,2950858,0.557,0.344,0.719
花,4clwFLZjrvTtnrMviJnVKh,ORANGE RANGE,2916869,0.416,0.432,0.747
Something Just Like This,6RUKPb4LETWmmr3iAEQktW,The Chainsmokers,2914085,0.617,0.446,0.635
どんなときも。,4feDzcxtXRU8clyOluco5Y,Noriyuki Makihara,2904290,0.691,0.915,0.809
New Rules,2ekn2ttSfGqwhhate0LSR0,Dua Lipa,2898860,0.762,0.608,0.7
DNA,5SE57ljOIUJ1ybL9U6CuBH,BTS,2885618,0.598,0.687,0.775
Kanzen kankaku Dreamer,1XT0cpl9g0GuRQJao2nqXd,ONE OK ROCK,2737411,0.558,0.711,0.914
光榮之橋,5KaplUYIDvsFe69z7UArVt,Yuzu,2729517,0.552,0.194,0.39
WanteD! WanteD!,7M3TZDUNvaNBo0qtWVaZif,Mrs. GREEN APPLE,2724996,0.559,0.632,0.806
今夜このまま,0sSG83UxY15ft1E2N9THYF,Aimyon,2711175,0.441,0.64,0.852
