Track Name,spotify_id,Artist,Streams,Danceability,Valence,Energy
Havana (feat. Young Thug),1rfofaqEpACxVEHIZBJe6W,Camila Cabello,2460316.0,0.765,0.394,0.523
等你下課,76WthWB0v0KXUHZoAclMVV,Jay Chou,2321737.0,0.589,0.416,0.465
Shape of You,7qiZfU4dY1lWllzX7mPBI3,Ed Sheeran,2039156.0,0.825,0.931,0.652
FRIENDS,08bNPGLD8AhKpnnERrAc6G,Marshmello,2012042.0,0.626,0.534,0.88
IDGAF,76cy1WJvNGJTj78UqeA5zr,Dua Lipa,1893334.0,0.836,0.51,0.544
Rewrite The Stars,630sXRhIcfwr2e4RdNtjKN,Zac Efron,1887003.0,0.684,0.284,0.619
Something Just Like This,6RUKPb4LETWmmr3iAEQktW,The Chainsmokers,1853233.0,0.617,0.446,0.635
假使世界原來不像你預期,53HxUdYRCRMdzYPG0qhGUP,Charmaine Fong,1850557.0,0.528,0.347,0.416
All Falls Down (feat. Juliander),5yFSF6qQA1rcLsQRnBsZgb,Alan Walker,1805236.0,0.658,0.662,0.678
說散就散,3CE1HoJJ0FVKo7JHsWIuvC,JC 陳詠桐,1785313.0,0.505,0.375,0.63
告白氣球,1ivCIgrYZyE0BvItL4Z8lk,Jay Chou,1754637.0,0.59,0.448,0.572
Girls Like You (feat. Cardi B),7fa9MBXhVfQ8P8Df9OEbD8,Maroon 5,1709810.0,0.851,0.448,0.541
Perfect,0tgVpDi06FyKpA1z0VMD4v,Ed Sheeran,1625575.0,0.599,0.168,0.448
Closer,7BKLCZ1jbUBVqRi2FVlTVw,The Chainsmokers,1510658.0,0.748,0.661,0.524
長相廝守,44TjgDPUGUqU3ylA8tBkVf,ToNick,1470401.0,0.498,0.503,0.77
Better Now,7dt6x5M1jzdTEt8oCbisTK,Post Malone,1413460.0,0.68,0.341,0.578
Never Be the Same,4eWQlBRaTjPPUlzacqEeoQ,Camila Cabello,1395302.0,0.637,0.243,0.713
"你,好不好? - TVBS連續劇【遺憾拼圖】片尾曲",2gug6MRv4xQFYi9LA3PJCS,Eric Chou,1341774.0,0.439,0.535,0.477
漸漸,4zD2h6vDuzVm1QWyQJlb0P,Eason Chan,1338945.0,0.64,0.289,0.38
Wolves,7EmGUiUaOSGDnUUQUDrOXC,Selena Gomez,1253918.0,0.715,0.327,0.802
God's Plan,2XW4DbS6NddZxRPm5rMCeY,Drake,1252515.0,0.758,0.373,0.448
後來的我們,13AruKdh8wJhWx6i5dV8X1,Mayday,1249507.0,0.488,0.225,0.602
你瞞我瞞,1eId3TVzGrwv73YAWAVQMX,Jason Chan,1248213.0,0.65,0.403,0.425
Eastside (with Halsey & Khalid),0d2iYfpKoM0QCKvcLCkBao,benny blanco,1242628.0,0.56,0.319,0.68
We Don't Talk Anymore (feat. Selena Gomez),68EMU2RD1ECNeOeJ5qAXCV,Charlie Puth,1235632.0,0.728,0.352,0.563
驗傷,2SLjuVYSrcUhZmpBokuupj,Janice Vidal,1227636.0,0.603,0.396,0.539
The Middle,2ARqIya5NAuvFVHSN3bL0m,Zedd,1210685.0,0.748,0.431,0.652
Too Good At Goodbyes,1mXVgsBdtIVeCLJnSnmtdV,Sam Smith,1191478.0,0.681,0.476,0.372
no tears left to cry,5SxkdsY1ufZzoq9iXceLw9,Ariana Grande,1178903.0,0.703,0.366,0.696
One Kiss (with Dua Lipa),7ef4DlsgrMEH11cDZd32M6,Calvin Harris,1173272.0,0.791,0.592,0.862
Faded,7gHs73wELdeycvS48JfIos,Alan Walker,1161413.0,0.589,0.166,0.651
如果雨之後,6kabSi7XCHHGThNme6J2tL,Eric Chou,1156363.0,0.315,0.445,0.534
演員,6LunoYd3xpZ19sICOXS8Xd,Joker Xue,1153931.0,0.53,0.186,0.432
不該,7LyCtbxher5m97MImn5M3l,Jay Chou,1152433.0,0.441,0.187,0.619
In My Feelings,2G7V7zsVDxg1yRsu7Ew9RJ,Drake,1150408.0,0.835,0.35,0.626
哪裡只得我共你,6oHNXUrt4s5JJIM1WoOwsZ,Dear Jane,1140086.0,0.176,0.284,0.831
Perfect Duet (Ed Sheeran & Beyoncé),1bhUWB0zJMIKr9yVPrkEuI,Ed Sheeran,1139405.0,0.587,0.356,0.299
分手總約在雨天,4F58voptx3uo1bNiJ6i1P9,Charmaine Fong,1123275.0,0.626,0.204,0.465
Solo (feat. Demi Lovato),6kPJZM97LwdG9QIsT7khp6,Clean Bandit,1116276.0,0.737,0.565,0.636
