Track Name,spotify_id,Artist,Streams,Danceability,Valence,Energy
Te Boté - Remix,3V8UKqhEK5zBkBb6d6ub8i,Nio Garcia,2683636.0,0.903,0.442,0.675
Me Niego (feat. Ozuna & Wisin),6jA8JUuPCGYjFcgw0AoM5T,Reik,2555587.0,0.777,0.768,0.779
Sin Pijama,2ijef6ni2amuunRoKTlgww,Becky G,2526476.0,0.791,0.82,0.745
No Es Justo,5qFeMRz4TvetPmzjre9Dq7,J Balvin,2043298.0,0.684,0.721,0.811
X,39N9RPD9MRb5WmoLzNzPeA,Nicky Jam,1972545.0,0.595,0.711,0.773
Cuando Te Besé,2XXMDz7SPZ4mSFN1PXfHUy,Becky G,1950124.0,0.772,0.295,0.732
"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",4QtiVmuA88tPQiCOHZuQ5b,Sofia Reyes,1886780.0,0.792,0.794,0.895
Ya No Tiene Novio,7uQmJ1jgNzBpATSoWKSPFu,Sebastian Yatra,1813493.0,0.632,0.784,0.832
"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",4w8niZpiMy6qz1mntFA5uM,DJ Snake,1771696.0,0.842,0.617,0.801
Vaina Loca,48zFZh27QU5qsrBjn4C2FA,Ozuna,1725608.0,0.754,0.555,0.805
Dura,2j2fIJGh4PMdXt9ULI5Tlc,Daddy Yankee,1685926.0,0.786,0.819,0.846
Toda - Remix,7nD2JPaxIKUdxd2UWgnaGL,Alex Rose,1649582.0,0.512,0.368,0.451
Criminal,6Za3190Sbw39BBC77WSS1C,Natti Natasha,1648082.0,0.814,0.839,0.813
Síguelo Bailando,5Y9fnynLlIvqtM710MHzfz,Ozuna,1586761.0,0.855,0.626,0.664
La player (Bandolera),0VKkyBKCXyR99navhVRqcP,Zion & Lennox,1581690.0,0.769,0.602,0.838
Downtown,3Ga6eKrUFf12ouh9Yw3v2D,Anitta,1492059.0,0.775,0.619,0.679
Madura (feat. Bad Bunny),0r9d60ZYPAlFHq8qnUtkXN,Cosculluela,1461819.0,0.878,0.751,0.555
Duro y Suave,31M5m42C3EGlbydf9XB5to,Leslie Grace,1460168.0,0.769,0.618,0.721
Clandestino,7DrluKkTviBwCc8AV3VGmf,Shakira,1451946.0,0.766,0.881,0.822
Adan y Eva,6FyRXC8tJUh863JCkyWqtk,Paulo Londra,1446253.0,0.767,0.72,0.709
Te Amo,2RVrdr062uLFxXwIxwdXPH,Piso 21,1416802.0,0.849,0.63,0.724
Nena Maldicion (feat. Lenny Tavarez),3TnhQSRwT3AVMdXw5JPq0x,Paulo Londra,1392227.0,0.762,0.379,0.631
Por Perro,2alIsNw1mqEShbWyO1HXZZ,Sebastian Yatra,1363643.0,0.684,0.892,0.762
Mala Mía,62o8KoI44JfN7aYxgTnPvh,Maluma,1343840.0,0.749,0.901,0.752
Me Voy,22sESxzbY1O1E19xjOTaYf,Rombai,1337665.0,0.531,0.884,0.752
