Track Name,spotify_id,Artist,Streams,Danceability,Valence,Energy
Rewrite The Stars,630sXRhIcfwr2e4RdNtjKN,Zac Efron,7520552,0.684,0.284,0.619
Havana (feat. Young Thug),1rfofaqEpACxVEHIZBJe6W,Camila Cabello,6583602,0.765,0.394,0.523
Girls Like You (feat. Cardi B),7fa9MBXhVfQ8P8Df9OEbD8,Maroon 5,6153856,0.851,0.448,0.541
FRIENDS,08bNPGLD8AhKpnnERrAc6G,Marshmello,6054492,0.626,0.534,0.88
IDGAF,76cy1WJvNGJTj78UqeA5zr,Dua Lipa,6038156,0.836,0.51,0.544
Perfect,0tgVpDi06FyKpA1z0VMD4v,Ed Sheeran,6036085,0.599,0.168,0.448
等你下課,76WthWB0v0KXUHZoAclMVV,Jay Chou,5544926,0.589,0.416,0.465
如果雨之後,6kabSi7XCHHGThNme6J2tL,Eric Chou,5417152,0.315,0.445,0.534
Never Be the Same,4eWQlBRaTjPPUlzacqEeoQ,Camila Cabello,5270361,0.637,0.243,0.713
Too Good At Goodbyes,1mXVgsBdtIVeCLJnSnmtdV,Sam Smith,5116240,0.681,0.476,0.372
體面(電影《前任3:再見前任》插曲),7cE5ehlKJ3L9Ejhzm3udcF,Kelly Yu,5059551,0.36,0.205,0.465
告白氣球,1ivCIgrYZyE0BvItL4Z8lk,Jay Chou,5024624,0.59,0.448,0.572
Shape of You,7qiZfU4dY1lWllzX7mPBI3,Ed Sheeran,4717149,0.825,0.931,0.652
Eastside (with Halsey & Khalid),0d2iYfpKoM0QCKvcLCkBao,benny blanco,4639189,0.56,0.319,0.68
Be Alright,3EPXxR3ImUwfayaurPi3cm,Dean Lewis,4584939,0.553,0.443,0.586
DDU-DU DDU-DU - KR Ver.,2CWnuF7ht55Ajyeg4WPvWu,BLACKPINK,4531845,0.665,0.372,0.86
說散就散,3CE1HoJJ0FVKo7JHsWIuvC,JC 陳詠桐,4460875,0.505,0.375,0.63
"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",5CLGzJsGqhCEECcpnFQA8x,Rudimental,4432394,0.653,0.55,0.809
All Falls Down (feat. Juliander),5yFSF6qQA1rcLsQRnBsZgb,Alan Walker,4297701,0.658,0.662,0.678
"你,好不好? - TVBS連續劇【遺憾拼圖】片尾曲",2gug6MRv4xQFYi9LA3PJCS,Eric Chou,4277847,0.439,0.535,0.477
Beautiful (feat. Camila Cabello),4VUwkH455At9kENOfzTqmF,Bazzi,4273541,0.638,0.249,0.717
那些你很冒險的夢,5kZDxLcbqglZ2yYXg4Mkjc,JJ Lin,4216276,0.426,0.28,0.487
Solo (feat. Demi Lovato),6kPJZM97LwdG9QIsT7khp6,Clean Bandit,4195690,0.737,0.565,0.636
This Is Me,2xGjteMU3E1tkEPVFBO08U,Keala Settle,4150864,0.284,0.1,0.704
Happier,2dpaYNEQHiRxtZbfNsse99,Marshmello,4145210,0.687,0.671,0.792
Wolves,7EmGUiUaOSGDnUUQUDrOXC,Selena Gomez,4095473,0.715,0.327,0.802
Say You Won't Let Go,5uCax9HTNlzGybIStD3vDh,James Arthur,4054551,0.358,0.494,0.557
The Middle,2ARqIya5NAuvFVHSN3bL0m,Zedd,4054056,0.748,0.431,0.652
Better Now,7dt6x5M1jzdTEt8oCbisTK,Post Malone,4033574,0.68,0.341,0.578
FAKE LOVE,3aW0ds4A4tSQDIp75FqWTo,BTS,3975501,0.557,0.344,0.719
Ocean (feat. Khalid),3nc420PXjTdBV5TN0gCFkS,Martin Garrix,3895836,0.506,0.221,0.693
One Kiss (with Dua Lipa),7ef4DlsgrMEH11cDZd32M6,Calvin Harris,3876971,0.791,0.592,0.862
New Rules,2ekn2ttSfGqwhhate0LSR0,Dua Lipa,3875006,0.762,0.608,0.7
God's Plan,2XW4DbS6NddZxRPm5rMCeY,Drake,3731509,0.758,0.373,0.448
Rise,3u1S1OmAUhx5DRlLrXqyp3,Jonas Blue,3678013,0.69,0.669,0.784
All The Stars (with SZA),3GCdLUSnKSMJhs4Tj6CV3s,Kendrick Lamar,3668968,0.698,0.552,0.633
no tears left to cry,5SxkdsY1ufZzoq9iXceLw9,Ariana Grande,3665454,0.703,0.366,0.696
"thank u, next",2rPE9A1vEgShuZxxzR2tZH,Ariana Grande,3643786,0.724,0.435,0.647
不為誰而作的歌,0VqSdtXseb9khdZrnYVyM1,JJ Lin,3570502,0.402,0.252,0.641
Love Lies (with Normani),45Egmo7icyopuzJN0oMEdk,Khalid,3527313,0.708,0.338,0.648
Something Just Like This,6RUKPb4LETWmmr3iAEQktW,The Chainsmokers,3501254,0.617,0.446,0.635
可惜沒如果,6WoQzK5Exbfcmow1AoNRkl,JJ Lin,3493893,0.486,0.286,0.424
Dusk Till Dawn - Radio Edit,1j4kHkkpqZRBwE0A4CN4Yv,ZAYN,3485675,0.258,0.0967,0.437
In My Feelings,2G7V7zsVDxg1yRsu7Ew9RJ,Drake,3467927,0.835,0.35,0.626
Youngblood,2iUXsYOEPhVqEBwsqP70rE,5 Seconds of Summer,3432533,0.596,0.152,0.854
Silence,7vGuf3Y35N4wmASOKLUVVU,Marshmello,3355340,0.52,0.286,0.761
LOVE SCENARIO,6qAzAmPBUpGrk7XADZHR5k,iKON,3327677,0.806,0.746,0.707
Photograph,6fxVffaTuwjgEk5h9QyRjy,Ed Sheeran,3320132,0.614,0.201,0.379
以後別做朋友,7zyYmIdjqqiX6kLryb7QBx,Eric Chou,3266473,0.423,0.291,0.36
小幸運,1ZeVIrCWzEmsJexkrgvjFv,Hebe Tien,3164893,0.519,0.506,0.412
