Track Name,spotify_id,Artist,Streams,Danceability,Valence,Energy
Mafiosa (feat. Caroliina),0WxiQqTcK3ZErx2mMWgtm6,Lartiste,33076730.0,0.867,0.757,0.724
Ramenez la coupe à la maison,1m0UFnuTktOkksvjbF9z0m,Vegedream,28234842.0,0.808,0.804,0.661
Djadja,3XfnssSD9HMQ9LhVOJvXTE,Aya Nakamura,25521493.0,0.811,0.541,0.797
La même,7HK0UeyxUWJjc6ndRZVKFg,GIMS,24960417.0,0.682,0.409,0.763
One Kiss (with Dua Lipa),7ef4DlsgrMEH11cDZd32M6,Calvin Harris,24092039.0,0.791,0.592,0.862
Désaccordé,0FYpW0zBO7cht8qGRY41Mz,Vald,23820673.0,0.745,0.449,0.493
Hit Sale (feat. Roméo Elvis),3yndKI4zWEyC36BQYrdKBA,Therapie TAXI,22189906.0,0.573,0.69,0.784
Nevermind,63SevszngYpZOwf63o61K4,Dennis Lloyd,21823121.0,0.6,0.0793,0.688
Feu de bois,4L0Iwsk1s8cbdBcEgdm8K5,Damso,21698550.0,0.789,0.262,0.633
Un Poco,3MVTefqbeNX5yHFOmnHy3X,Ninho,21592864.0,0.767,0.946,0.832
SAD!,3ee8Jmje8o58CHK66QrVC2,XXXTENTACION,21252631.0,0.74,0.473,0.613
Ma 6t a craqué (feat. Ninho),2NUIWpL6IsYGkwfSN7basS,Kpoint,20427553.0,0.816,0.815,0.684
Moonlight,0JP9xo3adEtGSdUEISiszL,XXXTENTACION,20419639.0,0.921,0.711,0.537
God's Plan,2XW4DbS6NddZxRPm5rMCeY,Drake,20172229.0,0.758,0.373,0.448
Bob Marley,6L6yn9GeVqnlWX1npp6rAK,Dadju,19795702.0,0.443,0.596,0.61
Smog,1h1wmYG39fp6ZTgwlJ3Cv3,Damso,19286350.0,0.884,0.489,0.679
M.I.L.S 2.0,1qRZfv2ZbAZGPnfbIV3YvD,Ninho,18944571.0,0.857,0.762,0.738
Santana,0G0WC5ghZRRH6LJNNXtK1W,Alonzo,18389262.0,0.786,0.665,0.755
91's,58st6r10Ze6QomHs0BMUA8,PNL,17891834.0,0.777,0.243,0.668
In My Mind,0E9ZjEAyAwOXZ7wJC0PD33,Dynoro,17620713.0,0.694,0.163,0.77
FRIENDS,08bNPGLD8AhKpnnERrAc6G,Marshmello,17560481.0,0.626,0.534,0.88
X,39N9RPD9MRb5WmoLzNzPeA,Nicky Jam,17334145.0,0.595,0.711,0.773
Complètement sonné,4bZOVCf1wiNELuCH34rFDl,KeBlack,16935331.0,0.81,0.731,0.677
Juste pour voir,0JOJx8jx0dWZk33MsvRZrB,S.Pri Noir,16766070.0,0.712,0.477,0.617
Solo (feat. Demi Lovato),6kPJZM97LwdG9QIsT7khp6,Clean Bandit,16477829.0,0.737,0.565,0.636
Jaloux,0QnEGWGECQUPuE3m8L6hdT,Dadju,15958793.0,0.558,0.368,0.797
Fendi,7BtAkqRFQjvOYOq5k5mlCb,Ninho,15902725.0,0.456,0.344,0.697
Lundi,5RQ3ZyfOfJJ2qLKOZTmLiB,Sofiane,15471872.0,0.809,0.424,0.791
Girls Like You (feat. Cardi B),7fa9MBXhVfQ8P8Df9OEbD8,Maroon 5,15435203.0,0.851,0.448,0.541
Shape of You,7qiZfU4dY1lWllzX7mPBI3,Ed Sheeran,15275703.0,0.825,0.931,0.652
Bad Boy,0N90EmHdOXLnTYDoeLwsmr,Marwa Loud,15145591.0,0.796,0.716,0.496
Havana (feat. Young Thug),1rfofaqEpACxVEHIZBJe6W,Camila Cabello,14778910.0,0.765,0.394,0.523
A l'Ammoniaque,6aH3QgooXRmx8k8jzrSm3V,PNL,14763874.0,0.583,0.153,0.381
Air Max,6qk9lEM6UIxNbAuI0PpOLu,Rim'K,14543365.0,0.82,0.551,0.591
I Like It,58q2HKrzhC3ozto2nDdN4z,Cardi B,14327051.0,0.816,0.65,0.726
"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",4w8niZpiMy6qz1mntFA5uM,DJ Snake,14163109.0,0.842,0.617,0.801
Fallait pas,0fACF9oFLE2IOaEyRvRTrL,Marwa Loud,13900879.0,0.892,0.927,0.779
W.L.G,13E2wgUjmdunrlq3Vbxv8T,Niska,13898932.0,0.792,0.447,0.624
Django,14hLSMLJ86sHRklJ62tH58,Dadju,13890354.0,0.611,0.732,0.586
Vai et viens,6dAx0jUY9lnXEtBiK7e2ZZ,Lartiste,13809663.0,0.583,0.841,0.593
"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",5CLGzJsGqhCEECcpnFQA8x,Rudimental,13797954.0,0.653,0.55,0.809
Copines,3AZg5nZgMquXJ67KgpngKX,Aya Nakamura,13607541.0,0.701,0.904,0.787
De l'autre côté (feat. Nekfeu),3ldfGgw7IoLHbaqmspX3ME,Ninho,13455555.0,0.633,0.512,0.658
Mwaka Moon,1vVZLmZq8gN8pPCEBLjPvD,Kalash,13331780.0,0.787,0.305,0.536
Bella,0O4XHiuVt3dBaOzSI49BtF,MHD,13270078.0,0.767,0.653,0.639
Luna,55PyQALchJn43CGeN6XHAN,Moha La Squale,13257451.0,0.717,0.516,0.774
"Va Bene - Extrait de la BOF de ""Taxi 5""",7qibGVhkRyQ4kgYwzZu7iG,L'Algérino,13151651.0,0.786,0.756,0.95
Air Max,2XESFfYekQ0mRau2GXjT3E,Rim'K,13101039.0,0.83,0.517,0.604
Habitué,76HlSm9QxyXxpks5HTYS0F,Dosseh,12561247.0,0.47,0.514,0.292
Habitué,5N2IdMvsijo5D0Jl3iz6yu,Dosseh,12366731.0,0.547,0.523,0.293
