Track Name,spotify_id,Artist,Streams,Danceability,Valence,Energy
Kevät,7xrMRHovEoiZ72bQxDuev8,Adi L Hasla,6825048.0,0.662,0.199,0.706
Better Now,7dt6x5M1jzdTEt8oCbisTK,Post Malone,6425711.0,0.68,0.341,0.578
Jättiläinen,3bEc0e8OHd73jfhSjXMoKb,Pyhimys,6389424.0,0.612,0.283,0.66
Solo (feat. Demi Lovato),6kPJZM97LwdG9QIsT7khp6,Clean Bandit,5962134.0,0.737,0.565,0.636
XTC,17OUBczN4xbjuCDcx0xmXL,Lukas Leon,5961707.0,0.727,0.743,0.822
Popkorni,7mGdJWJETc696zijUeZ2FD,JVG,5906711.0,0.75,0.354,0.737
SAD!,3ee8Jmje8o58CHK66QrVC2,XXXTENTACION,5032329.0,0.74,0.473,0.613
Solmussa (feat. BEHM),2rHVaNBkAWylDbgh9l47n5,Pikku G,4931549.0,0.65,0.387,0.672
Supervoimii,7rehjyv0IQ0WQoB6wZRfnY,Elastinen,4921042.0,0.839,0.683,0.636
FRIENDS,08bNPGLD8AhKpnnERrAc6G,Marshmello,4626662.0,0.626,0.534,0.88
Sun Vika,33B8pusNWL0lfl6rm2n8je,Evelina,4583779.0,0.756,0.962,0.751
One Kiss (with Dua Lipa),7ef4DlsgrMEH11cDZd32M6,Calvin Harris,4576999.0,0.791,0.592,0.862
Ignite (feat. SEUNGRI),0UMLejbZXf7YVgnfxURvVr,K-391,4563253.0,0.575,0.486,0.866
Monaco,6Z4UPnU2Kwvws4CYN0kZbw,Aste,4489574.0,0.771,0.428,0.873
TEXAS (feat. JVG),5ULiEi3KOYP1l7h8VXAsBH,Haloo Helsinki!,4405376.0,0.664,0.729,0.928
All For Love,5VGBgPVFO3e0lWz4WHYntQ,Tungevaag,4256266.0,0.689,0.651,0.901
Kaksi ihmistä,4h1nlsgutqwzk2ZqYaZdOF,Haloo Helsinki!,4159224.0,0.61,0.45,0.889
Satutat mua,2CPLXPOGo30nWHN1Tjl5Ht,TIPPA,4058222.0,0.699,0.476,0.69
In My Mind,0E9ZjEAyAwOXZ7wJC0PD33,Dynoro,4005365.0,0.694,0.163,0.77
God's Plan,2XW4DbS6NddZxRPm5rMCeY,Drake,3993660.0,0.758,0.373,0.448
Nössö,0gySKxqIOHTVD3YObTsJug,Petri Nygård,3973104.0,0.875,0.695,0.814
Sweet but Psycho,25sgk305KZfyuqVBQIahim,Ava Max,3738145.0,0.719,0.628,0.704
Does It Matter,7FxidSR6IoL3qMRXxFJ8pd,Janieck,3679387.0,0.728,0.292,0.756
Bäng Bäng typerä sydän (feat. eetu),5g4KyDNIMfAVhrMh3zJGRH,Ellinoora,3597061.0,0.647,0.413,0.54
Hombre (feat. Vesala),6h4EXoiVFJehGrK9Xl8Zeo,JVG,3531684.0,0.648,0.345,0.712
Flames,33IOhptvC2Qoy2UhjiHXLV,David Guetta,3470104.0,0.609,0.362,0.726
Rikkinäinen Prinsessa,5eKpOnlRJC70PfzunR3UWO,Nikke Ankara,3430655.0,0.54,0.657,0.878
"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",5CLGzJsGqhCEECcpnFQA8x,Rudimental,3362098.0,0.653,0.55,0.809
Esson baariin,3AVOlegKLZkDe3GSnM8XpF,Poju,3341807.0,0.816,0.972,0.978
#ihanaa,4hK01qQsklh2Cw15f6VQ5I,Petri Nygård,3278236.0,0.777,0.588,0.827
rockstar (feat. 21 Savage),0e7ipj03S05BNilyu5bRzt,Post Malone,3256223.0,0.585,0.129,0.52
Falling Down - Bonus Track,0Dn40gxVCMo5TkgS8Ik18Q,Lil Peep,3232100.0,0.669,0.273,0.574
Rikkinäinen Prinsessa,3whMjJiy2d7Uv80A6Kmljw,Nikke Ankara,3219910.0,0.538,0.661,0.878
Like I Do,6RnkFd8Fqqgk1Uni8RgqCQ,David Guetta,3196866.0,0.635,0.15,0.9
no tears left to cry,5SxkdsY1ufZzoq9iXceLw9,Ariana Grande,3193988.0,0.703,0.366,0.696
Havana (feat. Young Thug),1rfofaqEpACxVEHIZBJe6W,Camila Cabello,3173697.0,0.765,0.394,0.523
IDGAF,76cy1WJvNGJTj78UqeA5zr,Dua Lipa,3112988.0,0.836,0.51,0.544
"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",4QtiVmuA88tPQiCOHZuQ5b,Sofia Reyes,2938161.0,0.792,0.794,0.895
Lucid Dreams,0s3nnoMeVWz3989MkNQiRf,Juice WRLD,2913872.0,0.511,0.218,0.566
La Cintura,19MBk3PbNFE36wqIqkMq9H,Alvaro Soler,2881766.0,0.702,0.786,0.844
Riks Raks Poks,6wyzAkfz9XVZkV9eZCqLJb,Gasellit,2877178.0,0.587,0.473,0.707
Mulkut - Vain Elämää Kausi 9,2kby1hpTWuRzTfM20T9mrq,Pyhimys,2850234.0,0.608,0.732,0.832
Lössi,2XruMFzX9m7Zup8LStQVlb,Gettomasa,2788630.0,0.883,0.564,0.7
River (feat. Ed Sheeran),5UEnHoDYpsxlfzWLZIc7LD,Eminem,2779486.0,0.757,0.693,0.748
Promises (with Sam Smith),5N5k9nd479b1xpDZ4usjrg,Calvin Harris,2746175.0,0.781,0.486,0.768
Lucky You (feat. Joyner Lucas),60SdxE8apGAxMiRrpbmLY0,Eminem,2716827.0,0.876,0.575,0.786
I Like It,58q2HKrzhC3ozto2nDdN4z,Cardi B,2704037.0,0.816,0.65,0.726
"Kynnet, Kynnet",7aqFFUWzu20WiSCuInMfwz,Pyhimys,2697161.0,0.654,0.301,0.817
Jocelyn Flores,7m9OqQk4RVRkw9JJdeAw96,XXXTENTACION,2669634.0,0.872,0.437,0.391
Taste (feat. Offset),5IaHrVsrferBYDm0bDyABy,Tyga,2645033.0,0.884,0.342,0.559
