Track Name,spotify_id,Artist,Streams,Danceability,Valence,Energy
Dance Monkey,1rgnBhdG2JDFTbYkYRZAku,Tones And I,10267560,0.825,0.54,0.593
bad guy,2Fxmhks0bxGSBdJ92vM42m,Billie Eilish,10069522,0.701,0.562,0.425
Don't Call Me Up,5WHTFyqSii0lmT9R21abT8,Mabel,8534340,0.674,0.234,0.881
Someone You Loved,7qEHsqek33rTcFNT9PFqLf,Lewis Capaldi,7972843,0.501,0.446,0.405
Shallow,2VxeLyX666F8uXCJ0dZF8B,Lady Gaga,7678175,0.572,0.323,0.385
Piece Of Your Heart,1DFD5Fotzgn6yYXkYsKiGs,MEDUZA,7575437,0.677,0.631,0.744
Hoe Het Danst,5cYOVkA2cnjKid9yigaMwq,Marco Borsato,7490794,0.686,0.417,0.86
Let Me Down Slowly,2qxmye6gAegTMjLKEBoR3d,Alec Benjamin,7288067,0.652,0.483,0.557
Señorita,6v3KW9xbzN5yKLt9YKDYA2,Shawn Mendes,6820963,0.759,0.749,0.548
Giant (with Rag'n'Bone Man),5itOtNx0WxtJmi1TQ3RuRd,Calvin Harris,6755150,0.807,0.606,0.887
Sweet but Psycho,25sgk305KZfyuqVBQIahim,Ava Max,6523048,0.719,0.628,0.704
Con Calma,5w9c2J52mkdntKOmRLeM2m,Daddy Yankee,6389012,0.737,0.656,0.86
Balance ton quoi,2jX5c5RFp0A9E1GDsvGxIa,Angèle,6206618,0.703,0.381,0.442
7 rings,6ocbgoVGwYJhOv1GgI9NsF,Ariana Grande,6179024,0.778,0.327,0.317
Pookie,2QpUWi6VSNOt2WyH5FIeLD,Aya Nakamura,6094324,0.912,0.533,0.598
High Hopes,1rqqCSm0Qe4I9rUvWncaom,Panic! At The Disco,6012191,0.579,0.681,0.904
Tout oublier,06O3hxudc6V0BOuoCFSy71,Angèle,5514084,0.692,0.285,0.542
Old Town Road (feat. Billy Ray Cyrus) - Remix,6u7jPi22kF8CTQ3rb9DHE7,Lil Nas X,5356722,0.878,0.639,0.619
Instagram,0U6bQIAh6MCGo1xjbIIx2S,Dimitri Vegas & Like Mike,5108283,0.765,0.95,0.906
Lalala,51Fjme0JiitpyXKuyQiCDo,Y2K,5053564,0.843,0.496,0.391
Loco Contigo (feat. J. Balvin & Tyga),6osaMSJh9NguagEDQcZaKx,DJ Snake,4978537,0.694,0.371,0.758
Happier,2dpaYNEQHiRxtZbfNsse99,Marshmello,4803343,0.687,0.671,0.792
I Don't Care (with Justin Bieber),0hVXuCcriWRGvwMV1r5Yn9,Ed Sheeran,4627853,0.798,0.843,0.676
Always Remember Us This Way,2rbDhOo9Fh61Bbu23T2qCk,Lady Gaga,4564766,0.553,0.296,0.502
Beautiful People (feat. Khalid),70eFcWOvlMObDhURTqT4Fv,Ed Sheeran,4543358,0.64,0.546,0.647
Wow.,6MWtB6iiXyIwun0YzU6DFP,Post Malone,4247258,0.833,0.385,0.539
Dancing With A Stranger (with Normani),6Qs4SXO9dwPj5GKvVOv8Ki,Sam Smith,4058113,0.741,0.347,0.52
Old Town Road,53CJANUxooaqGOtdsBTh7O,Lil Nas X,4050933,0.908,0.471,0.517
So Am I,0uUNN1nSoUx1A4fkDCWDQ7,Ava Max,3992683,0.682,0.607,0.656
SOS (feat. Aloe Blacc),2x0RZdkZcD8QRI53XT4GI5,Avicii,3981601,0.802,0.376,0.645
Goodbyes (Feat. Young Thug),6vBdBCoOhKHiYDDOcorfNo,Post Malone,3946026,0.58,0.175,0.653
In My Mind,0E9ZjEAyAwOXZ7wJC0PD33,Dynoro,3934526,0.694,0.163,0.77
Speechless (feat. Erika Sirola),1rCcsYnmqbMYdkG7kS9GC5,Robin Schulz,3918425,0.574,0.266,0.728
Without Me,5p7ujcrUXASCNwRaWNHR1C,Halsey,3900375,0.752,0.533,0.488
All Around The World (La La La),02itaCXOdC54J0ISjqqFAp,R3HAB,3882540,0.733,0.52,0.859
bury a friend,4SSnFejRGlZikf02HLewEF,Billie Eilish,3869390,0.905,0.196,0.389
Ritual,3M9Apu4OZfylLTFKvgEtKa,Tiësto,3775716,0.647,0.767,0.726
Old Town Road - Remix,2YpeDb67231RjR0MgVLzsG,Lil Nas X,3772788,0.878,0.639,0.619
when the party's over,43zdsphuZLzwA9k4DJhU0I,Billie Eilish,3756991,0.367,0.198,0.111
Arcade,1Xi84slp6FryDSCbzq4UCD,Duncan Laurence,3707328,0.45,0.266,0.329
Power Over Me,0OGNtqKkjI7FCE9HZ4Khgo,Dermot Kennedy,3671108,0.42,0.491,0.843
Djadja,7sKDftgGirHWTVFMtJoDoh,Aya Nakamura,3616587,0.811,0.541,0.797
Ride It,2tnVG71enUj33Ic2nFN6kZ,Regard,3591885,0.88,0.884,0.751
Als Het Avond Is,3ciQQMSy1lKDqJbwU9l1LT,Suzan & Freek,3558145,0.724,0.448,0.469
Youngblood,2iUXsYOEPhVqEBwsqP70rE,5 Seconds of Summer,3551863,0.596,0.152,0.854
Bad Liar,2RSHsoi04658QL5xgQVov3,Imagine Dragons,3542264,0.383,0.0827,0.637
How Do You Sleep?,6b2RcmUt1g9N9mQ3CbjX2Y,Sam Smith,3451539,0.477,0.345,0.682
Higher Love,6oJ6le65B3SEqPwMRNXWjY,Kygo,3393553,0.693,0.404,0.678
Leef,1MZkpg4JmhAWCvysue8VDd,André Hazes Jr.,3308586,0.651,0.796,0.718
I Don't Care (with Justin Bieber),3HVWdVOQ0ZA45FuZGSfvns,Ed Sheeran,3265758,0.798,0.842,0.675
