Track Name,spotify_id,Artist,Streams,Danceability,Valence,Energy
bad guy,2Fxmhks0bxGSBdJ92vM42m,Billie Eilish,3285440.0,0.701,0.562,0.425
Dance Monkey,1rgnBhdG2JDFTbYkYRZAku,Tones And I,2961461.0,0.825,0.54,0.593
Sweet but Psycho,25sgk305KZfyuqVBQIahim,Ava Max,2162459.0,0.719,0.628,0.704
Olyan Ő,0GsltzHgCGCiQvskZggDDj,Bagossy Brothers Company,2085761.0,0.775,0.525,0.51
High Hopes,1rqqCSm0Qe4I9rUvWncaom,Panic! At The Disco,1935272.0,0.579,0.681,0.904
Shallow,2VxeLyX666F8uXCJ0dZF8B,Lady Gaga,1899225.0,0.572,0.323,0.385
Señorita,6v3KW9xbzN5yKLt9YKDYA2,Shawn Mendes,1787815.0,0.759,0.749,0.548
7 rings,6ocbgoVGwYJhOv1GgI9NsF,Ariana Grande,1698013.0,0.778,0.327,0.317
Yaay,4gY9fdFTRmdyXKTmxRa4oI,Bsw,1489926.0,0.789,0.426,0.635
Don't Call Me Up,5WHTFyqSii0lmT9R21abT8,Mabel,1470442.0,0.674,0.234,0.881
Someone You Loved,7qEHsqek33rTcFNT9PFqLf,Lewis Capaldi,1430512.0,0.501,0.446,0.405
Happier,2dpaYNEQHiRxtZbfNsse99,Marshmello,1373839.0,0.687,0.671,0.792
In My Mind,0E9ZjEAyAwOXZ7wJC0PD33,Dynoro,1352597.0,0.694,0.163,0.77
Old Town Road (feat. Billy Ray Cyrus) - Remix,6u7jPi22kF8CTQ3rb9DHE7,Lil Nas X,1348565.0,0.878,0.639,0.619
Amikor Feladnád,5pZDYdwuEWlCT2Rs7mNyvW,Halott Pénz,1260829.0,0.737,0.407,0.81
Füttyös,6bsERSsjVL4Cpt0e2t77Vx,Majka,1253460.0,0.433,0.737,0.856
Piece Of Your Heart,1DFD5Fotzgn6yYXkYsKiGs,MEDUZA,1238308.0,0.677,0.631,0.744
