Track Name,spotify_id,Artist,Streams,Danceability,Valence,Energy
Con Calma,5w9c2J52mkdntKOmRLeM2m,Daddy Yankee,3764738,0.737,0.656,0.86
Calma - Remix,5iwz1NiezX7WWjnCgY5TH4,Pedro Capó,3551936,0.826,0.761,0.773
Secreto,5W83ErFkO3aKAIS1WMi6u0,Anuel AA,2971463,0.807,0.706,0.803
China,2ksOAxtIxY8yElEWw8RhgK,Anuel AA,2958733,0.786,0.609,0.808
Otro Trago,1Ej96GIBCTvgH7tNX1r3qr,Sech,2932843,0.746,0.619,0.7
Callaita,2TH65lNHgvLxCKXM3apjxI,Bad Bunny,2930685,0.61,0.244,0.624
Con Altura,2qG5sZ7Si6sdK74qLxedYM,ROSALÍA,2365065,0.882,0.746,0.689
No Me Conoce - Remix,4R8BJggjosTswLxtkw8V7P,Jhay Cortez,2267803,0.806,0.58,0.786
Pa Mí - Remix,7g8YaUQABMal0zWe7a2ijz,Dalex,2173285,0.688,0.727,0.62
Soltera - Remix,1c0hsvHLELX6y8qymnpLKL,Lunay,2154526,0.795,0.799,0.783
Que Mas Pues - Remix,7fODjB7BrQTGqh0hogW6XD,Sech,2126959,0.647,0.811,0.661
Tutu,1nocRtwyNPVtGcIJqfgdzZ,Camilo,2063218,0.731,0.94,0.832
Te Robaré,6v0lAdFF4haL8xjBIUjtOw,Nicky Jam,2044272,0.673,0.797,0.752
Adan y Eva,6FyRXC8tJUh863JCkyWqtk,Paulo Londra,2024635,0.767,0.72,0.709
Verte Ir,4lzxJ4jCuFDXXGkE1LmpKR,DJ Luian,1997527,0.857,0.553,0.647
Tal Vez,5jW3rF4URMdK7tO2xjS5EI,Paulo Londra,1959408,0.855,0.741,0.649
11 PM,7KbF6AdprOXEEHlsq11Z6d,Maluma,1944131,0.777,0.68,0.712
Amanece,1LiN0Z98FkR1t0m8KmLcAH,Anuel AA,1897054,0.79,0.889,0.631
LA CANCIÓN,0fea68AdmYNygeTGI4RC18,J Balvin,1866432,0.754,0.429,0.646
Te Vi,059bcIhyc2SBwm6sw2AZzd,Piso 21,1851228,0.877,0.706,0.777
Reggaeton,2D3z17LBMJ2HEHeBFFjTLi,J Balvin,1809433,0.747,0.552,0.74
Baila Baila Baila,7uH27oIt4a6cIFCA8ZPcyG,Ozuna,1772164,0.816,0.533,0.754
Otro Trago - Remix,4bTZeO72FwMa6wKOiqoynL,Sech,1752476,0.725,0.763,0.79
Adictiva,6MJUCumnQsQEKbCy28tbCP,Daddy Yankee,1751378,0.788,0.701,0.771
Sin Culpa (feat. DrefQuila),3dLiBBKbeUIhzGNeuo5JGS,Duki,1729721,0.641,0.406,0.652
Cuaderno,7anSoGdgtmJTAPZBzcPhO6,Dalex,1721042,0.681,0.688,0.648
Adicto (with Anuel AA & Ozuna),3jbT1Y5MoPwEIpZndDDwVq,Tainy,1667728,0.734,0.623,0.836
"Tumbando el Club (feat. C.R.O, Obiewanshot, Ysy A, Cazzu, Khea, Lucho SSJ, Coqeéin Montana, Marcianos Crew & Duki) - Remix",0OWcpVA83HI8Pb5DybDuoX,Neo Pistea,1665629,0.882,0.533,0.777
Me Voy,22sESxzbY1O1E19xjOTaYf,Rombai,1618232,0.531,0.884,0.752
Desconocidos,0s5DNDV6LAKn2u2Ufa3VjQ,Mau y Ricky,1505222,0.709,0.709,0.771
22,07L6tEZIfCX3GZAWCpGj0e,TINI,1502045,0.704,0.806,0.643
Ya No Tiene Novio,7uQmJ1jgNzBpATSoWKSPFu,Sebastian Yatra,1484002,0.632,0.784,0.832
MIA (feat. Drake),116H0KvKr2Zl4RPuVBruDO,Bad Bunny,1471166,0.817,0.158,0.539
Un Año,2vrpcQNg6itmgVZWsNjWe0,Sebastian Yatra,1460110,0.773,0.513,0.378
Runaway,7BuSE9uTIw931wtZYzvZcQ,Sebastian Yatra,1429752,0.756,0.934,0.851
Goteo,1EoEU4HY57qaITp06TkC6B,Duki,1410099,0.473,0.438,0.779
Cristina,703iVQrfbQsXt7Uzgy1h8k,Sebastian Yatra,1407805,0.411,0.668,0.508
Recalienta,2O0WiTabKj4e5CdY1mIFe4,Emilia,1394543,0.754,0.513,0.77
Fresa,4BCPItsB94KDLuERZT3aNM,TINI,1365066,0.781,0.864,0.866
Señorita,6v3KW9xbzN5yKLt9YKDYA2,Shawn Mendes,1361692,0.759,0.749,0.548
Puntos Suspensivos,04cd1MHVq1D8v1nuTZoCdv,Piso 21,1359812,0.823,0.952,0.731
Desconocidos,56f5qnyAlZdlz8wrUDA50h,Mau y Ricky,1356430,0.719,0.675,0.753
QUE PRETENDES,25ZAibhr3bdlMCLmubZDVt,J Balvin,1343743,0.639,0.939,0.791
Fantasias,6mAN61JH0dzyZpWslS11jy,Rauw Alejandro,1261782,0.879,0.788,0.703
Por Eso Vine,5qN1G8fSHq4Sv5FRoOkNGu,Paulo Londra,1247730,0.76,0.625,0.646
La Boca,0UQwlF2pRkr1lMN6kNNUj3,Mau y Ricky,1238081,0.618,0.76,0.795
Esclavo de Tus Besos,3g4UyIcQwutiG0TfW32GnX,Manuel Turizo,1232577,0.805,0.522,0.671
Pa Mí - Remix,224EVTFiLsdQignUFLvDeH,Dalex,1216125,0.688,0.727,0.62
Cuando Te Besé,2XXMDz7SPZ4mSFN1PXfHUy,Becky G,1181372,0.772,0.295,0.732
Si Te Vas,6Y4PDQv4XjYjHLeLmvyOt0,Sech,1168424,0.73,0.554,0.644
