Track Name,spotify_id,Artist,Streams,Danceability,Valence,Energy
Otro Trago,1Ej96GIBCTvgH7tNX1r3qr,Sech,3123138.0,0.746,0.619,0.7
Callaita,2TH65lNHgvLxCKXM3apjxI,Bad Bunny,2820482.0,0.61,0.244,0.624
Secreto,5W83ErFkO3aKAIS1WMi6u0,Anuel AA,2813694.0,0.807,0.706,0.803
Con Calma,5w9c2J52mkdntKOmRLeM2m,Daddy Yankee,2769323.0,0.737,0.656,0.86
Te Vi,059bcIhyc2SBwm6sw2AZzd,Piso 21,2626014.0,0.877,0.706,0.777
LA CANCIÓN,0fea68AdmYNygeTGI4RC18,J Balvin,2547095.0,0.754,0.429,0.646
China,2ksOAxtIxY8yElEWw8RhgK,Anuel AA,2527128.0,0.786,0.609,0.808
Calma - Remix,5iwz1NiezX7WWjnCgY5TH4,Pedro Capó,2472276.0,0.826,0.761,0.773
11 PM,7KbF6AdprOXEEHlsq11Z6d,Maluma,2358358.0,0.777,0.68,0.712
No Me Conoce - Remix,4R8BJggjosTswLxtkw8V7P,Jhay Cortez,2144750.0,0.806,0.58,0.786
Verte Ir,4lzxJ4jCuFDXXGkE1LmpKR,DJ Luian,1890334.0,0.857,0.553,0.647
Amanece,1LiN0Z98FkR1t0m8KmLcAH,Anuel AA,1859231.0,0.79,0.889,0.631
Soltera - Remix,1c0hsvHLELX6y8qymnpLKL,Lunay,1839914.0,0.795,0.799,0.783
Pa Mí - Remix,7g8YaUQABMal0zWe7a2ijz,Dalex,1828087.0,0.688,0.727,0.62
Que Mas Pues - Remix,7fODjB7BrQTGqh0hogW6XD,Sech,1788377.0,0.647,0.811,0.661
Con Altura,2qG5sZ7Si6sdK74qLxedYM,ROSALÍA,1776033.0,0.882,0.746,0.689
Tutu,1nocRtwyNPVtGcIJqfgdzZ,Camilo,1727155.0,0.731,0.94,0.832
Desconocidos,56f5qnyAlZdlz8wrUDA50h,Mau y Ricky,1680018.0,0.719,0.675,0.753
Pa' Olvidarme De Ella,1cVlW9WQiGlFdWUXFdFZGh,Piso 21,1583632.0,0.728,0.637,0.542
Tal Vez,5jW3rF4URMdK7tO2xjS5EI,Paulo Londra,1577424.0,0.855,0.741,0.649
Otro Trago - Remix,4bTZeO72FwMa6wKOiqoynL,Sech,1577351.0,0.725,0.763,0.79
Desconocidos,0s5DNDV6LAKn2u2Ufa3VjQ,Mau y Ricky,1574921.0,0.709,0.709,0.771
Ya No Tiene Novio,7uQmJ1jgNzBpATSoWKSPFu,Sebastian Yatra,1519851.0,0.632,0.784,0.832
MIA (feat. Drake),116H0KvKr2Zl4RPuVBruDO,Bad Bunny,1515230.0,0.817,0.158,0.539
Puntos Suspensivos,04cd1MHVq1D8v1nuTZoCdv,Piso 21,1490129.0,0.823,0.952,0.731
Adan y Eva,6FyRXC8tJUh863JCkyWqtk,Paulo Londra,1483617.0,0.767,0.72,0.709
QUE PRETENDES,25ZAibhr3bdlMCLmubZDVt,J Balvin,1481444.0,0.639,0.939,0.791
Te Robaré,6v0lAdFF4haL8xjBIUjtOw,Nicky Jam,1450801.0,0.673,0.797,0.752
HP,1LIqNVhaIgxXUt2eVoIQJ3,Maluma,1417696.0,0.837,0.618,0.791
Ella Quiere Beber - Remix,3f5lA8nnc4YYF1qf78WpHw,Anuel AA,1378147.0,0.75,0.697,0.665
Cuaderno,7anSoGdgtmJTAPZBzcPhO6,Dalex,1336266.0,0.681,0.688,0.648
Un Año,2vrpcQNg6itmgVZWsNjWe0,Sebastian Yatra,1332887.0,0.773,0.513,0.378
Pa Olvidarte (feat. Manuel Turizo) - Remix,2ktoFujjJtantyMoVdBJlX,ChocQuibTown,1318299.0,0.724,0.856,0.791
Baila Baila Baila,7uH27oIt4a6cIFCA8ZPcyG,Ozuna,1279227.0,0.816,0.533,0.754
Aullando,7BuHdm4lQqcyG3qTwdkxus,Wisin & Yandel,1246033.0,0.8,0.775,0.74
Adictiva,6MJUCumnQsQEKbCy28tbCP,Daddy Yankee,1235192.0,0.788,0.701,0.771
Cuando Te Besé,2XXMDz7SPZ4mSFN1PXfHUy,Becky G,1227333.0,0.772,0.295,0.732
Señorita,6v3KW9xbzN5yKLt9YKDYA2,Shawn Mendes,1213469.0,0.759,0.749,0.548
No Te Vayas,4k9byIhs9ppbYWE22waJMB,Camilo,1155424.0,0.766,0.81,0.721
Por Perro,2alIsNw1mqEShbWyO1HXZZ,Sebastian Yatra,1123742.0,0.684,0.892,0.762
Esclavo de Tus Besos,3g4UyIcQwutiG0TfW32GnX,Manuel Turizo,1122359.0,0.805,0.522,0.671
HP,31UjYv5vLsDkzchJOtUMtW,Maluma,1102411.0,0.837,0.618,0.791
Vaina Loca,48zFZh27QU5qsrBjn4C2FA,Ozuna,1093876.0,0.754,0.555,0.805
La Boca,0UQwlF2pRkr1lMN6kNNUj3,Mau y Ricky,1085234.0,0.618,0.76,0.795
Tusa,7k4t7uLgtOxPwTpFmtJNTY,KAROL G,1065307.0,0.803,0.574,0.715
Pa Mí - Remix,224EVTFiLsdQignUFLvDeH,Dalex,1056243.0,0.688,0.727,0.62
Nunca Es Suficiente,63USmok1OioBzKuWGW9wAg,Los Ángeles Azules,1030872.0,0.789,0.78,0.518
Fantasias,6mAN61JH0dzyZpWslS11jy,Rauw Alejandro,1022585.0,0.879,0.788,0.703
Cristina,703iVQrfbQsXt7Uzgy1h8k,Sebastian Yatra,1020179.0,0.411,0.668,0.508
Bubalu,7dNwJbsT0sg1le5kVugGJb,Becky G,1019197.0,0.8,0.253,0.355
