Track Name,spotify_id,Artist,Streams,Danceability,Valence,Energy
China,2ksOAxtIxY8yElEWw8RhgK,Anuel AA,62588218.0,0.786,0.609,0.808
Con Calma,5w9c2J52mkdntKOmRLeM2m,Daddy Yankee,60949918.0,0.737,0.656,0.86
Calma - Remix,5iwz1NiezX7WWjnCgY5TH4,Pedro Capó,52539466.0,0.826,0.761,0.773
Callaita,2TH65lNHgvLxCKXM3apjxI,Bad Bunny,51372040.0,0.61,0.244,0.624
Con Altura,2qG5sZ7Si6sdK74qLxedYM,ROSALÍA,47358399.0,0.882,0.746,0.689
No Me Conoce - Remix,4R8BJggjosTswLxtkw8V7P,Jhay Cortez,42519133.0,0.806,0.58,0.786
Contando Lunares (feat. Cruz Cafuné),6uW0PIRcyZLvkoonm763xD,Don Patricio,41170193.0,0.856,0.709,0.523
Secreto,5W83ErFkO3aKAIS1WMi6u0,Anuel AA,40933192.0,0.807,0.706,0.803
Baila Baila Baila,7uH27oIt4a6cIFCA8ZPcyG,Ozuna,37727768.0,0.816,0.533,0.754
"Yo x Ti, Tu x Mi",7BlBVFwvbWvcwNcUarQmjk,ROSALÍA,36895101.0,0.78,0.579,0.759
Otro Trago,1Ej96GIBCTvgH7tNX1r3qr,Sech,36263958.0,0.746,0.619,0.7
Soltera - Remix,1c0hsvHLELX6y8qymnpLKL,Lunay,35958511.0,0.795,0.799,0.783
Verte Ir,4lzxJ4jCuFDXXGkE1LmpKR,DJ Luian,35511780.0,0.857,0.553,0.647
Amanece,1LiN0Z98FkR1t0m8KmLcAH,Anuel AA,33374085.0,0.79,0.889,0.631
Otro Trago - Remix,4bTZeO72FwMa6wKOiqoynL,Sech,32318732.0,0.725,0.763,0.79
La Rubia - Remix 2,7KKTnv81z6DmfPIGsZWjOW,La Nueva Escuela,32299560.0,0.758,0.753,0.717
Te Robaré,6v0lAdFF4haL8xjBIUjtOw,Nicky Jam,30899989.0,0.673,0.797,0.752
LA CANCIÓN,0fea68AdmYNygeTGI4RC18,J Balvin,30782388.0,0.754,0.429,0.646
Cristina (feat. Shelow Shaq),2egI1hFZDAYrkCgtepoore,Maffio,30310776.0,0.861,0.869,0.599
Adicto (with Anuel AA & Ozuna),3jbT1Y5MoPwEIpZndDDwVq,Tainy,29934976.0,0.734,0.623,0.836
Si Se Da,5KbBGUpIZd6gVFUU8tqYiQ,Myke Towers,28515730.0,0.83,0.703,0.71
La Playa,0jeS8PyyIRAG0A3t5DtL71,Myke Towers,28374550.0,0.796,0.353,0.683
Déjate Querer,3mN2DtljBhnrIpc3Nu2pJ8,Lalo Ebratt,28058429.0,0.755,0.844,0.792
De Tranquilote,1IDFcb3cjkj2dhv3UaxX9b,Danny Romero,27524132.0,0.682,0.889,0.669
Swing,4DbhxwlkhTbCTqlZptxmI6,Danny Ocean,27516863.0,0.729,0.532,0.616
Contando Lunares (feat. Cruz Cafuné),6Cs7b9bu3fy5XhMwBA9Tz4,Don Patricio,27403075.0,0.856,0.709,0.523
11 PM,7KbF6AdprOXEEHlsq11Z6d,Maluma,27327674.0,0.777,0.68,0.712
QUE PRETENDES,25ZAibhr3bdlMCLmubZDVt,J Balvin,27165048.0,0.639,0.939,0.791
Diavla,1KfrcxnOLyDhd3p4hGrhVe,Chris Viz,26078017.0,0.84,0.659,0.617
Adan y Eva,6FyRXC8tJUh863JCkyWqtk,Paulo Londra,25842489.0,0.767,0.72,0.709
Cuaderno,7anSoGdgtmJTAPZBzcPhO6,Dalex,25042303.0,0.681,0.688,0.648
Alocao (With Bad Gyal),6RyuoOJXNzlVWpfC5xQyeI,Omar Montes,24303961.0,0.673,0.699,0.752
