Track Name,spotify_id,Artist,Streams,Danceability,Valence,Energy
Dance Monkey,1rgnBhdG2JDFTbYkYRZAku,Tones And I,9617171.0,0.825,0.54,0.593
bad guy,2Fxmhks0bxGSBdJ92vM42m,Billie Eilish,9262177.0,0.701,0.562,0.425
Someone You Loved,7qEHsqek33rTcFNT9PFqLf,Lewis Capaldi,7714571.0,0.501,0.446,0.405
3 Nights,1tNJrcVe6gwLEiZCtprs1u,Dominic Fike,7393811.0,0.815,0.877,0.518
Don't Call Me Up,5WHTFyqSii0lmT9R21abT8,Mabel,6202981.0,0.674,0.234,0.881
Someone You Loved,2TIlqbIneP0ZY1O0EzYLlc,Lewis Capaldi,5916819.0,0.501,0.446,0.405
Shallow,2VxeLyX666F8uXCJ0dZF8B,Lady Gaga,5826016.0,0.572,0.323,0.385
Vossi Bop,44ZJ4hLD5onikKsVLQaILr,Stormzy,5693791.0,0.682,0.428,0.653
Giant (with Rag'n'Bone Man),5itOtNx0WxtJmi1TQ3RuRd,Calvin Harris,5336171.0,0.807,0.606,0.887
Piece Of Your Heart,1DFD5Fotzgn6yYXkYsKiGs,MEDUZA,5300848.0,0.677,0.631,0.744
Hold Me While You Wait,60iSKGrGazRzICtMjADNSM,Lewis Capaldi,5211593.0,0.688,0.162,0.53
Old Town Road (feat. Billy Ray Cyrus) - Remix,6u7jPi22kF8CTQ3rb9DHE7,Lil Nas X,5094475.0,0.878,0.639,0.619
Wow.,6MWtB6iiXyIwun0YzU6DFP,Post Malone,4945374.0,0.833,0.385,0.539
7 rings,6ocbgoVGwYJhOv1GgI9NsF,Ariana Grande,4939509.0,0.778,0.327,0.317
Sweet but Psycho,25sgk305KZfyuqVBQIahim,Ava Max,4687262.0,0.719,0.628,0.704
Outnumbered,6UjZ2Yx2g2a52XxiA8ONxZ,Dermot Kennedy,4614786.0,0.614,0.258,0.684
Sunflower - Spider-Man: Into the Spider-Verse,3KkXRkHbMCARz0aVfEt68P,Post Malone,4465924.0,0.76,0.913,0.479
Señorita,6v3KW9xbzN5yKLt9YKDYA2,Shawn Mendes,4465254.0,0.759,0.749,0.548
Bruises,4Of7rzpRpV1mWRbhp5rAqG,Lewis Capaldi,4428838.0,0.736,0.361,0.308
Beautiful People (feat. Khalid),70eFcWOvlMObDhURTqT4Fv,Ed Sheeran,4341242.0,0.64,0.546,0.647
Ride It,2tnVG71enUj33Ic2nFN6kZ,Regard,4319065.0,0.88,0.884,0.751
Dancing With A Stranger (with Normani),6Qs4SXO9dwPj5GKvVOv8Ki,Sam Smith,4145454.0,0.741,0.347,0.52
"break up with your girlfriend, i'm bored",4kV4N9D1iKVxx1KLvtTpjS,Ariana Grande,4125178.0,0.726,0.335,0.554
Circles,21jGcNKet2qwijlDFuPiPb,Post Malone,3945168.0,0.695,0.553,0.762
Sorry,6y1UtRcHQU07aUs3oxZ8Yn,Joel Corry,3904433.0,0.744,0.847,0.79
Truth Hurts,5qmq61DAAOUaW8AUo8xKhh,Lizzo,3685658.0,0.715,0.412,0.624
Higher Love,6oJ6le65B3SEqPwMRNXWjY,Kygo,3661211.0,0.693,0.404,0.678
Eastside (with Halsey & Khalid),7FGq80cy8juXBCD2nrqdWU,benny blanco,3590204.0,0.632,0.329,0.686
i'm so tired...,7COXchtUOMd6uIT6HvmRaI,Lauv,3572729.0,0.599,0.534,0.733
Ladbroke Grove,7b4ky1LlQLFhXHmhZkFgqV,AJ Tracey,3555452.0,0.903,0.727,0.839
Power Over Me,0OGNtqKkjI7FCE9HZ4Khgo,Dermot Kennedy,3555017.0,0.42,0.491,0.843
Shotgun,4ofwffwvvnbSkrMSCKQDaC,George Ezra,3543989.0,0.672,0.754,0.735
Just You and I,03x2rVJRFUrvwlfxoHd9Mo,Tom Walker,3541864.0,0.567,0.544,0.696
Goodbyes (Feat. Young Thug),6vBdBCoOhKHiYDDOcorfNo,Post Malone,3439945.0,0.58,0.175,0.653
How Do You Sleep?,6b2RcmUt1g9N9mQ3CbjX2Y,Sam Smith,3413793.0,0.477,0.345,0.682
Location (feat. Burna Boy),3z4CGd63tpUn9a6oQSG0CI,Dave,3368473.0,0.812,0.55,0.496
South of the Border (feat. Camila Cabello & Cardi B),4vUmTMuQqjdnvlZmAH61Qk,Ed Sheeran,3290581.0,0.857,0.668,0.621
Sucker,4y3OI86AEP6PQoDE6olYhO,Jonas Brothers,3266331.0,0.842,0.952,0.734
Outnumbered,4Ta3PhWmY50ZLU1uhKFKPE,Dermot Kennedy,3226045.0,0.614,0.258,0.684
Saturday Nights,5kfNriitmkNE8mUbZ7gbq8,Khalid,3190290.0,0.551,0.341,0.44
Here With Me,5icOoE6VgqFKohjWWNp0Ac,Marshmello,3183724.0,0.791,0.181,0.565
Happier,2dpaYNEQHiRxtZbfNsse99,Marshmello,3171958.0,0.687,0.671,0.792
Body (feat. brando),7K7MUBCnzgBAvMVW2RTWNs,Loud Luxury,3152764.0,0.752,0.582,0.764
I Don't Care (with Justin Bieber),3HVWdVOQ0ZA45FuZGSfvns,Ed Sheeran,3082304.0,0.798,0.842,0.675
when the party's over,43zdsphuZLzwA9k4DJhU0I,Billie Eilish,3080239.0,0.367,0.198,0.111
bury a friend,4SSnFejRGlZikf02HLewEF,Billie Eilish,3045936.0,0.905,0.196,0.389
