Track Name,spotify_id,Artist,Streams,Danceability,Valence,Energy
bad guy,2Fxmhks0bxGSBdJ92vM42m,Billie Eilish,14306260.0,0.701,0.562,0.425
Język ciała,3rM7bxaGhahPf0bhRBlrXM,Tymek,14096489.0,0.72,0.686,0.722
Rainman,7GMszPpwzW9Yehj9Ox2QLD,Tymek,13481761.0,0.802,0.452,0.652
hot coffee,4U4LEUWV8sFtos5PdjfDA7,schafter,12607838.0,0.739,0.5,0.578
Trofea,3pe05XBTPu2wpWwkVPzuUX,Dawid Podsiadło,11537163.0,0.758,0.635,0.673
W PIĄTKI LEŻĘ W WANNIE,4bpShq8coki3AlMsXuFCDa,Taco Hemingway,11247616.0,0.793,0.269,0.496
Chłopaki nie płaczą,4glBRF3uJCf3bTG4hhIhpn,Bedoes,11110857.0,0.68,0.238,0.519
Poza kontrolą,72sOrgrynSH73z4E41Ed0i,Tymek,11001807.0,0.802,0.709,0.412
Dance Monkey,1rgnBhdG2JDFTbYkYRZAku,Tones And I,10226658.0,0.825,0.54,0.593
Surfer,5vBtQYXPl3doQwnlFHwknb,be vis,9291772.0,0.832,0.556,0.535
Ona By Tak Chciała,4ocfGuRDytBDjTeJLDIDjL,Ronnie Ferrari,9155228.0,0.783,0.84,0.885
Shallow,2VxeLyX666F8uXCJ0dZF8B,Lady Gaga,8996928.0,0.572,0.323,0.385
Bestia,5b9RQx9CLZRZcO1W8PvmcB,Young Igi,8869682.0,0.748,0.418,0.441
@,3EQDJ0MHppNeqOtAVoJqJH,chillwagon,8521930.0,0.818,0.805,0.697
Początek,6TfeSFGbqxGjIKuKLQOsKC,Męskie Granie Orkiestra 2018,8453725.0,0.771,0.954,0.703
Małomiasteczkowy,77vLpSAMNzeYL4EBeZxWqI,Dawid Podsiadło,8325201.0,0.573,0.451,0.833
LECI NOWY FUTURE,4DVPJXPqKLIon9BHklap1w,Taco Hemingway,8230798.0,0.713,0.876,0.769
Señorita,6v3KW9xbzN5yKLt9YKDYA2,Shawn Mendes,7954917.0,0.759,0.749,0.548
California,2nFaT0t36H6UX3wN3Vxvjm,White 2115,7933509.0,0.682,0.617,0.675
7 rings,6ocbgoVGwYJhOv1GgI9NsF,Ariana Grande,7728815.0,0.778,0.327,0.317
Najnowszy Klip,35UvOH0tRlSCdtWtaXuiWh,Dawid Podsiadło,7652791.0,0.719,0.345,0.673
Nadchodzi lato,25ON3izqwOFhEexcMUeWfP,Bedoes,7453966.0,0.442,0.187,0.598
Sweet but Psycho,25sgk305KZfyuqVBQIahim,Ava Max,7326988.0,0.719,0.628,0.704
Jagodzianki (prod.by Abel de Jong),2Zu0RM1e8qBQDfVIm072ki,Malik Montana,6965053.0,0.957,0.805,0.664
High Hopes,1rqqCSm0Qe4I9rUvWncaom,Panic! At The Disco,6868315.0,0.579,0.681,0.904
Delfin,0xoUDiOLXqp9qB3S9FkvUI,Bedoes,6727749.0,0.787,0.507,0.792
Sobie i Wam,5Jt9LBya59lo2T9qQ7jfH3,Męskie Granie Orkiestra 2019,6677416.0,0.724,0.914,0.815
Napad na bankiet,2yVGgYMwdNIcEdEiUzFUYc,Sokół,6648755.0,0.778,0.361,0.62
Outside,4SDdeq8HUaKPUGiE4WMASH,Kartky,6642951.0,0.665,0.385,0.664
Robię Yeah (prod.by FRNKIE),2hyh9YvwFB0cGjvyGk6Sxo,Malik Montana,6590643.0,0.718,0.398,0.556
Wybory,3KeWngnWN1REq9d26ZanKj,Jan-Rapowanie,6540369.0,0.657,0.406,0.739
Piece Of Your Heart,1DFD5Fotzgn6yYXkYsKiGs,MEDUZA,6135568.0,0.677,0.631,0.744
Youngblood,2iUXsYOEPhVqEBwsqP70rE,5 Seconds of Summer,6058719.0,0.596,0.152,0.854
Fiji,2CdCs9y04oDuYCF4ewNzI7,Taco Hemingway,5960016.0,0.774,0.351,0.813
candy.doll,4ogDI1pxczM40LfveHO188,schafter,5915447.0,0.717,0.22,0.599
Dementor,4SIVAJIeJN2KrcL6x5auUH,Filipek,5864593.0,0.793,0.735,0.595
rower,1iwYb3LTEAkMLA6YvR71TD,chillwagon,5862270.0,0.757,0.891,0.713
UA,3Vmq9lE9ayaO1wpcdxjn7c,Reto,5749141.0,0.711,0.198,0.491
8 kobiet - Remix,5s6jooT9ZcUjjD5qVx9B5K,TACONAFIDE,5746358.0,0.725,0.267,0.571
Mother's Daughter,2WyRfGeHo97VC5mP1BBSzr,Miley Cyrus,5663537.0,0.681,0.528,0.865
Someone You Loved,7qEHsqek33rTcFNT9PFqLf,Lewis Capaldi,5658830.0,0.501,0.446,0.405
Wiking,1ef8jV2jElVL74JzBKo6K7,Sarius,5604853.0,0.663,0.279,0.554
double D’s,5atl0dYLk4ctS0xeY41WzL,schafter,5431740.0,0.92,0.605,0.442
Będzie Lepiej,30OnKqCINi9fRJyQTEZeDz,Miyo,5423813.0,0.764,0.775,0.8
Old Town Road (feat. Billy Ray Cyrus) - Remix,6u7jPi22kF8CTQ3rb9DHE7,Lil Nas X,5376430.0,0.878,0.639,0.619
05:05,4oiXEXaXR2IPf3GVms9MLK,Bedoes,5373158.0,0.589,0.723,0.525
Don't Call Me Up,5WHTFyqSii0lmT9R21abT8,Mabel,5350434.0,0.674,0.234,0.881
Mogę dziś umierać,3XtJwOJQroFfY98WJwzzep,White 2115,5276593.0,0.843,0.604,0.634
Ritual,3M9Apu4OZfylLTFKvgEtKa,Tiësto,5258086.0,0.647,0.767,0.726
Worldwide,5TvFjvlL5yvStZeaCPxNPI,Otsochodzi,5253718.0,0.79,0.557,0.63
