Track Name,spotify_id,Artist,Streams,Danceability,Valence,Energy
bad guy,2Fxmhks0bxGSBdJ92vM42m,Billie Eilish,77531700,0.701,0.562,0.425
Someone You Loved,7qEHsqek33rTcFNT9PFqLf,Lewis Capaldi,72409656,0.501,0.446,0.405
Vossi Bop,44ZJ4hLD5onikKsVLQaILr,Stormzy,68359472,0.682,0.428,0.653
Location (feat. Burna Boy),3z4CGd63tpUn9a6oQSG0CI,Dave,66015630,0.812,0.55,0.496
Don't Call Me Up,5WHTFyqSii0lmT9R21abT8,Mabel,61078688,0.674,0.234,0.881
Ladbroke Grove,7b4ky1LlQLFhXHmhZkFgqV,AJ Tracey,60751719,0.903,0.727,0.839
Dance Monkey,1rgnBhdG2JDFTbYkYRZAku,Tones And I,59850388,0.825,0.54,0.593
Giant (with Rag'n'Bone Man),5itOtNx0WxtJmi1TQ3RuRd,Calvin Harris,54302843,0.807,0.606,0.887
3 Nights,1tNJrcVe6gwLEiZCtprs1u,Dominic Fike,52716285,0.815,0.877,0.518
Sweet but Psycho,25sgk305KZfyuqVBQIahim,Ava Max,51419626,0.719,0.628,0.704
Piece Of Your Heart,1DFD5Fotzgn6yYXkYsKiGs,MEDUZA,50536930,0.677,0.631,0.744
Someone You Loved,2TIlqbIneP0ZY1O0EzYLlc,Lewis Capaldi,50531063,0.501,0.446,0.405
Wow.,6MWtB6iiXyIwun0YzU6DFP,Post Malone,50055403,0.833,0.385,0.539
Options,2cytBOLpwFRX7J9URCrFIe,NSG,49905300,0.836,0.762,0.621
7 rings,6ocbgoVGwYJhOv1GgI9NsF,Ariana Grande,48797598,0.778,0.327,0.317
Hold Me While You Wait,60iSKGrGazRzICtMjADNSM,Lewis Capaldi,47185638,0.688,0.162,0.53
Strike a Pose (feat. Aitch),23GvTfcGK454ppLsts3W44,Young T & Bugsey,45405291,0.531,0.591,0.581
Beautiful People (feat. Khalid),70eFcWOvlMObDhURTqT4Fv,Ed Sheeran,45056127,0.64,0.546,0.647
Shallow,2VxeLyX666F8uXCJ0dZF8B,Lady Gaga,44690438,0.572,0.323,0.385
"break up with your girlfriend, i'm bored",4kV4N9D1iKVxx1KLvtTpjS,Ariana Grande,44604395,0.726,0.335,0.554
Dancing With A Stranger (with Normani),6Qs4SXO9dwPj5GKvVOv8Ki,Sam Smith,43786154,0.741,0.347,0.52
Sunflower - Spider-Man: Into the Spider-Verse,3KkXRkHbMCARz0aVfEt68P,Post Malone,43557296,0.76,0.913,0.479
Old Town Road (feat. Billy Ray Cyrus) - Remix,6u7jPi22kF8CTQ3rb9DHE7,Lil Nas X,42582193,0.878,0.639,0.619
Señorita,6v3KW9xbzN5yKLt9YKDYA2,Shawn Mendes,39601874,0.759,0.749,0.548
Shotgun,4ofwffwvvnbSkrMSCKQDaC,George Ezra,38764022,0.672,0.754,0.735
Bruises,4Of7rzpRpV1mWRbhp5rAqG,Lewis Capaldi,38505705,0.736,0.361,0.308
Take Me Back to London (feat. Stormzy),1AI7UPw3fgwAFkvAlZWhE0,Ed Sheeran,37342595,0.885,0.605,0.762
Just You and I,03x2rVJRFUrvwlfxoHd9Mo,Tom Walker,37052303,0.567,0.544,0.696
Higher Love,6oJ6le65B3SEqPwMRNXWjY,Kygo,36741480,0.693,0.404,0.678
Happier,2dpaYNEQHiRxtZbfNsse99,Marshmello,36384290,0.687,0.671,0.792
Keisha & Becky - Remix,5wIjM4q7oIgiLqn8Qfoyxh,Russ Millions,35447528,0.863,0.644,0.471
I Don't Care (with Justin Bieber),0hVXuCcriWRGvwMV1r5Yn9,Ed Sheeran,35382396,0.798,0.843,0.676
Fashion Week (feat. AJ Tracey & MoStack),78KyOmqWmqLkQcXO1cA7MO,Steel Banglez,35370972,0.694,0.703,0.757
I Don't Care (with Justin Bieber),3HVWdVOQ0ZA45FuZGSfvns,Ed Sheeran,35185372,0.798,0.842,0.675
Sorry,6y1UtRcHQU07aUs3oxZ8Yn,Joel Corry,34857003,0.744,0.847,0.79
Ride It,2tnVG71enUj33Ic2nFN6kZ,Regard,34785700,0.88,0.884,0.751
High Hopes,1rqqCSm0Qe4I9rUvWncaom,Panic! At The Disco,34124769,0.579,0.681,0.904
Eastside (with Halsey & Khalid),7FGq80cy8juXBCD2nrqdWU,benny blanco,33348205,0.632,0.329,0.686
So High (feat. Fredo),5aubXDnDNVKA5pS7EnR0mp,MIST,32496677,0.866,0.384,0.714
South of the Border (feat. Camila Cabello & Cardi B),4vUmTMuQqjdnvlZmAH61Qk,Ed Sheeran,32220140,0.857,0.668,0.621
How Do You Sleep?,6b2RcmUt1g9N9mQ3CbjX2Y,Sam Smith,31977386,0.477,0.345,0.682
"thank u, next",3e9HZxeyfWwjeyPAMmWSSQ,Ariana Grande,31824697,0.717,0.412,0.653
Funky Friday,01IQ4aQgOf0Kkq3a273hmO,Dave,31459535,0.975,0.671,0.535
SICKO MODE,2xLMifQCjDGFmkHkpNLD9h,Travis Scott,31029882,0.834,0.446,0.73
Goodbyes (Feat. Young Thug),6vBdBCoOhKHiYDDOcorfNo,Post Malone,30897332,0.58,0.175,0.653
Swervin (feat. 6ix9ine),1wJRveJZLSb1rjhnUHQiv6,A Boogie Wit da Hoodie,30656283,0.581,0.434,0.662
Circles,21jGcNKet2qwijlDFuPiPb,Post Malone,29302398,0.695,0.553,0.762
Wish You Well,1yAPglN5AGf7UoLK062ZYq,Sigala,29288501,0.669,0.576,0.895
Lucid Dreams,285pBltuF7vW8TeWk8hdRR,Juice WRLD,28978145,0.511,0.218,0.566
Truth Hurts,5qmq61DAAOUaW8AUo8xKhh,Lizzo,28442307,0.715,0.412,0.624
