Track Name,spotify_id,Artist,Streams,Danceability,Valence,Energy
Cinta Luar Biasa,1Hy1CBFRXYvFL7eJT5MLlG,Andmesh,40324399.0,0.59,0.325,0.263
Lily,0lks2Kt9veMOFEAPN0fsqN,Alan Walker,39441919.0,0.423,0.467,0.634
Adu Rayu,3FcCAFQj4bLpfxo8gj1kk9,Yovie Widianto,35953596.0,0.558,0.217,0.374
Tanpa Tergesa,66wRGrt1HmeVa1wtnWMj6C,Juicy Luicy,34853885.0,0.703,0.449,0.291
On My Way,4n7jnSxVLd8QioibtTDBDq,Alan Walker,33661899.0,0.509,0.297,0.689
"A Whole New World (End Title) - From ""Aladdin""",1iWHabUgUuuKLBa0TzTHfk,ZAYN,32798191.0,0.302,0.105,0.414
Boy With Luv (feat. Halsey),5KawlOMHjWeUjQtnuRs22c,BTS,32503672.0,0.645,0.798,0.862
Hanya Rindu,3VK96nMFmP34P4dq2zrAWu,Andmesh,31681230.0,0.294,0.299,0.146
comethru,18uwL0vNUanqZH0ro2QcOP,Jeremy Zucker,31440417.0,0.795,0.608,0.178
Señorita,6v3KW9xbzN5yKLt9YKDYA2,Shawn Mendes,29951272.0,0.759,0.749,0.548
Without Me,5p7ujcrUXASCNwRaWNHR1C,Halsey,29753202.0,0.752,0.533,0.488
Way Back Home (feat. Conor Maynard) - Sam Feldt Edit,1ZLrDPgR7mvuTco3rQK8Pk,SHAUN,28798879.0,0.737,0.447,0.747
Tolong,5X5Vj8FcxyoLzq9qxAa45U,Budi Doremi,28231523.0,0.435,0.244,0.2
I Love You 3000,3znQ9i61vfe2E7URHlOiyc,Stephanie Poetri,28129541.0,0.648,0.408,0.382
7 rings,6ocbgoVGwYJhOv1GgI9NsF,Ariana Grande,25254794.0,0.778,0.327,0.317
Kill This Love,4pUCKHjJ4Ijewc37rRrvHn,BLACKPINK,24754750.0,0.738,0.58,0.861
"thank u, next",3e9HZxeyfWwjeyPAMmWSSQ,Ariana Grande,24327376.0,0.717,0.412,0.653
2002,2BgEsaKNfHUdlh97KmvFyo,Anne-Marie,22044160.0,0.697,0.603,0.683
I Don't Care (with Justin Bieber),0hVXuCcriWRGvwMV1r5Yn9,Ed Sheeran,22016976.0,0.798,0.843,0.676
SOLO,2wVDWtLKXunswWecARNILj,JENNIE,21794416.0,0.751,0.388,0.642
Waktu Yang Salah,4qgIQcskrvj6nlypTvBm5k,Fiersa Besari,21240912.0,0.666,0.299,0.276
lowkey,5TTXEcfsYLh6fTarLaevTi,NIKI,20711294.0,0.752,0.227,0.494
Memories,2b8fOow8UzyDFAE27YhOZM,Maroon 5,20370169.0,0.764,0.575,0.32
