Track Name,spotify_id,Artist,Streams,Danceability,Valence,Energy
bad guy,2Fxmhks0bxGSBdJ92vM42m,Billie Eilish,1108555,0.701,0.562,0.425
Dance Monkey,1rgnBhdG2JDFTbYkYRZAku,Tones And I,711103,0.825,0.54,0.593
7 rings,6ocbgoVGwYJhOv1GgI9NsF,Ariana Grande,558935,0.778,0.327,0.317
Shallow,2VxeLyX666F8uXCJ0dZF8B,Lady Gaga,542027,0.572,0.323,0.385
Wow.,6MWtB6iiXyIwun0YzU6DFP,Post Malone,532433,0.833,0.385,0.539
I Got Love,5rwsJbBNa8SfPW4oFA1GjP,MiyaGi & Endspiel,528338,0.665,0.233,0.872
Zemes stunda,7MSS9mAqAHHkUCa7HL0RbA,ansis,528134,0.782,0.883,0.468
Señorita,6v3KW9xbzN5yKLt9YKDYA2,Shawn Mendes,497731,0.759,0.749,0.548
Someone You Loved,7qEHsqek33rTcFNT9PFqLf,Lewis Capaldi,493578,0.501,0.446,0.405
Beautiful People (feat. Khalid),70eFcWOvlMObDhURTqT4Fv,Ed Sheeran,490212,0.64,0.546,0.647
Let Me Down Slowly,2qxmye6gAegTMjLKEBoR3d,Alec Benjamin,489199,0.652,0.483,0.557
Мокрые кроссы,35poFvLMiXHPZsItZ0HiHZ,Tima Belorusskih,483060,0.671,0.539,0.709
Sunflower - Spider-Man: Into the Spider-Verse,3KkXRkHbMCARz0aVfEt68P,Post Malone,480713,0.76,0.913,0.479
Piece Of Your Heart,1DFD5Fotzgn6yYXkYsKiGs,MEDUZA,477119,0.677,0.631,0.744
MIDDLE CHILD,2JvzF1RMd7lE3KmFlsyZD8,J. Cole,474189,0.837,0.463,0.364
Lalala,51Fjme0JiitpyXKuyQiCDo,Y2K,467479,0.843,0.496,0.391
Without Me,5p7ujcrUXASCNwRaWNHR1C,Halsey,456107,0.752,0.533,0.488
when the party's over,43zdsphuZLzwA9k4DJhU0I,Billie Eilish,454074,0.367,0.198,0.111
Dancing With A Stranger (with Normani),6Qs4SXO9dwPj5GKvVOv8Ki,Sam Smith,448141,0.741,0.347,0.52
SICKO MODE,2xLMifQCjDGFmkHkpNLD9h,Travis Scott,426976,0.834,0.446,0.73
Old Town Road,53CJANUxooaqGOtdsBTh7O,Lil Nas X,424590,0.908,0.471,0.517
i'm so tired...,7COXchtUOMd6uIT6HvmRaI,Lauv,424529,0.599,0.534,0.733
bury a friend,4SSnFejRGlZikf02HLewEF,Billie Eilish,418969,0.905,0.196,0.389
3 Nights,1tNJrcVe6gwLEiZCtprs1u,Dominic Fike,417849,0.815,0.877,0.518
Lucid Dreams,285pBltuF7vW8TeWk8hdRR,Juice WRLD,416175,0.511,0.218,0.566
How Do You Sleep?,6b2RcmUt1g9N9mQ3CbjX2Y,Sam Smith,412452,0.477,0.345,0.682
rockstar (feat. 21 Savage),0e7ipj03S05BNilyu5bRzt,Post Malone,411948,0.585,0.129,0.52
Незабудка,53ORJG1CfDX0xo8qyhup6Q,Tima Belorusskih,407648,0.756,0.301,0.57
Happier,2dpaYNEQHiRxtZbfNsse99,Marshmello,400206,0.687,0.671,0.792
Old Town Road (feat. Billy Ray Cyrus) - Remix,6u7jPi22kF8CTQ3rb9DHE7,Lil Nas X,399787,0.878,0.639,0.619
Sweet but Psycho,25sgk305KZfyuqVBQIahim,Ava Max,395564,0.719,0.628,0.704
Better Now,7dt6x5M1jzdTEt8oCbisTK,Post Malone,392630,0.68,0.341,0.578
Circles,21jGcNKet2qwijlDFuPiPb,Post Malone,392532,0.695,0.553,0.762
Eastside (with Halsey & Khalid),7FGq80cy8juXBCD2nrqdWU,benny blanco,390102,0.632,0.329,0.686
Goodbyes (Feat. Young Thug),6vBdBCoOhKHiYDDOcorfNo,Post Malone,383693,0.58,0.175,0.653
Praise The Lord (Da Shine) (feat. Skepta),7ycWLEP1GsNjVvcjawXz3z,A$AP Rocky,383268,0.854,0.294,0.569
Falling Down - Bonus Track,4jvjzW7Hm0yK4LvvE0Paz9,Lil Peep,382263,0.669,0.273,0.574
High Hopes,1rqqCSm0Qe4I9rUvWncaom,Panic! At The Disco,379328,0.579,0.681,0.904
In My Mind,0E9ZjEAyAwOXZ7wJC0PD33,Dynoro,375196,0.694,0.163,0.77
Витаминка,792c14LiectozZczjylkfW,Tima Belorusskih,373374,0.783,0.192,0.781
Youngblood,2iUXsYOEPhVqEBwsqP70rE,5 Seconds of Summer,364603,0.596,0.152,0.854
SAD!,3ee8Jmje8o58CHK66QrVC2,XXXTENTACION,361337,0.74,0.473,0.613
Truth Hurts,5qmq61DAAOUaW8AUo8xKhh,Lizzo,360628,0.715,0.412,0.624
HIGHEST IN THE ROOM,3eekarcy7kvN4yt5ZFzltW,Travis Scott,355943,0.598,0.0605,0.427
Close To Me (with Diplo) (feat. Swae Lee),5JEx7HbmvHQQswJCsoo9rA,Ellie Goulding,346462,0.575,0.493,0.758
Jocelyn Flores,7m9OqQk4RVRkw9JJdeAw96,XXXTENTACION,339874,0.872,0.437,0.391
"break up with your girlfriend, i'm bored",4kV4N9D1iKVxx1KLvtTpjS,Ariana Grande,338109,0.726,0.335,0.554
Piededzini Mann,0q3QoeqUKLIiHz7d43nvGb,Singapūras Satīns,324105,0.618,0.63,0.812
Chlorine,23OXdR7YuUBVWh5hSnYJau,Twenty One Pilots,323800,0.609,0.315,0.674
I Don't Care (with Justin Bieber),0hVXuCcriWRGvwMV1r5Yn9,Ed Sheeran,323186,0.798,0.843,0.676
