Track Name,spotify_id,Artist,Streams,Danceability,Valence,Energy
Dance Monkey,1rgnBhdG2JDFTbYkYRZAku,Tones And I,11753557.0,0.825,0.54,0.593
Shallow,2VxeLyX666F8uXCJ0dZF8B,Lady Gaga,10532846.0,0.572,0.323,0.385
Paris,1NgeW6kFhdqAvEKgKYhf1s,Lord Siva,10448624.0,0.818,0.774,0.533
bad guy,2Fxmhks0bxGSBdJ92vM42m,Billie Eilish,9901464.0,0.701,0.562,0.425
Gonzo,6bh20cEbXMNJ5JPUvbGSYq,Suspekt,8970583.0,0.75,0.322,0.557
En Sang (feat. Gucci Mane),1hwYGaUz6V4odyt0u0QlKf,Emil Stabil,8560695.0,0.874,0.46,0.573
Wow.,6MWtB6iiXyIwun0YzU6DFP,Post Malone,8071583.0,0.833,0.385,0.539
Vai Amor,2ilvTstOiWDmsGf75lz6Ka,Gilli,7998942.0,0.89,0.837,0.662
Vai Amor,7nPTjuVySLIUlgKrzTIFdb,Gilli,7860127.0,0.89,0.837,0.662
Someone You Loved,7qEHsqek33rTcFNT9PFqLf,Lewis Capaldi,7827335.0,0.501,0.446,0.405
Sweet but Psycho,25sgk305KZfyuqVBQIahim,Ava Max,7425148.0,0.719,0.628,0.704
Nik & Jay,151GbWJcajt35sN4T309vF,TopGunn,7361418.0,0.879,0.423,0.489
Culo (feat. Branco),49vQclrdXkZXMJnD0VN3qZ,Gilli,7284070.0,0.9,0.584,0.66
Piece Of Your Heart,1DFD5Fotzgn6yYXkYsKiGs,MEDUZA,6924435.0,0.677,0.631,0.744
All In,59iEMlCecSDtur0rlSOmvX,Branco,6884010.0,0.805,0.321,0.637
Señorita,6v3KW9xbzN5yKLt9YKDYA2,Shawn Mendes,6867571.0,0.759,0.749,0.548
Beautiful People (feat. Khalid),70eFcWOvlMObDhURTqT4Fv,Ed Sheeran,6844703.0,0.64,0.546,0.647
Love Someone,3id2EVGKc3eFAMn9nFnB0r,Lukas Graham,6207714.0,0.538,0.265,0.409
