Track Name,spotify_id,Artist,Streams,Danceability,Valence,Energy
MIDDLE CHILD,2JvzF1RMd7lE3KmFlsyZD8,J. Cole,277260819.0,0.837,0.463,0.364
Sunflower - Spider-Man: Into the Spider-Verse,3KkXRkHbMCARz0aVfEt68P,Post Malone,264867459.0,0.76,0.913,0.479
bad guy,2Fxmhks0bxGSBdJ92vM42m,Billie Eilish,263629514.0,0.701,0.562,0.425
Truth Hurts,5qmq61DAAOUaW8AUo8xKhh,Lizzo,228432445.0,0.715,0.412,0.624
Going Bad (feat. Drake),2IRZnDFmlqMuOrYOLnZZyc,Meek Mill,227394313.0,0.889,0.544,0.496
Wow.,6MWtB6iiXyIwun0YzU6DFP,Post Malone,226140582.0,0.833,0.385,0.539
7 rings,6ocbgoVGwYJhOv1GgI9NsF,Ariana Grande,218393516.0,0.778,0.327,0.317
Swervin (feat. 6ix9ine),1wJRveJZLSb1rjhnUHQiv6,A Boogie Wit da Hoodie,199883167.0,0.581,0.434,0.662
Murder On My Mind,7eBqSVxrzQZtK2mmgRG6lC,YNW Melly,196065697.0,0.759,0.74,0.73
Drip Too Hard (Lil Baby & Gunna),78QR3Wp35dqAhFEc2qAGjE,Lil Baby,194450998.0,0.897,0.389,0.662
Suge,2gwkD6igEhQbDQegRCcdoB,DaBaby,187221496.0,0.876,0.844,0.662
SICKO MODE,2xLMifQCjDGFmkHkpNLD9h,Travis Scott,182212910.0,0.834,0.446,0.73
Money In The Grave (Drake ft. Rick Ross),5ry2OE6R2zPQFDO85XkgRb,Drake,176738941.0,0.831,0.101,0.502
Lucid Dreams,285pBltuF7vW8TeWk8hdRR,Juice WRLD,170963720.0,0.511,0.218,0.566
Goodbyes (Feat. Young Thug),6vBdBCoOhKHiYDDOcorfNo,Post Malone,166566843.0,0.58,0.175,0.653
Without Me,5p7ujcrUXASCNwRaWNHR1C,Halsey,165131212.0,0.752,0.533,0.488
Old Town Road (feat. Billy Ray Cyrus) - Remix,6u7jPi22kF8CTQ3rb9DHE7,Lil Nas X,164416543.0,0.878,0.639,0.619
a lot,2t8yVaLvJ0RenpXUIAC52d,21 Savage,163389914.0,0.837,0.274,0.636
Talk (feat. Disclosure),6TqXcAFInzjp0bODyvrWEq,Khalid,157101971.0,0.901,0.346,0.4
Happier,2dpaYNEQHiRxtZbfNsse99,Marshmello,156940259.0,0.687,0.671,0.792
