Track Name,spotify_id,Artist,Streams,Danceability,Valence,Energy
Dance Monkey,1rgnBhdG2JDFTbYkYRZAku,Tones And I,24325139.0,0.825,0.54,0.593
Shallow,2VxeLyX666F8uXCJ0dZF8B,Lady Gaga,20700162.0,0.572,0.323,0.385
bad guy,2Fxmhks0bxGSBdJ92vM42m,Billie Eilish,15966983.0,0.701,0.562,0.425
HALLO,1WjLQsbfei4kk9OaVxtfIB,Isah,14987917.0,0.891,0.747,0.511
Someone You Loved,7qEHsqek33rTcFNT9PFqLf,Lewis Capaldi,14215588.0,0.501,0.446,0.405
Always Remember Us This Way,2rbDhOo9Fh61Bbu23T2qCk,Lady Gaga,11550642.0,0.553,0.296,0.502
Sweet but Psycho,25sgk305KZfyuqVBQIahim,Ava Max,11433759.0,0.719,0.628,0.704
Kind Of Love,0Tv9DumSM7K9v4EME1XdsC,Rat City,11109518.0,0.679,0.466,0.825
Señorita,6v3KW9xbzN5yKLt9YKDYA2,Shawn Mendes,10905751.0,0.759,0.749,0.548
Kem Kan Eg Ringe (feat. Store P & Lars Vaular),5CR8jioIWEB0yaS4Ap2mz5,Kygo,9937794.0,0.827,0.526,0.546
Higher Love,6oJ6le65B3SEqPwMRNXWjY,Kygo,9911975.0,0.693,0.404,0.678
Don't Call Me Up,5WHTFyqSii0lmT9R21abT8,Mabel,9841480.0,0.674,0.234,0.881
Domen 2019,7cdzfYrqbbMC6auCV0yAQr,Soppgirobygget,9739576.0,0.75,0.547,0.918
Raske Briller,5lwU311GwiiWBhcXrdy1R4,Nicolay Ramm,9587504.0,0.718,0.421,0.723
Insomnia,7hzlzoOwCZ4D3Ow5YZK4kj,Daya,9434364.0,0.754,0.379,0.653
Let Me Down Slowly,2qxmye6gAegTMjLKEBoR3d,Alec Benjamin,9110074.0,0.652,0.483,0.557
Spirit in the Sky,7B7O5jgFpWfc9orZw6FN4K,KEiiNO,8685668.0,0.61,0.357,0.754
Helt Ærlig,00NVYE5PrMpR1gVlC8zPZV,Morgan Sulele,8583600.0,0.64,0.616,0.864
Beautiful People (feat. Khalid),70eFcWOvlMObDhURTqT4Fv,Ed Sheeran,8569842.0,0.64,0.546,0.647
Neste Sommer,5Z2B8cCZagHiTNEmrEO4Pb,TIX,8494742.0,0.509,0.598,0.817
So Am I,0uUNN1nSoUx1A4fkDCWDQ7,Ava Max,8237796.0,0.682,0.607,0.656
Goodbyes (Feat. Young Thug),6vBdBCoOhKHiYDDOcorfNo,Post Malone,8199788.0,0.58,0.175,0.653
