Track Name,spotify_id,Artist,Streams,Danceability,Valence,Energy
Callaita,2TH65lNHgvLxCKXM3apjxI,Bad Bunny,2692570.0,0.61,0.244,0.624
Otro Trago,1Ej96GIBCTvgH7tNX1r3qr,Sech,2527104.0,0.746,0.619,0.7
Con Calma,5w9c2J52mkdntKOmRLeM2m,Daddy Yankee,2273261.0,0.737,0.656,0.86
LA CANCIÓN,0fea68AdmYNygeTGI4RC18,J Balvin,2251203.0,0.754,0.429,0.646
China,2ksOAxtIxY8yElEWw8RhgK,Anuel AA,2184158.0,0.786,0.609,0.808
Calma - Remix,5iwz1NiezX7WWjnCgY5TH4,Pedro Capó,2103818.0,0.826,0.761,0.773
Secreto,5W83ErFkO3aKAIS1WMi6u0,Anuel AA,2096491.0,0.807,0.706,0.803
No Me Conoce - Remix,4R8BJggjosTswLxtkw8V7P,Jhay Cortez,2063189.0,0.806,0.58,0.786
Te Vi,059bcIhyc2SBwm6sw2AZzd,Piso 21,1990689.0,0.877,0.706,0.777
Verte Ir,4lzxJ4jCuFDXXGkE1LmpKR,DJ Luian,1658997.0,0.857,0.553,0.647
Amanece,1LiN0Z98FkR1t0m8KmLcAH,Anuel AA,1620011.0,0.79,0.889,0.631
Pa Mí - Remix,7g8YaUQABMal0zWe7a2ijz,Dalex,1599845.0,0.688,0.727,0.62
Soltera - Remix,1c0hsvHLELX6y8qymnpLKL,Lunay,1471411.0,0.795,0.799,0.783
Con Altura,2qG5sZ7Si6sdK74qLxedYM,ROSALÍA,1454420.0,0.882,0.746,0.689
11 PM,7KbF6AdprOXEEHlsq11Z6d,Maluma,1392202.0,0.777,0.68,0.712
Tutu,1nocRtwyNPVtGcIJqfgdzZ,Camilo,1357152.0,0.731,0.94,0.832
MIA (feat. Drake),116H0KvKr2Zl4RPuVBruDO,Bad Bunny,1352101.0,0.817,0.158,0.539
Desconocidos,56f5qnyAlZdlz8wrUDA50h,Mau y Ricky,1344745.0,0.719,0.675,0.753
Ella Quiere Beber - Remix,3f5lA8nnc4YYF1qf78WpHw,Anuel AA,1263532.0,0.75,0.697,0.665
Otro Trago - Remix,4bTZeO72FwMa6wKOiqoynL,Sech,1171111.0,0.725,0.763,0.79
Cuaderno,7anSoGdgtmJTAPZBzcPhO6,Dalex,1159505.0,0.681,0.688,0.648
Que Mas Pues - Remix,7fODjB7BrQTGqh0hogW6XD,Sech,1138263.0,0.647,0.811,0.661
Bubalu,7dNwJbsT0sg1le5kVugGJb,Becky G,1137431.0,0.8,0.253,0.355
Tal Vez,5jW3rF4URMdK7tO2xjS5EI,Paulo Londra,1090191.0,0.855,0.741,0.649
QUE PRETENDES,25ZAibhr3bdlMCLmubZDVt,J Balvin,1080256.0,0.639,0.939,0.791
Te Robaré,6v0lAdFF4haL8xjBIUjtOw,Nicky Jam,1054788.0,0.673,0.797,0.752
La Boca,0UQwlF2pRkr1lMN6kNNUj3,Mau y Ricky,1045881.0,0.618,0.76,0.795
Desconocidos,0s5DNDV6LAKn2u2Ufa3VjQ,Mau y Ricky,1041957.0,0.709,0.709,0.771
Adicto (with Anuel AA & Ozuna),3jbT1Y5MoPwEIpZndDDwVq,Tainy,1040151.0,0.734,0.623,0.836
La player (Bandolera),0VKkyBKCXyR99navhVRqcP,Zion & Lennox,1027787.0,0.769,0.602,0.838
Aullando,7BuHdm4lQqcyG3qTwdkxus,Wisin & Yandel,1015435.0,0.8,0.775,0.74
Ni Gucci Ni Prada,32lexhcz93AinKK0qLTZaZ,Kenny Man,1012333.0,0.799,0.91,0.676
Vaina Loca,48zFZh27QU5qsrBjn4C2FA,Ozuna,995385.0,0.754,0.555,0.805
Un Año,2vrpcQNg6itmgVZWsNjWe0,Sebastian Yatra,982459.0,0.773,0.513,0.378
No Te Vayas,4k9byIhs9ppbYWE22waJMB,Camilo,976779.0,0.766,0.81,0.721
Rebota,2YRvdf9cdS88y1wB1WhKoE,Guaynaa,947835.0,0.796,0.918,0.911
Happier,2dpaYNEQHiRxtZbfNsse99,Marshmello,926226.0,0.687,0.671,0.792
Adan y Eva,6FyRXC8tJUh863JCkyWqtk,Paulo Londra,913741.0,0.767,0.72,0.709
Adictiva,6MJUCumnQsQEKbCy28tbCP,Daddy Yankee,913048.0,0.788,0.701,0.771
HP,1LIqNVhaIgxXUt2eVoIQJ3,Maluma,903188.0,0.837,0.618,0.791
Señorita,6v3KW9xbzN5yKLt9YKDYA2,Shawn Mendes,877788.0,0.759,0.749,0.548
Puntos Suspensivos,04cd1MHVq1D8v1nuTZoCdv,Piso 21,876549.0,0.823,0.952,0.731
Baby Girl (feat. Lalo Ebratt),6o8ogTrSX8H0F66Pdz3Tsc,Mario Bautista,868693.0,0.804,0.45,0.705
7 rings,6ocbgoVGwYJhOv1GgI9NsF,Ariana Grande,868646.0,0.778,0.327,0.317
Ya No Tiene Novio,7uQmJ1jgNzBpATSoWKSPFu,Sebastian Yatra,866197.0,0.632,0.784,0.832
Tusa,7k4t7uLgtOxPwTpFmtJNTY,KAROL G,852037.0,0.803,0.574,0.715
Si Supieras,7MRU4vOkywuhZ9kbFiPuiu,Daddy Yankee,825575.0,0.691,0.623,0.894
No Es Justo,5qFeMRz4TvetPmzjre9Dq7,J Balvin,822338.0,0.684,0.721,0.811
Déjala Que Vuelva (feat. Manuel Turizo),1j6xOGusnyXq3l6IryKF3G,Piso 21,818006.0,0.681,0.839,0.788
Baila Baila Baila,7uH27oIt4a6cIFCA8ZPcyG,Ozuna,814302.0,0.816,0.533,0.754
