Track Name,spotify_id,Artist,Streams,Danceability,Valence,Energy
Dance Monkey,1rgnBhdG2JDFTbYkYRZAku,Tones And I,53112827,0.825,0.54,0.593
bad guy,2Fxmhks0bxGSBdJ92vM42m,Billie Eilish,50210089,0.701,0.562,0.425
Sunflower - Spider-Man: Into the Spider-Verse,3KkXRkHbMCARz0aVfEt68P,Post Malone,36601444,0.76,0.913,0.479
Someone You Loved,7qEHsqek33rTcFNT9PFqLf,Lewis Capaldi,35678135,0.501,0.446,0.405
3 Nights,1tNJrcVe6gwLEiZCtprs1u,Dominic Fike,35380408,0.815,0.877,0.518
Eastside (with Halsey & Khalid),7FGq80cy8juXBCD2nrqdWU,benny blanco,34357838,0.632,0.329,0.686
Wow.,6MWtB6iiXyIwun0YzU6DFP,Post Malone,32813266,0.833,0.385,0.539
Without Me,5p7ujcrUXASCNwRaWNHR1C,Halsey,30352656,0.752,0.533,0.488
7 rings,6ocbgoVGwYJhOv1GgI9NsF,Ariana Grande,29872191,0.778,0.327,0.317
Shallow,2VxeLyX666F8uXCJ0dZF8B,Lady Gaga,29249858,0.572,0.323,0.385
Piece Of Your Heart,1DFD5Fotzgn6yYXkYsKiGs,MEDUZA,28891443,0.677,0.631,0.744
Dancing With A Stranger (with Normani),6Qs4SXO9dwPj5GKvVOv8Ki,Sam Smith,27690653,0.741,0.347,0.52
Happier,2dpaYNEQHiRxtZbfNsse99,Marshmello,27631517,0.687,0.671,0.792
Beautiful People (feat. Khalid),70eFcWOvlMObDhURTqT4Fv,Ed Sheeran,27451210,0.64,0.546,0.647
Señorita,6v3KW9xbzN5yKLt9YKDYA2,Shawn Mendes,26643985,0.759,0.749,0.548
Better,6zeeWid2sgw4lap2jV61PZ,Khalid,25587702,0.596,0.112,0.552
Sweet but Psycho,25sgk305KZfyuqVBQIahim,Ava Max,25299045,0.719,0.628,0.704
Circles,21jGcNKet2qwijlDFuPiPb,Post Malone,25054152,0.695,0.553,0.762
Youngblood,2iUXsYOEPhVqEBwsqP70rE,5 Seconds of Summer,24945872,0.596,0.152,0.854
Truth Hurts,5qmq61DAAOUaW8AUo8xKhh,Lizzo,24876306,0.715,0.412,0.624
SICKO MODE,2xLMifQCjDGFmkHkpNLD9h,Travis Scott,24146671,0.834,0.446,0.73
Goodbyes (Feat. Young Thug),6vBdBCoOhKHiYDDOcorfNo,Post Malone,23926123,0.58,0.175,0.653
Old Town Road (feat. Billy Ray Cyrus) - Remix,6u7jPi22kF8CTQ3rb9DHE7,Lil Nas X,23919775,0.878,0.639,0.619
Talk (feat. Disclosure),6TqXcAFInzjp0bODyvrWEq,Khalid,23651804,0.901,0.346,0.4
One Thing Right,4hPpVbbakQNv8YTHYaOJP4,Marshmello,22615615,0.659,0.439,0.623
i'm so tired...,7COXchtUOMd6uIT6HvmRaI,Lauv,21805769,0.599,0.534,0.733
How Do You Sleep?,6b2RcmUt1g9N9mQ3CbjX2Y,Sam Smith,21705946,0.477,0.345,0.682
MIDDLE CHILD,2JvzF1RMd7lE3KmFlsyZD8,J. Cole,21116063,0.837,0.463,0.364
"break up with your girlfriend, i'm bored",4kV4N9D1iKVxx1KLvtTpjS,Ariana Grande,20728714,0.726,0.335,0.554
Shotgun,4ofwffwvvnbSkrMSCKQDaC,George Ezra,20706700,0.672,0.754,0.735
Better Now,7dt6x5M1jzdTEt8oCbisTK,Post Malone,20297283,0.68,0.341,0.578
Here With Me,5icOoE6VgqFKohjWWNp0Ac,Marshmello,20079627,0.791,0.181,0.565
I Don't Care (with Justin Bieber),0hVXuCcriWRGvwMV1r5Yn9,Ed Sheeran,19979996,0.798,0.843,0.676
Body (feat. brando),7K7MUBCnzgBAvMVW2RTWNs,Loud Luxury,19955800,0.752,0.582,0.764
"thank u, next",3e9HZxeyfWwjeyPAMmWSSQ,Ariana Grande,19754333,0.717,0.412,0.653
Confidence,7to68V64Cu6zk0UDo5tyw3,Ocean Alley,19220535,0.59,0.561,0.562
when the party's over,43zdsphuZLzwA9k4DJhU0I,Billie Eilish,18704127,0.367,0.198,0.111
Lalala,51Fjme0JiitpyXKuyQiCDo,Y2K,18650701,0.843,0.496,0.391
It's You,6moU77g9RQyMzHNuKEaQKq,Ali Gatie,18425023,0.732,0.397,0.463
South of the Border (feat. Camila Cabello & Cardi B),4vUmTMuQqjdnvlZmAH61Qk,Ed Sheeran,18362914,0.857,0.668,0.621
Ride It,2tnVG71enUj33Ic2nFN6kZ,Regard,18345965,0.88,0.884,0.751
Going Bad (feat. Drake),2IRZnDFmlqMuOrYOLnZZyc,Meek Mill,18238941,0.889,0.544,0.496
No Guidance (feat. Drake),6XHVuErjQ4XNm6nDPVCxVX,Chris Brown,18206434,0.696,0.136,0.454
Never Seen the Rain,2grAr8pWMuLWn8ZYEE9wDV,Tones And I,18181684,0.485,0.324,0.461
Money In The Grave (Drake ft. Rick Ross),5ry2OE6R2zPQFDO85XkgRb,Drake,18022332,0.831,0.101,0.502
Lucid Dreams,285pBltuF7vW8TeWk8hdRR,Juice WRLD,18003890,0.511,0.218,0.566
hot girl bummer,7aiClxsDWFRQ0Kzk5KI5ku,blackbear,17913134,0.778,0.678,0.559
Memories,2b8fOow8UzyDFAE27YhOZM,Maroon 5,17594417,0.764,0.575,0.32
Johnny Run Away,0vHmuAr3iAuGBAqMmraa05,Tones And I,17468889,0.817,0.495,0.375
rockstar (feat. 21 Savage),0e7ipj03S05BNilyu5bRzt,Post Malone,17203720,0.585,0.129,0.52
