Track Name,spotify_id,Artist,Streams,Danceability,Valence,Energy
Callaita,2TH65lNHgvLxCKXM3apjxI,Bad Bunny,2578457.0,0.61,0.244,0.624
LA CANCIÓN,0fea68AdmYNygeTGI4RC18,J Balvin,2387182.0,0.754,0.429,0.646
Otro Trago,1Ej96GIBCTvgH7tNX1r3qr,Sech,2190047.0,0.746,0.619,0.7
China,2ksOAxtIxY8yElEWw8RhgK,Anuel AA,1940838.0,0.786,0.609,0.808
No Me Conoce - Remix,4R8BJggjosTswLxtkw8V7P,Jhay Cortez,1923909.0,0.806,0.58,0.786
Verte Ir,4lzxJ4jCuFDXXGkE1LmpKR,DJ Luian,1815114.0,0.857,0.553,0.647
Con Calma,5w9c2J52mkdntKOmRLeM2m,Daddy Yankee,1786654.0,0.737,0.656,0.86
Calma - Remix,5iwz1NiezX7WWjnCgY5TH4,Pedro Capó,1728294.0,0.826,0.761,0.773
Secreto,5W83ErFkO3aKAIS1WMi6u0,Anuel AA,1713647.0,0.807,0.706,0.803
Te Vi,059bcIhyc2SBwm6sw2AZzd,Piso 21,1555800.0,0.877,0.706,0.777
Soltera - Remix,1c0hsvHLELX6y8qymnpLKL,Lunay,1464642.0,0.795,0.799,0.783
Amanece,1LiN0Z98FkR1t0m8KmLcAH,Anuel AA,1411276.0,0.79,0.889,0.631
QUE PRETENDES,25ZAibhr3bdlMCLmubZDVt,J Balvin,1276992.0,0.639,0.939,0.791
Pa Mí - Remix,7g8YaUQABMal0zWe7a2ijz,Dalex,1273780.0,0.688,0.727,0.62
Que Mas Pues - Remix,7fODjB7BrQTGqh0hogW6XD,Sech,1261812.0,0.647,0.811,0.661
Si Se Da,5KbBGUpIZd6gVFUU8tqYiQ,Myke Towers,1240943.0,0.83,0.703,0.71
MIA (feat. Drake),116H0KvKr2Zl4RPuVBruDO,Bad Bunny,1215245.0,0.817,0.158,0.539
Cuaderno,7anSoGdgtmJTAPZBzcPhO6,Dalex,1209159.0,0.681,0.688,0.648
Con Altura,2qG5sZ7Si6sdK74qLxedYM,ROSALÍA,1150580.0,0.882,0.746,0.689
Otro Trago - Remix,4bTZeO72FwMa6wKOiqoynL,Sech,1037026.0,0.725,0.763,0.79
La Playa,0jeS8PyyIRAG0A3t5DtL71,Myke Towers,1022715.0,0.796,0.353,0.683
Desconocidos,56f5qnyAlZdlz8wrUDA50h,Mau y Ricky,1012485.0,0.719,0.675,0.753
Ella Quiere Beber - Remix,3f5lA8nnc4YYF1qf78WpHw,Anuel AA,989979.0,0.75,0.697,0.665
Tutu,1nocRtwyNPVtGcIJqfgdzZ,Camilo,982045.0,0.731,0.94,0.832
Adicto (with Anuel AA & Ozuna),3jbT1Y5MoPwEIpZndDDwVq,Tainy,979576.0,0.734,0.623,0.836
Adictiva,6MJUCumnQsQEKbCy28tbCP,Daddy Yankee,975280.0,0.788,0.701,0.771
11 PM,7KbF6AdprOXEEHlsq11Z6d,Maluma,965354.0,0.777,0.68,0.712
Solo de Mi,4uP3pUP18ennmz0tb3GphR,Bad Bunny,961434.0,0.743,0.15,0.73
Ni Gucci Ni Prada,32lexhcz93AinKK0qLTZaZ,Kenny Man,939314.0,0.799,0.91,0.676
Solita,0tJCo71s7HT9Mu5Z4juuLw,Sech,929046.0,0.679,0.88,0.831
Te Robaré,6v0lAdFF4haL8xjBIUjtOw,Nicky Jam,918577.0,0.673,0.797,0.752
Bubalu,7dNwJbsT0sg1le5kVugGJb,Becky G,884102.0,0.8,0.253,0.355
Rebota,2YRvdf9cdS88y1wB1WhKoE,Guaynaa,879272.0,0.796,0.918,0.911
Adan y Eva,6FyRXC8tJUh863JCkyWqtk,Paulo Londra,835002.0,0.767,0.72,0.709
Si Estuviésemos Juntos,35wvL50xvKpCHEJPxLOLPI,Bad Bunny,825624.0,0.672,0.158,0.594
Tal Vez,5jW3rF4URMdK7tO2xjS5EI,Paulo Londra,821178.0,0.855,0.741,0.649
Baila Baila Baila,7uH27oIt4a6cIFCA8ZPcyG,Ozuna,761130.0,0.816,0.533,0.754
Baila Baila Baila - Remix,7mWFF4gPADjTQjC97CgFVt,Ozuna,741610.0,0.785,0.49,0.572
Fantasias,6mAN61JH0dzyZpWslS11jy,Rauw Alejandro,729241.0,0.879,0.788,0.703
Caro,6it15CsDlkqB7N4lF0C1qM,Bad Bunny,728825.0,0.651,0.248,0.575
RITMO (Bad Boys For Life),6cy3ki60hLwimwIje7tALf,Black Eyed Peas,718455.0,0.721,0.667,0.716
Si Se Da - Remix,6K5BsR04ijf3FHNzjbaagD,Myke Towers,711773.0,0.817,0.774,0.672
La player (Bandolera),0VKkyBKCXyR99navhVRqcP,Zion & Lennox,700728.0,0.769,0.602,0.838
NI BIEN NI MAL,278kSqsZIiYp8p3QjYAqa8,Bad Bunny,690836.0,0.826,0.337,0.449
Que Le De,08aYFNUTIOMGq93e2VSArQ,Rauw Alejandro,687543.0,0.77,0.609,0.75
Tusa,7k4t7uLgtOxPwTpFmtJNTY,KAROL G,686183.0,0.803,0.574,0.715
bad guy,2Fxmhks0bxGSBdJ92vM42m,Billie Eilish,680708.0,0.701,0.562,0.425
Vaina Loca,48zFZh27QU5qsrBjn4C2FA,Ozuna,679759.0,0.754,0.555,0.805
Señorita,6v3KW9xbzN5yKLt9YKDYA2,Shawn Mendes,678359.0,0.759,0.749,0.548
Aullando,7BuHdm4lQqcyG3qTwdkxus,Wisin & Yandel,677652.0,0.8,0.775,0.74
