Track Name,spotify_id,Artist,Streams,Danceability,Valence,Energy
Dance Monkey,1rgnBhdG2JDFTbYkYRZAku,Tones And I,6226662,0.825,0.54,0.593
bad guy,2Fxmhks0bxGSBdJ92vM42m,Billie Eilish,5772037,0.701,0.562,0.425
Wieder Lila,2kkcJ8tSDV42LdWcPjy6We,Samra,4816619,0.656,0.645,0.756
500 PS,4UOXo3xWnxYdTf3sFyRaUG,Bonez MC,4525876,0.805,0.836,0.924
Sweet but Psycho,25sgk305KZfyuqVBQIahim,Ava Max,3939424,0.719,0.628,0.704
2x,2pu5rVWy3zPlgypJzL3Mlw,Mathea,3596173,0.845,0.282,0.509
High Hopes,1rqqCSm0Qe4I9rUvWncaom,Panic! At The Disco,3334673,0.579,0.681,0.904
Señorita,6v3KW9xbzN5yKLt9YKDYA2,Shawn Mendes,3294909,0.759,0.749,0.548
Tilidin,1VEMUkGFio5uURvN8x1DZJ,Capital Bra,3278227,0.631,0.721,0.673
Someone You Loved,7qEHsqek33rTcFNT9PFqLf,Lewis Capaldi,3221883,0.501,0.446,0.405
Rolex,38lQ7lYhN3eSWepnZHaiBF,Capital Bra,3135140,0.813,0.716,0.59
Tausend Tattoos,2PAYSgrVOBz8RJqp9B7QLu,Sido,2902311,0.675,0.342,0.803
Kokain,4Bj3usjRTckEJARO0dLbDf,Bonez MC,2889288,0.615,0.608,0.677
Piece Of Your Heart,1DFD5Fotzgn6yYXkYsKiGs,MEDUZA,2800205,0.677,0.631,0.744
Don't Call Me Up,5WHTFyqSii0lmT9R21abT8,Mabel,2777398,0.674,0.234,0.881
Shallow,2VxeLyX666F8uXCJ0dZF8B,Lady Gaga,2766493,0.572,0.323,0.385
Rescue Me,0mjAU3yKR1QnXnHtjGJqTM,OneRepublic,2742223,0.759,0.64,0.605
Beautiful People (feat. Khalid),70eFcWOvlMObDhURTqT4Fv,Ed Sheeran,2721836,0.64,0.546,0.647
Perfekt (feat. Sofiane),38KR9aB0bPkjM4gKhKr7tr,RAF Camora,2721750,0.604,0.773,0.765
"Standard (feat. Trettmann, Gringo, Ufo361 & Gzuz)",4Nip6oiJU24LqcUEi7u19S,KitschKrieg,2603750,0.825,0.876,0.76
In My Mind,0E9ZjEAyAwOXZ7wJC0PD33,Dynoro,2546626,0.694,0.163,0.77
Roller,6hw1Sy9wZ8UCxYGdpKrU6M,Apache 207,2520976,0.941,0.683,0.758
110,67ojvEGRPAUCOohuMPqoRC,Capital Bra,2516800,0.48,0.419,0.749
Wolke 10,200cTjC6si5Xz9af2QeHi2,MERO,2506610,0.77,0.393,0.797
Diamonds (feat. Capital Bra),2QpxC2yag7Ec7Ut1dovXKb,Summer Cem,2459067,0.763,0.347,0.495
Speechless (feat. Erika Sirola),1rCcsYnmqbMYdkG7kS9GC5,Robin Schulz,2455787,0.574,0.266,0.728
Gib Ihm,5iIgIxtMNeogKaFUfvuAbs,SHIRIN DAVID,2414701,0.928,0.578,0.402
Con Calma,5w9c2J52mkdntKOmRLeM2m,Daddy Yankee,2362145,0.737,0.656,0.86
Old Town Road (feat. Billy Ray Cyrus) - Remix,6u7jPi22kF8CTQ3rb9DHE7,Lil Nas X,2356054,0.878,0.639,0.619
Prinzessa,0Tq0EhQpVeQJwV3E3P5Jti,Capital Bra,2339016,0.736,0.28,0.585
Roller,5dhQeuLGmlhfwlI6BWfSpo,Apache 207,2304384,0.928,0.729,0.758
Prinzessa,7r55d7IhAj5UGKiYbXBwRP,Capital Bra,2302060,0.732,0.277,0.583
Vermissen (feat. Henning May),07f2b3CTdgKKlhv0mqUksz,Juju,2269743,0.717,0.464,0.668
Bad Liar,2RSHsoi04658QL5xgQVov3,Imagine Dragons,2222702,0.383,0.0827,0.637
Let Me Down Slowly,2qxmye6gAegTMjLKEBoR3d,Alec Benjamin,2203292,0.652,0.483,0.557
Chaos,74GrgSGucjqiQ0l7ptknoB,Mathea,2180450,0.783,0.171,0.347
I Don't Care (with Justin Bieber),0hVXuCcriWRGvwMV1r5Yn9,Ed Sheeran,2179930,0.798,0.843,0.676
7 rings,6ocbgoVGwYJhOv1GgI9NsF,Ariana Grande,2145097,0.778,0.327,0.317
Goodbyes (Feat. Young Thug),6vBdBCoOhKHiYDDOcorfNo,Post Malone,2141053,0.58,0.175,0.653
Vincent,7vs1Yi6SUphHp0eW6ys8HG,Sarah Connor,2126995,0.703,0.519,0.78
Happier,2dpaYNEQHiRxtZbfNsse99,Marshmello,2125660,0.687,0.671,0.792
Cherry Lady,3r1cV21xPMkgCmxk8VqWOB,Capital Bra,2118754,0.838,0.654,0.549
Wow.,6MWtB6iiXyIwun0YzU6DFP,Post Malone,2100218,0.833,0.385,0.539
DNA,43DtCXAz2qUJ4YiTX6ICT0,KC Rebell,2084101,0.833,0.524,0.701
Honda Civic,0WFgtxiLNr99YaoSdYR3Ud,The Cratez,2066678,0.704,0.346,0.782
JAJA,5z3vuYzS9UF6rD6TmBEdUf,Fero47,2045571,0.787,0.799,0.839
Neptun,3GmfHF5RUe6r5C9UbvIXQp,KC Rebell,2027258,0.426,0.0983,0.669
Huracan,6AFIVhbJLR7YVvW9fLFMu1,Samra,2013697,0.681,0.518,0.701
Old Town Road,53CJANUxooaqGOtdsBTh7O,Lil Nas X,2005781,0.908,0.471,0.517
Benzema,7KPGeiXWDsGEvFK62wzU8E,Capital Bra,1985198,0.783,0.26,0.692
